 Diffraction intensities for potential:ensembletest10003.in                    
#     -6     1       7.1780157594E-005
#     -6     2       6.7963488796E-005
#     -6     3       1.6511179185E-004
#     -6     4       2.3679987632E-005
#     -6     5       2.6097141811E-004
#     -6     6       1.3407174011E-004
#     -6     7       1.4479456904E-005
#     -6     8       1.3447718082E-004
#     -6     9       1.1045845050E-004
#     -6    10       9.5806881578E-004
#     -6    11       1.1448100269E-003
#     -6    12       5.7779045574E-005
#     -6    13       7.1084314507E-005
#     -6    14       6.6549317723E-007
#     -6    15       3.5142451465E-004
#     -6    16       7.6165728843E-004
#     -5   -27       2.5796570793E-004
#     -5   -26       5.6856270004E-005
#     -5   -25       4.0391405947E-004
#     -5   -24       1.0796272662E-004
#     -5   -23       4.0062392081E-004
#     -5   -22       3.7861500904E-004
#     -5   -21       2.8934032085E-005
#     -5   -20       1.4872252434E-003
#     -5   -19       4.4481521206E-005
#     -5   -18       2.2575282326E-004
#     -5   -17       2.6830602941E-004
#     -5   -16       8.4618138577E-005
#     -5   -15       1.7002445889E-003
#     -5   -14       4.0376228795E-005
#     -5   -13       9.7123789371E-005
#     -5   -12       3.7969841300E-005
#     -5   -11       5.5231212080E-005
#     -5   -10       1.2730629129E-002
#     -5    -9       1.8602067796E-004
#     -5    -8       7.3285813829E-004
#     -5    -7       1.9009627869E-003
#     -5    -6       4.2887749137E-004
#     -5    -5       1.3601867937E-002
#     -5    -4       2.3067590126E-004
#     -5    -3       2.5513938034E-004
#     -5    -2       8.5796497442E-005
#     -5    -1       7.1637306558E-005
#     -5     0       7.6089872521E-003
#     -5     1       1.8520763118E-004
#     -5     2       1.0261309313E-003
#     -5     3       6.3151576142E-004
#     -5     4       3.8410187463E-004
#     -5     5       1.4455817219E-003
#     -5     6       3.1028860500E-004
#     -5     7       2.0453906116E-004
#     -5     8       1.8044858192E-003
#     -5     9       6.9296718208E-004
#     -5    10       4.8700225626E-002
#     -5    11       3.2669803122E-004
#     -5    12       1.4431385804E-003
#     -5    13       1.9796121324E-004
#     -5    14       3.9271231690E-004
#     -5    15       2.0172492115E-002
#     -4   -28       1.0314866645E-004
#     -4   -27       2.0947023614E-006
#     -4   -26       1.0551286617E-004
#     -4   -25       5.3286969944E-005
#     -4   -24       1.6142407574E-005
#     -4   -23       2.4344047550E-004
#     -4   -22       3.2685374687E-005
#     -4   -21       1.0679039079E-004
#     -4   -20       9.8338904653E-005
#     -4   -19       2.3731572300E-005
#     -4   -18       2.6064255048E-004
#     -4   -17       8.3992639930E-006
#     -4   -16       4.0725830484E-005
#     -4   -15       6.7922443761E-005
#     -4   -14       1.4292113585E-005
#     -4   -13       9.8891873008E-006
#     -4   -12       9.1649058188E-006
#     -4   -11       1.4209328576E-004
#     -4   -10       1.3189579409E-004
#     -4    -9       1.8351631359E-005
#     -4    -8       6.2010514716E-004
#     -4    -7       1.6183723348E-004
#     -4    -6       7.4867777624E-004
#     -4    -5       3.9828907091E-004
#     -4    -4       2.8608530565E-005
#     -4    -3       1.4786178850E-006
#     -4    -2       6.7970601576E-005
#     -4    -1       1.8512519931E-004
#     -4     0       1.5830217309E-004
#     -4     1       7.1964085873E-006
#     -4     2       1.1353271276E-004
#     -4     3       2.0236414954E-005
#     -4     4       3.7146512450E-005
#     -4     5       5.7717328979E-005
#     -4     6       1.0559118032E-005
#     -4     7       6.2107886562E-004
#     -4     8       1.7878181278E-004
#     -4     9       1.0269086230E-003
#     -4    10       8.5944625857E-004
#     -4    11       5.4399737222E-005
#     -4    12       1.8821833032E-004
#     -4    13       3.0087067107E-005
#     -4    14       2.4960878572E-005
#     -3   -28       7.0338495013E-005
#     -3   -27       1.8186301994E-004
#     -3   -26       8.9513328158E-006
#     -3   -25       3.1666039922E-004
#     -3   -24       9.7495019140E-005
#     -3   -23       7.0890002327E-005
#     -3   -22       1.9043381937E-004
#     -3   -21       2.0671052673E-005
#     -3   -20       4.0100662476E-004
#     -3   -19       8.3935748993E-005
#     -3   -18       9.8109334104E-005
#     -3   -17       2.6535791263E-004
#     -3   -16       3.1098665459E-005
#     -3   -15       1.9069199635E-004
#     -3   -14       2.7904012656E-005
#     -3   -13       6.4507571499E-006
#     -3   -12       1.2003182139E-004
#     -3   -11       7.4312785632E-005
#     -3   -10       6.7379293256E-004
#     -3    -9       5.7941263643E-004
#     -3    -8       4.7797857512E-004
#     -3    -7       1.3395339394E-003
#     -3    -6       8.7189437675E-006
#     -3    -5       1.1282749504E-004
#     -3    -4       1.5311006359E-004
#     -3    -3       1.6481432186E-004
#     -3    -2       1.0259537598E-003
#     -3    -1       7.2262565872E-006
#     -3     0       1.8037134647E-005
#     -3     1       2.5429952334E-006
#     -3     2       1.4343381143E-005
#     -3     3       8.5387704071E-005
#     -3     4       4.8064587204E-005
#     -3     5       1.7515527531E-004
#     -3     6       1.7879958599E-004
#     -3     7       2.5935383947E-004
#     -3     8       7.2053727638E-004
#     -3     9       4.5520317552E-005
#     -3    10       1.7317019272E-003
#     -3    11       5.9838051118E-004
#     -3    12       2.2255924134E-005
#     -3    13       2.8516085195E-004
#     -2   -28       4.4523264732E-005
#     -2   -27       1.4481730647E-004
#     -2   -26       2.1921340735E-004
#     -2   -25       4.3817758906E-004
#     -2   -24       2.8426883247E-005
#     -2   -23       3.0340241368E-004
#     -2   -22       2.1311681910E-004
#     -2   -21       1.4006475810E-004
#     -2   -20       6.3849584035E-004
#     -2   -19       3.0875037750E-005
#     -2   -18       2.0642488007E-004
#     -2   -17       1.8315298006E-004
#     -2   -16       1.7363778204E-004
#     -2   -15       8.2169834313E-005
#     -2   -14       8.8292729222E-006
#     -2   -13       5.8112245334E-005
#     -2   -12       1.1165415612E-004
#     -2   -11       2.2894987367E-004
#     -2   -10       9.7452353224E-004
#     -2    -9       5.5042422026E-005
#     -2    -8       9.8155670475E-004
#     -2    -7       3.9791744916E-004
#     -2    -6       5.2343295511E-005
#     -2    -5       4.2580028954E-004
#     -2    -4       2.3687601185E-005
#     -2    -3       6.3124771313E-004
#     -2    -2       1.1355216113E-004
#     -2    -1       2.5627536792E-006
#     -2     0       1.5266828009E-004
#     -2     1       3.8539866753E-005
#     -2     2       9.5323222663E-004
#     -2     3       1.5502640459E-005
#     -2     4       2.5718775577E-005
#     -2     5       4.1031666925E-005
#     -2     6       1.2832738764E-006
#     -2     7       3.1478919729E-005
#     -2     8       1.5257297007E-004
#     -2     9       2.9142502732E-004
#     -2    10       9.9056125900E-004
#     -2    11       4.9758875541E-005
#     -2    12       6.2009315133E-004
#     -1   -27       8.8584405052E-005
#     -1   -26       7.4184948764E-006
#     -1   -25       5.6892674753E-005
#     -1   -24       2.6075508611E-005
#     -1   -23       3.4074078616E-005
#     -1   -22       1.7137218619E-004
#     -1   -21       1.7594196753E-005
#     -1   -20       8.0178335079E-005
#     -1   -19       1.2594766134E-005
#     -1   -18       3.5868396707E-006
#     -1   -17       1.0826221021E-004
#     -1   -16       8.3349623955E-006
#     -1   -15       8.7077732049E-006
#     -1   -14       5.5114321182E-005
#     -1   -13       1.8048117877E-005
#     -1   -12       2.1401483690E-004
#     -1   -11       6.2551423742E-006
#     -1   -10       3.2462609209E-004
#     -1    -9       1.8540416086E-004
#     -1    -8       6.6303898695E-005
#     -1    -7       1.5482857545E-004
#     -1    -6       9.1060641077E-005
#     -1    -5       2.6073293627E-004
#     -1    -4       3.8392805574E-004
#     -1    -3       2.0242231175E-005
#     -1    -2       1.4355239227E-005
#     -1    -1       3.8490652258E-005
#     -1     0       4.0843952438E-004
#     -1     1       5.7184384330E-004
#     -1     2       1.8688229060E-004
#     -1     3       4.8819635926E-005
#     -1     4       3.9751582558E-005
#     -1     5       1.1157984779E-004
#     -1     6       1.2716997649E-004
#     -1     7       1.0277042616E-004
#     -1     8       1.7530013551E-004
#     -1     9       2.4313879560E-005
#     -1    10       1.8504165916E-004
#     -1    11       2.4459907828E-004
#      0   -27       2.2236559400E-004
#      0   -26       2.0316664708E-004
#      0   -25       2.6877754710E-004
#      0   -24       1.4010895781E-004
#      0   -23       3.3535268541E-004
#      0   -22       6.4686967805E-004
#      0   -21       6.8373968538E-005
#      0   -20       2.6830463093E-003
#      0   -19       5.0752556586E-005
#      0   -18       4.2783331782E-005
#      0   -17       3.1933507679E-006
#      0   -16       1.8090552289E-005
#      0   -15       1.5225685637E-002
#      0   -14       4.0657373531E-006
#      0   -13       1.0207785202E-004
#      0   -12       2.5030162706E-004
#      0   -11       1.3819489588E-004
#      0   -10       1.5661683249E-002
#      0    -9       8.5997878662E-005
#      0    -8       1.1484399365E-004
#      0    -7       5.4802904297E-004
#      0    -6       1.3390650125E-004
#      0    -5       1.4460810347E-003
#      0    -4       3.7148559676E-005
#      0    -3       8.5343661912E-005
#      0    -2       9.5326124537E-004
#      0    -1       5.7211285301E-004
#      0     0       4.0906481430E-002
#      0     1       7.2671932864E-004
#      0     2       1.4213865114E-003
#      0     3       3.3189037631E-005
#      0     4       1.3776814858E-004
#      0     5       9.6010494696E-003
#      0     6       6.9759931341E-004
#      0     7       6.9380340490E-004
#      0     8       5.2411876837E-004
#      0     9       3.8018534883E-004
#      0    10       1.3506846142E-002
#      1   -27       1.5544600862E-005
#      1   -26       1.0798326919E-004
#      1   -25       1.3283869059E-004
#      1   -24       5.7767063909E-006
#      1   -23       5.1174204744E-005
#      1   -22       1.6515821710E-004
#      1   -21       4.9245610285E-005
#      1   -20       4.4921751565E-006
#      1   -19       9.8966308255E-006
#      1   -18       1.2118266307E-004
#      1   -17       4.9043396671E-006
#      1   -16       7.8813457658E-006
#      1   -15       5.5242095531E-005
#      1   -14       2.6807859351E-005
#      1   -13       7.3793034602E-006
#      1   -12       3.4407044897E-006
#      1   -11       4.4220161793E-006
#      1   -10       3.3935378389E-005
#      1    -9       1.7518612561E-005
#      1    -8       5.9194089739E-005
#      1    -7       1.4447422001E-005
#      1    -6       3.1011261030E-004
#      1    -5       5.7678260225E-005
#      1    -4       4.8011371654E-005
#      1    -3       1.5480205824E-005
#      1    -2       1.8681566130E-004
#      1    -1       7.2686367121E-004
#      1     0       5.3673957281E-004
#      1     1       4.3627257039E-005
#      1     2       1.0607029008E-004
#      1     3       3.6211983396E-006
#      1     4       2.0652212329E-004
#      1     5       8.1860186540E-004
#      1     6       3.5928618341E-005
#      1     7       1.0724523447E-004
#      1     8       5.8095554389E-006
#      1     9       1.7938726325E-004
#      2   -27       1.6543721254E-004
#      2   -26       4.1085018589E-005
#      2   -25       5.3755522385E-004
#      2   -24       2.0805398334E-004
#      2   -23       1.8679581777E-004
#      2   -22       2.3472594011E-004
#      2   -21       1.1367063697E-007
#      2   -20       1.8376007456E-005
#      2   -19       5.4301603369E-005
#      2   -18       1.4523850016E-004
#      2   -17       2.9822991822E-004
#      2   -16       5.9046768979E-006
#      2   -15       3.8256795760E-004
#      2   -14       1.2164061626E-004
#      2   -13       1.7490080026E-004
#      2   -12       2.7589727197E-004
#      2   -11       1.6579125748E-005
#      2   -10       3.2906391330E-004
#      2    -9       6.3690811944E-005
#      2    -8       1.3448140107E-004
#      2    -7       2.0420762086E-004
#      2    -6       1.0555917781E-005
#      2    -5       1.7490980556E-004
#      2    -4       2.5752969619E-005
#      2    -3       4.8887506121E-005
#      2    -2       1.4215075161E-003
#      2    -1       4.3620172236E-005
#      2     0       8.4696596025E-004
#      2     1       3.1411765449E-004
#      2     2       3.0994329622E-005
#      2     3       3.6699129140E-004
#      2     4       7.2469459342E-005
#      2     5       2.2525218055E-003
#      2     6       2.7532325003E-004
#      2     7       2.0549341162E-004
#      2     8       8.1167282794E-004
#      3   -26       1.8120485933E-004
#      3   -25       8.2876136367E-006
#      3   -24       5.8814526992E-005
#      3   -23       3.0645848205E-004
#      3   -22       1.5639800602E-004
#      3   -21       1.5219808191E-004
#      3   -20       5.2169439302E-004
#      3   -19       7.9746550814E-006
#      3   -18       6.9141276979E-004
#      3   -17       2.5037376381E-004
#      3   -16       2.6769947344E-004
#      3   -15       3.3777720302E-004
#      3   -14       8.7076870547E-005
#      3   -13       5.2218470601E-004
#      3   -12       1.5293660735E-004
#      3   -11       2.1207672918E-004
#      3   -10       1.0613947802E-003
#      3    -9       1.1053591371E-004
#      3    -8       1.8049200347E-003
#      3    -7       6.2089283959E-004
#      3    -6       1.7893320369E-004
#      3    -5       4.1036972165E-005
#      3    -4       3.9727736957E-005
#      3    -3       3.3244325796E-005
#      3    -2       1.0603626112E-004
#      3    -1       3.1419894815E-004
#      3     0       1.4131993948E-003
#      3     1       1.3443995858E-004
#      3     2       2.0998869557E-003
#      3     3       1.0931456614E-005
#      3     4       2.5347656526E-004
#      3     5       1.3073737459E-004
#      3     6       1.7859312864E-004
#      4   -26       2.3931976407E-005
#      4   -25       6.9713274696E-005
#      4   -24       5.1398128608E-004
#      4   -23       7.3685702561E-005
#      4   -22       2.6219554736E-004
#      4   -21       7.4602492720E-006
#      4   -20       2.2901312993E-004
#      4   -19       1.3071669593E-004
#      4   -18       7.7913703860E-007
#      4   -17       5.3076125166E-005
#      4   -16       8.4528996964E-005
#      4   -15       7.7500767001E-005
#      4   -14       3.8653018209E-004
#      4   -13       4.3422455344E-005
#      4   -12       5.4311420298E-004
#      4   -11       8.1910063307E-005
#      4   -10       9.5774046501E-004
#      4    -9       6.9297017570E-004
#      4    -8       1.7866514947E-004
#      4    -7       2.5900634597E-004
#      4    -6       1.2896626142E-006
#      4    -5       1.1165717916E-004
#      4    -4       1.3782651550E-004
#      4    -3       3.6134068161E-006
#      4    -2       3.1010351116E-005
#      4    -1       1.3442726059E-004
#      4     0       7.7592672212E-004
#      4     1       1.2602769106E-003
#      4     2       1.3663964147E-004
#      4     3       2.2633856220E-004
#      4     4       6.4922680861E-005
#      4     5       2.2638087066E-005
#      5   -25       1.4042840221E-003
#      5   -24       4.1983655088E-005
#      5   -23       8.6017677718E-005
#      5   -22       3.6065663996E-007
#      5   -21       1.0716283910E-004
#      5   -20       8.9979692491E-004
#      5   -19       1.8432873219E-004
#      5   -18       9.7853622823E-005
#      5   -17       2.5448832388E-004
#      5   -16       6.4533422742E-005
#      5   -15       1.9613128564E-002
#      5   -14       9.6353213374E-005
#      5   -13       4.9983204131E-005
#      5   -12       9.7471272513E-004
#      5   -11       1.1453991073E-003
#      5   -10       4.8697954662E-002
#      5    -9       1.0269510427E-003
#      5    -8       7.2075332175E-004
#      5    -7       3.1472864235E-005
#      5    -6       1.2706641637E-004
#      5    -5       9.6020319513E-003
#      5    -4       2.0656561945E-004
#      5    -3       3.6693434989E-004
#      5    -2       2.0999397037E-003
#      5    -1       1.2602728434E-003
#      5     0       6.4347518156E-002
#      5     1       9.2410403762E-004
#      5     2       1.4704373699E-003
#      5     3       6.0449779192E-005
#      6   -25       1.0379899017E-004
#      6   -24       1.5343927900E-005
#      6   -23       6.5335050150E-004
#      6   -22       1.6798791605E-004
#      6   -21       1.8978242811E-004
#      6   -20       2.7804201286E-004
#      6   -19       5.8372844653E-007
#      6   -18       1.9651889500E-005
#      6   -17       7.1042418896E-007
#      6   -16       1.6054158544E-004
#      6   -15       3.2885817211E-004
#      6   -14       1.2087595452E-005
#      6   -13       1.8309437186E-004
#      6   -12       5.7687845768E-005
#      6   -11       3.2693675660E-004
#      6   -10       8.5938964201E-004
#      6    -9       4.5604863067E-005
#      6    -8       1.5251533339E-004
#      6    -7       1.0289339823E-004
#      6    -6       6.9744148007E-004
#      6    -5       8.1873218661E-004
#      6    -4       7.2402125894E-005
#      6    -3       1.0913105428E-005
#      6    -2       1.3662881163E-004
#      6    -1       9.2428484582E-004
#      6     0       1.4718681755E-004
#      6     1       4.1806499229E-005
#      6     2       2.3729870188E-004
#      7   -24       2.5037870952E-004
#      7   -23       1.4756948628E-004
#      7   -22       5.5132612112E-004
#      7   -21       1.0022076177E-004
#      7   -20       7.3190076561E-004
#      7   -19       3.2299776868E-004
#      7   -18       1.8039266476E-004
#      7   -17       7.2078016390E-004
#      7   -16       3.2123401120E-005
#      7   -15       5.2384106441E-004
#      7   -14       1.6498546193E-004
#      7   -13       7.1170094840E-005
#      7   -12       1.4435006847E-003
#      7   -11       5.4424998916E-005
#      7   -10       1.7320752051E-003
#      7    -9       2.9149528054E-004
#      7    -8       1.7528758832E-004
#      7    -7       6.9391489690E-004
#      7    -6       3.5931461024E-005
#      7    -5       2.2530229786E-003
#      7    -4       2.5348929172E-004
#      7    -3       2.2641308997E-004
#      7    -2       1.4703500825E-003
#      7    -1       4.1814717609E-005
#      7     0       2.7054200333E-004
#      8   -23       4.7398693470E-004
#      8   -22       2.9424655412E-004
#      8   -21       1.7438378838E-004
#      8   -20       4.5712374769E-004
#      8   -19       7.9148503365E-005
#      8   -18       7.2237476338E-004
#      8   -17       5.4899824333E-004
#      8   -16       6.2036244578E-004
#      8   -15       8.0116462795E-004
#      8   -14       6.5907909710E-007
#      8   -13       1.9811465859E-004
#      8   -12       1.8816333747E-004
#      8   -11       5.9870880882E-004
#      8   -10       9.9068166245E-004
#      8    -9       2.4288488654E-005
#      8    -8       5.2395610055E-004
#      8    -7       1.0726760757E-004
#      8    -6       2.7526388863E-004
#      8    -5       1.3075288255E-004
#      8    -4       6.4965423399E-005
#      8    -3       6.0512553784E-005
#      8    -2       2.3734471532E-004
#      9   -21       9.9545254902E-005
#      9   -20       6.2904826718E-005
#      9   -19       5.4916532542E-004
#      9   -18       5.0735477638E-005
#      9   -17       1.0199754787E-003
#      9   -16       1.1232167646E-004
#      9   -15       3.5137454439E-004
#      9   -14       3.9284643083E-004
#      9   -13       3.0095936397E-005
#      9   -12       2.2270046703E-005
#      9   -11       4.9772608790E-005
#      9   -10       1.8512297220E-004
#      9    -9       3.8011872664E-004
#      9    -8       5.8004295222E-006
#      9    -7       2.0544698114E-004
#      9    -6       1.7858032138E-004
#      9    -5       2.2656092448E-005
#     10   -19       2.2346693380E-004
#     10   -18       6.9959395343E-004
#     10   -17       6.2053949453E-004
#     10   -16       7.6151545849E-004
#     10   -15       2.0172951371E-002
#     10   -14       2.4921026897E-005
#     10   -13       2.8530432290E-004
#     10   -12       6.2010543038E-004
#     10   -11       2.4466188407E-004
#     10   -10       1.3506126889E-002
#     10    -9       1.7940947525E-004
#     10    -8       8.1175895718E-004
