 Diffraction intensities for potential:restest_16_5010001.in                   
#     -6     1       4.0807269117E-005
#     -6     2       8.6782856933E-005
#     -6     3       1.2284709019E-004
#     -6     4       2.1471086548E-004
#     -6     5       2.2748875256E-004
#     -6     6       1.0135032174E-004
#     -6     7       1.7549832574E-005
#     -6     8       2.4561108630E-005
#     -6     9       1.2610371922E-004
#     -6    10       4.3494250895E-004
#     -6    11       5.9751931393E-004
#     -6    12       2.7151142218E-004
#     -6    13       1.0263113194E-004
#     -6    14       2.6578457068E-005
#     -6    15       2.2571840835E-004
#     -6    16       3.6249896187E-004
#     -5   -27       4.9803054859E-005
#     -5   -26       2.8859165175E-005
#     -5   -25       4.3526260928E-005
#     -5   -24       7.1219808434E-005
#     -5   -23       4.8217580929E-005
#     -5   -22       5.4430980573E-005
#     -5   -21       1.8167054736E-005
#     -5   -20       7.7410640565E-004
#     -5   -19       2.2209323442E-005
#     -5   -18       1.6705093454E-005
#     -5   -17       2.7850193692E-005
#     -5   -16       2.8772957758E-005
#     -5   -15       2.9590966340E-003
#     -5   -14       5.0057132571E-005
#     -5   -13       3.0668725688E-005
#     -5   -12       1.5454356164E-005
#     -5   -11       1.0841200839E-005
#     -5   -10       1.4684242073E-002
#     -5    -9       3.8952435141E-005
#     -5    -8       1.1708744647E-004
#     -5    -7       2.3333493535E-004
#     -5    -6       2.9282410525E-004
#     -5    -5       2.2823295020E-002
#     -5    -4       1.6030762886E-004
#     -5    -3       3.5300350195E-005
#     -5    -2       1.1822912011E-005
#     -5    -1       4.0806039357E-005
#     -5     0       1.0065715288E-002
#     -5     1       7.9071643738E-005
#     -5     2       1.3286161889E-004
#     -5     3       1.3155343039E-004
#     -5     4       1.6260224973E-004
#     -5     5       3.7852912803E-003
#     -5     6       1.8663508758E-004
#     -5     7       3.5286924420E-005
#     -5     8       2.4629753056E-004
#     -5     9       4.0687709660E-004
#     -5    10       7.5709444006E-002
#     -5    11       1.9340788676E-004
#     -5    12       2.1138163848E-004
#     -5    13       9.4066563491E-005
#     -5    14       1.8196501049E-004
#     -5    15       2.4585229646E-002
#     -4   -28       7.4162727795E-005
#     -4   -27       8.7899800928E-006
#     -4   -26       3.0365636545E-005
#     -4   -25       3.4749643669E-005
#     -4   -24       6.2346129343E-005
#     -4   -23       6.7400724835E-005
#     -4   -22       3.7012655780E-005
#     -4   -21       4.0634620392E-005
#     -4   -20       4.4239464203E-005
#     -4   -19       3.0167038942E-005
#     -4   -18       3.1631985358E-005
#     -4   -17       1.0685168945E-005
#     -4   -16       1.0183224832E-005
#     -4   -15       7.1776196184E-005
#     -4   -14       4.0585542234E-005
#     -4   -13       2.1512408703E-005
#     -4   -12       4.0371949507E-005
#     -4   -11       7.6867640956E-005
#     -4   -10       7.9595937930E-005
#     -4    -9       1.1649903245E-004
#     -4    -8       2.2692726454E-004
#     -4    -7       2.7501305668E-004
#     -4    -6       3.0438926014E-004
#     -4    -5       1.2981516884E-004
#     -4    -4       1.5541380276E-005
#     -4    -3       2.4432463633E-006
#     -4    -2       8.6780677965E-005
#     -4    -1       7.9074520283E-005
#     -4     0       3.5825953796E-005
#     -4     1       3.6364584609E-005
#     -4     2       3.6436520015E-005
#     -4     3       6.4381401537E-005
#     -4     4       6.8485023978E-005
#     -4     5       9.1200545691E-005
#     -4     6       3.2741728530E-005
#     -4     7       1.8474823700E-004
#     -4     8       3.6889451641E-004
#     -4     9       4.5091152444E-004
#     -4    10       3.1526751444E-004
#     -4    11       7.4622590407E-004
#     -4    12       5.9616297369E-005
#     -4    13       2.1595068637E-005
#     -4    14       2.6232395543E-005
#     -3   -28       4.1954132038E-005
#     -3   -27       3.2101612066E-005
#     -3   -26       2.4217114518E-005
#     -3   -25       6.6167900911E-005
#     -3   -24       6.9120597051E-005
#     -3   -23       4.1943373345E-005
#     -3   -22       5.0050872983E-005
#     -3   -21       5.7289885233E-005
#     -3   -20       7.3902897530E-005
#     -3   -19       3.7705283361E-005
#     -3   -18       2.7964875075E-005
#     -3   -17       3.0537022041E-005
#     -3   -16       4.0430436191E-005
#     -3   -15       2.2251855946E-005
#     -3   -14       1.3476299913E-005
#     -3   -13       8.2468112450E-006
#     -3   -12       3.4041664313E-005
#     -3   -11       6.9111452185E-005
#     -3   -10       1.3568083981E-004
#     -3    -9       1.8437515689E-004
#     -3    -8       1.8227463534E-004
#     -3    -7       1.7578426030E-004
#     -3    -6       4.5136514660E-005
#     -3    -5       1.0951231882E-005
#     -3    -4       5.5370387257E-005
#     -3    -3       1.2284986333E-004
#     -3    -2       1.3286412976E-004
#     -3    -1       3.6365967316E-005
#     -3     0       6.8786155258E-007
#     -3     1       1.0670992464E-005
#     -3     2       4.5685556542E-006
#     -3     3       2.4039053960E-006
#     -3     4       1.4074309560E-005
#     -3     5       5.2976421300E-005
#     -3     6       9.6041294173E-005
#     -3     7       1.0610277398E-004
#     -3     8       1.1569859562E-004
#     -3     9       1.8346530694E-004
#     -3    10       2.8304158454E-004
#     -3    11       2.0623536550E-004
#     -3    12       1.8327640098E-005
#     -3    13       4.1085281701E-005
#     -2   -28       2.5596503288E-006
#     -2   -27       1.6884545555E-005
#     -2   -26       3.8250055608E-005
#     -2   -25       5.1794548750E-005
#     -2   -24       1.1664698756E-004
#     -2   -23       5.1991526528E-005
#     -2   -22       5.4930942639E-005
#     -2   -21       4.8822235701E-005
#     -2   -20       5.8709530696E-005
#     -2   -19       3.5175022224E-005
#     -2   -18       2.6871549172E-005
#     -2   -17       4.8068533411E-005
#     -2   -16       3.2471183287E-005
#     -2   -15       9.0006800118E-006
#     -2   -14       6.2659088966E-006
#     -2   -13       1.6935230306E-005
#     -2   -12       6.5253888562E-005
#     -2   -11       1.1413943118E-004
#     -2   -10       1.9695358539E-004
#     -2    -9       1.7612015662E-004
#     -2    -8       1.5705967629E-004
#     -2    -7       1.0609936032E-004
#     -2    -6       2.6536663555E-005
#     -2    -5       9.3623664469E-005
#     -2    -4       2.1472922635E-004
#     -2    -3       1.3156706367E-004
#     -2    -2       3.6435543539E-005
#     -2    -1       1.0670602100E-005
#     -2     0       3.5831506262E-005
#     -2     1       1.0342046165E-004
#     -2     2       1.4865568111E-004
#     -2     3       7.6595349932E-006
#     -2     4       2.1555418436E-005
#     -2     5       3.8043630626E-006
#     -2     6       3.5702892764E-006
#     -2     7       2.2703974314E-006
#     -2     8       1.0356859720E-004
#     -2     9       9.1363659771E-005
#     -2    10       1.4126304950E-004
#     -2    11       8.9233773460E-005
#     -2    12       9.1453052924E-005
#     -1   -27       1.2326435908E-005
#     -1   -26       3.4845339093E-005
#     -1   -25       3.4849633733E-005
#     -1   -24       3.1581922829E-005
#     -1   -23       3.9296266832E-005
#     -1   -22       5.4161062628E-005
#     -1   -21       4.8802006311E-005
#     -1   -20       2.0092674736E-005
#     -1   -19       1.1476482762E-005
#     -1   -18       4.0150625014E-005
#     -1   -17       2.5859154690E-005
#     -1   -16       2.8693337464E-006
#     -1   -15       2.8950893373E-006
#     -1   -14       2.8372478796E-005
#     -1   -13       2.1195565951E-005
#     -1   -12       9.0626800985E-005
#     -1   -11       1.2710155139E-004
#     -1   -10       1.7101983070E-004
#     -1    -9       1.4186773378E-004
#     -1    -8       1.1217331193E-004
#     -1    -7       5.1131171073E-005
#     -1    -6       1.1564093455E-004
#     -1    -5       2.2753326624E-004
#     -1    -4       1.6262931377E-004
#     -1    -3       6.4403376861E-005
#     -1    -2       4.5668499904E-006
#     -1    -1       1.0341257990E-004
#     -1     0       2.4842933010E-004
#     -1     1       3.7899502734E-004
#     -1     2       3.1709386744E-004
#     -1     3       5.6502332043E-005
#     -1     4       1.6940418523E-005
#     -1     5       5.9578899725E-005
#     -1     6       1.0652896059E-004
#     -1     7       5.8711660174E-005
#     -1     8       1.7827988047E-005
#     -1     9       4.5142925624E-005
#     -1    10       1.1205828546E-004
#     -1    11       9.6552005369E-005
#      0   -27       4.6250887987E-005
#      0   -26       9.5301387177E-005
#      0   -25       1.2774096966E-004
#      0   -24       9.8200222077E-005
#      0   -23       7.7424445775E-005
#      0   -22       1.2890873745E-004
#      0   -21       6.3071372777E-005
#      0   -20       2.3438457346E-003
#      0   -19       8.3900711080E-006
#      0   -18       4.8803336188E-006
#      0   -17       8.4944824897E-007
#      0   -16       2.8737848627E-006
#      0   -15       1.5306911476E-002
#      0   -14       2.7690018931E-005
#      0   -13       2.8171680962E-005
#      0   -12       7.7586846194E-005
#      0   -11       1.0479382605E-004
#      0   -10       1.8600097958E-002
#      0    -9       8.0024360642E-005
#      0    -8       3.0440719776E-005
#      0    -7       8.1817339869E-005
#      0    -6       1.0138927296E-004
#      0    -5       3.7850217731E-003
#      0    -4       6.8509417317E-005
#      0    -3       2.4099514761E-006
#      0    -2       1.4862618666E-004
#      0    -1       3.7896829970E-004
#      0     0       6.0383439225E-002
#      0     1       3.5634958141E-004
#      0     2       2.2430830951E-004
#      0     3       9.0916161586E-006
#      0     4       7.5015707752E-005
#      0     5       1.1480148436E-002
#      0     6       3.7955192822E-004
#      0     7       1.1510549125E-004
#      0     8       1.0749002614E-004
#      0     9       8.0779361125E-005
#      0    10       1.7499524665E-002
#      1   -27       6.4951742198E-005
#      1   -26       5.0363273730E-005
#      1   -25       3.2111234776E-005
#      1   -24       6.9786039578E-005
#      1   -23       3.7614378678E-005
#      1   -22       1.5557137807E-004
#      1   -21       9.0871755801E-005
#      1   -20       1.6428552405E-006
#      1   -19       3.2460030048E-006
#      1   -18       1.9815248622E-006
#      1   -17       3.5983096602E-006
#      1   -16       2.4199457504E-007
#      1   -15       6.9399362557E-005
#      1   -14       4.6520795952E-005
#      1   -13       3.5289044147E-005
#      1   -12       1.0359015485E-005
#      1   -11       2.4742054387E-005
#      1   -10       4.3238353099E-005
#      1    -9       2.6211555866E-005
#      1    -8       2.8429310624E-005
#      1    -7       1.7563724061E-005
#      1    -6       1.8668186566E-004
#      1    -5       9.1212374309E-005
#      1    -4       1.4069909774E-005
#      1    -3       7.6510710718E-006
#      1    -2       3.1704091798E-004
#      1    -1       3.5631578343E-004
#      1     0       3.6397676298E-004
#      1     1       2.2883350700E-004
#      1     2       6.3141344245E-005
#      1     3       3.6042470246E-005
#      1     4       9.9135239679E-005
#      1     5       4.8830165814E-004
#      1     6       1.8962737312E-004
#      1     7       9.2981643227E-005
#      1     8       1.9604462179E-004
#      1     9       1.1228293823E-004
#      2   -27       1.6589949715E-005
#      2   -26       4.2790070896E-005
#      2   -25       2.5380961341E-005
#      2   -24       4.3533466382E-005
#      2   -23       8.2496093380E-005
#      2   -22       5.0763257476E-005
#      2   -21       1.7789340665E-005
#      2   -20       3.3754786961E-006
#      2   -19       2.2495457258E-005
#      2   -18       5.4674641120E-005
#      2   -17       5.0211027179E-005
#      2   -16       4.5540469085E-005
#      2   -15       2.9208939629E-005
#      2   -14       3.4117047850E-005
#      2   -13       7.0076023510E-005
#      2   -12       4.1588516893E-005
#      2   -11       1.4725368385E-004
#      2   -10       5.4925373121E-005
#      2    -9       1.6774832053E-005
#      2    -8       2.4540316437E-005
#      2    -7       3.5279831465E-005
#      2    -6       3.2740095805E-005
#      2    -5       5.2959239419E-005
#      2    -4       2.1535072465E-005
#      2    -3       5.6475547843E-005
#      2    -2       2.2427765179E-004
#      2    -1       2.2881344685E-004
#      2     0       1.2119885621E-004
#      2     1       1.2579572097E-004
#      2     2       1.4885550887E-005
#      2     3       2.6711380381E-005
#      2     4       2.3969836514E-004
#      2     5       4.5753008631E-004
#      2     6       1.8145092826E-004
#      2     7       1.0648328130E-004
#      2     8       1.3516001215E-004
#      3   -26       3.0397144492E-005
#      3   -25       5.3353051194E-006
#      3   -24       8.8250814933E-005
#      3   -23       5.2021078948E-005
#      3   -22       1.1956662827E-004
#      3   -21       6.4165024208E-005
#      3   -20       5.9309866438E-005
#      3   -19       1.6238839095E-005
#      3   -18       5.8084109080E-005
#      3   -17       7.7451833511E-005
#      3   -16       6.0626447453E-005
#      3   -15       3.5198501457E-005
#      3   -14       7.5538991491E-005
#      3   -13       7.6207307945E-005
#      3   -12       1.6332868786E-005
#      3   -11       6.6313144526E-005
#      3   -10       1.2656919896E-004
#      3    -9       1.2606414649E-004
#      3    -8       2.4623531652E-004
#      3    -7       1.8470420938E-004
#      3    -6       9.6011946871E-005
#      3    -5       3.8123251450E-006
#      3    -4       1.6942285274E-005
#      3    -3       9.0831757009E-006
#      3    -2       6.3130294860E-005
#      3    -1       1.2578251305E-004
#      3     0       2.3579968663E-004
#      3     1       3.2031873934E-004
#      3     2       4.2407706469E-004
#      3     3       1.6524604414E-005
#      3     4       2.1694032795E-004
#      3     5       2.4938504215E-005
#      3     6       8.8981568640E-005
#      4   -26       2.9160139983E-005
#      4   -25       4.7300912753E-005
#      4   -24       7.4785411046E-005
#      4   -23       1.7628659544E-004
#      4   -22       1.1324895889E-004
#      4   -21       3.4443991900E-005
#      4   -20       1.0175031128E-004
#      4   -19       1.7076826089E-005
#      4   -18       6.3639086570E-005
#      4   -17       7.0451091354E-006
#      4   -16       6.4239935609E-005
#      4   -15       6.2380722939E-005
#      4   -14       1.6407995315E-004
#      4   -13       2.5057255489E-005
#      4   -12       1.5364927525E-004
#      4   -11       2.3358178015E-004
#      4   -10       4.3488389591E-004
#      4    -9       4.0681317087E-004
#      4    -8       3.6883065850E-004
#      4    -7       1.0607105315E-004
#      4    -6       3.5753579154E-006
#      4    -5       5.9604558661E-005
#      4    -4       7.5041865228E-005
#      4    -3       3.6047849597E-005
#      4    -2       1.4879180736E-005
#      4    -1       3.2030689410E-004
#      4     0       6.2078949362E-004
#      4     1       6.3089026444E-004
#      4     2       5.8011112563E-004
#      4     3       1.2453054553E-004
#      4     4       1.2566350407E-004
#      4     5       5.5303603709E-005
#      5   -25       4.9747451878E-004
#      5   -24       1.9842695467E-005
#      5   -23       2.4571586779E-005
#      5   -22       4.1198417883E-006
#      5   -21       1.2108356795E-004
#      5   -20       1.7615472636E-003
#      5   -19       2.9177760814E-005
#      5   -18       1.0120980619E-005
#      5   -17       5.6072682779E-005
#      5   -16       4.7565931050E-005
#      5   -15       2.5555297885E-002
#      5   -14       6.0594835312E-005
#      5   -13       1.6361734321E-005
#      5   -12       1.7396882348E-004
#      5   -11       5.9749175398E-004
#      5   -10       7.5710050019E-002
#      5    -9       4.5083725789E-004
#      5    -8       1.1566463167E-004
#      5    -7       2.2724508524E-006
#      5    -6       1.0656245315E-004
#      5    -5       1.1479989073E-002
#      5    -4       9.9158264547E-005
#      5    -3       2.6715702591E-005
#      5    -2       4.2408786887E-004
#      5    -1       6.3088912654E-004
#      5     0       9.1396583411E-002
#      5     1       4.4868354092E-004
#      5     2       2.4332389239E-004
#      5     3       2.4002980576E-005
#      6   -25       7.0468823100E-005
#      6   -24       3.6444129388E-005
#      6   -23       4.0540612158E-005
#      6   -22       1.7837016252E-004
#      6   -21       2.1312471904E-004
#      6   -20       7.5912253866E-006
#      6   -19       4.7227394457E-006
#      6   -18       4.7710654871E-005
#      6   -17       8.1658128649E-006
#      6   -16       8.2536637042E-005
#      6   -15       2.0844417304E-004
#      6   -14       3.5548006492E-005
#      6   -13       2.4632392602E-006
#      6   -12       2.7153091782E-004
#      6   -11       1.9340183136E-004
#      6   -10       3.1523797889E-004
#      6    -9       1.8342465417E-004
#      6    -8       1.0358030901E-004
#      6    -7       5.8730566142E-005
#      6    -6       3.7955742436E-004
#      6    -5       4.8835665088E-004
#      6    -4       2.3972885200E-004
#      6    -3       1.6526119225E-005
#      6    -2       5.8012397393E-004
#      6    -1       4.4866194217E-004
#      6     0       3.9438437407E-004
#      6     1       2.9284703928E-004
#      6     2       8.6447306930E-005
#      7   -24       4.5572019002E-005
#      7   -23       6.8720867101E-005
#      7   -22       6.7631329602E-005
#      7   -21       4.6734503172E-004
#      7   -20       9.2658986424E-005
#      7   -19       2.7907757919E-005
#      7   -18       1.3570687271E-004
#      7   -17       1.7904748680E-004
#      7   -16       1.0036940369E-004
#      7   -15       8.5862736058E-005
#      7   -14       5.7438912565E-005
#      7   -13       1.0263373161E-004
#      7   -12       2.1136614921E-004
#      7   -11       7.4618607382E-004
#      7   -10       2.8299885999E-004
#      7    -9       9.1334369439E-005
#      7    -8       1.7839755190E-005
#      7    -7       1.1513363951E-004
#      7    -6       1.8964570977E-004
#      7    -5       4.5757188418E-004
#      7    -4       2.1696759929E-004
#      7    -3       1.2454185968E-004
#      7    -2       2.4333381334E-004
#      7    -1       2.9284653509E-004
#      7     0       9.6647156198E-005
#      8   -23       1.2158720642E-004
#      8   -22       3.8996864042E-004
#      8   -21       1.1257217765E-004
#      8   -20       7.1036928512E-005
#      8   -19       1.3286001799E-004
#      8   -18       1.1848800656E-004
#      8   -17       3.4244218689E-004
#      8   -16       2.7920355108E-004
#      8   -15       1.5871297606E-004
#      8   -14       2.6571102637E-005
#      8   -13       9.4069766807E-005
#      8   -12       5.9601830788E-005
#      8   -11       2.0620887076E-004
#      8   -10       1.4123332281E-004
#      8    -9       4.5125334162E-005
#      8    -8       1.0751479185E-004
#      8    -7       9.2998149487E-005
#      8    -6       1.8147342430E-004
#      8    -5       2.4942825759E-005
#      8    -4       1.2567211589E-004
#      8    -3       2.4003556895E-005
#      8    -2       8.6451386761E-005
#      9   -21       2.1592966139E-004
#      9   -20       6.1149199153E-005
#      9   -19       1.5502828938E-004
#      9   -18       2.3442638726E-004
#      9   -17       2.8873689288E-004
#      9   -16       2.3783645952E-004
#      9   -15       2.2569084872E-004
#      9   -14       1.8194397482E-004
#      9   -13       2.1584461453E-005
#      9   -12       1.8321099747E-005
#      9   -11       8.9220744859E-005
#      9   -10       1.1204595783E-004
#      9    -9       8.0772575193E-005
#      9    -8       1.9603920961E-004
#      9    -7       1.0647972875E-004
#      9    -6       8.8987265061E-005
#      9    -5       5.5305495814E-005
#     10   -19       3.6128157546E-006
#     10   -18       9.9988882746E-005
#     10   -17       3.8528077814E-005
#     10   -16       3.6250341045E-004
#     10   -15       2.4585513533E-002
#     10   -14       2.6224519175E-005
#     10   -13       4.1074674112E-005
#     10   -12       9.1452733257E-005
#     10   -11       9.6554394286E-005
#     10   -10       1.7499506791E-002
#     10    -9       1.1227974236E-004
#     10    -8       1.3516333724E-004
