 Diffraction intensities for potential:7x7MoS210001.in                         
#    -31   -11       1.2877493977E-006
#    -31   -10       2.4700832927E-006
#    -31    -9       4.7647960643E-006
#    -31    -8       6.2620084150E-006
#    -31    -7       7.9882360617E-006
#    -31    -6       6.4045950371E-006
#    -31    -5       4.9368650646E-006
#    -31    -4       3.1750055301E-006
#    -31    -3       2.9864956420E-006
#    -31    -2       3.8773180636E-006
#    -31    -1       6.0835403269E-006
#    -31     0       7.8961562352E-006
#    -31     1       9.1122529412E-006
#    -31     2       7.7563428501E-006
#    -31     3       4.4687077908E-006
#    -31     4       2.4398899541E-006
#    -31     5       1.2086525988E-006
#    -31     6       1.7437650897E-006
#    -31     7       3.8474436641E-006
#    -31     8       5.9164435811E-006
#    -31     9       8.3746277821E-006
#    -31    10       8.9428224536E-006
#    -31    11       1.2140183376E-005
#    -31    12       1.4254632496E-005
#    -31    13       1.6089962152E-005
#    -31    14       2.3501812627E-005
#    -31    15       2.5797279269E-005
#    -31    16       3.2463825282E-005
#    -31    17       2.9093657929E-005
#    -31    18       2.9429836897E-005
#    -31    19       2.5321823709E-005
#    -31    20       2.8352343116E-005
#    -31    21       2.0874989689E-005
#    -31    22       2.1464903346E-005
#    -31    23       1.1256388433E-005
#    -31    24       1.3229933763E-005
#    -31    25       1.0021258851E-005
#    -31    26       9.9682808494E-006
#    -31    27       4.6853576489E-006
#    -31    28       1.5180183091E-005
#    -31    29       7.7928838151E-006
#    -31    30       1.5872587931E-005
#    -31    31       1.2213677495E-005
#    -31    32       2.3242024983E-005
#    -31    33       4.0824694815E-005
#    -31    34       4.6547837612E-005
#    -31    35       5.7239730263E-006
#    -31    36       7.4550127916E-006
#    -30   -30       2.1764996192E-006
#    -30   -29       6.2668119401E-006
#    -30   -28       2.1119983348E-006
#    -30   -27       3.6419285055E-006
#    -30   -26       8.4189914307E-006
#    -30   -25       7.5208184928E-006
#    -30   -24       1.8671518373E-005
#    -30   -23       1.2365958537E-005
#    -30   -22       1.3354726745E-005
#    -30   -21       7.8690046358E-006
#    -30   -20       1.0659883761E-005
#    -30   -19       9.2533367115E-006
#    -30   -18       7.3529708362E-006
#    -30   -17       9.7497857714E-006
#    -30   -16       4.7707348694E-006
#    -30   -15       3.2940225537E-006
#    -30   -14       1.2564815049E-006
#    -30   -13       1.0082569699E-006
#    -30   -12       2.8616339349E-007
#    -30   -11       1.7164986135E-006
#    -30   -10       2.9693203445E-006
#    -30    -9       7.0066102571E-006
#    -30    -8       8.4629883359E-006
#    -30    -7       9.3525194562E-006
#    -30    -6       6.6331110443E-006
#    -30    -5       4.8168616514E-006
#    -30    -4       3.4571204794E-006
#    -30    -3       4.8554694043E-006
#    -30    -2       7.1067262065E-006
#    -30    -1       9.1335236005E-006
#    -30     0       9.1277569925E-006
#    -30     1       7.8825393906E-006
#    -30     2       5.9214380676E-006
#    -30     3       2.6032554692E-006
#    -30     4       1.6105647572E-006
#    -30     5       2.9432269771E-006
#    -30     6       4.4981168994E-006
#    -30     7       7.2607285662E-006
#    -30     8       9.7351231403E-006
#    -30     9       1.3436696603E-005
#    -30    10       1.3580645099E-005
#    -30    11       1.7332692252E-005
#    -30    12       2.1940884578E-005
#    -30    13       2.1125365483E-005
#    -30    14       3.1392140130E-005
#    -30    15       2.9183394139E-005
#    -30    16       3.7251401995E-005
#    -30    17       3.5002134607E-005
#    -30    18       3.5824071626E-005
#    -30    19       3.1754882465E-005
#    -30    20       3.4126326979E-005
#    -30    21       2.4153083051E-005
#    -30    22       2.3111476822E-005
#    -30    23       1.3626405465E-005
#    -30    24       7.8553003814E-006
#    -30    25       6.1864080619E-006
#    -30    26       7.7268199041E-006
#    -30    27       2.5619138106E-006
#    -30    28       6.6716913149E-006
#    -30    29       4.7056091456E-006
#    -30    30       6.2832657193E-006
#    -30    31       2.3700776737E-005
#    -30    32       3.3053263636E-005
#    -30    33       2.6317116665E-005
#    -30    34       4.5347237117E-005
#    -30    35       3.9876886040E-005
#    -30    36       1.4013899320E-005
#    -29   -31       4.1526232110E-006
#    -29   -30       9.3440557078E-006
#    -29   -29       6.9082943233E-006
#    -29   -28       4.2454628667E-006
#    -29   -27       8.3674067332E-006
#    -29   -26       1.0394312303E-005
#    -29   -25       1.3861626601E-005
#    -29   -24       1.2675542075E-005
#    -29   -23       1.4707728774E-005
#    -29   -22       1.2497128200E-005
#    -29   -21       1.1271588680E-005
#    -29   -20       1.2783006572E-005
#    -29   -19       9.3791493034E-006
#    -29   -18       8.9614763924E-006
#    -29   -17       6.5101681165E-006
#    -29   -16       4.3416992683E-006
#    -29   -15       2.7002246569E-006
#    -29   -14       1.2766995364E-006
#    -29   -13       4.5965011561E-007
#    -29   -12       1.2206724208E-006
#    -29   -11       2.6903476151E-006
#    -29   -10       5.7540941486E-006
#    -29    -9       8.3675346462E-006
#    -29    -8       8.8499439219E-006
#    -29    -7       7.0775140908E-006
#    -29    -6       5.4424313707E-006
#    -29    -5       3.0923023773E-006
#    -29    -4       4.5270034201E-006
#    -29    -3       5.4736815644E-006
#    -29    -2       7.7926228859E-006
#    -29    -1       7.9003122127E-006
#    -29     0       7.0939217509E-006
#    -29     1       5.0989711588E-006
#    -29     2       1.9725464083E-006
#    -29     3       1.4758785998E-006
#    -29     4       2.1873463300E-006
#    -29     5       3.8267905268E-006
#    -29     6       6.1490841904E-006
#    -29     7       8.4485548312E-006
#    -29     8       1.1125288001E-005
#    -29     9       1.1898242191E-005
#    -29    10       1.6246537015E-005
#    -29    11       1.6534629704E-005
#    -29    12       1.8309716237E-005
#    -29    13       2.5334701995E-005
#    -29    14       2.6412514244E-005
#    -29    15       2.8827859487E-005
#    -29    16       2.8483468127E-005
#    -29    17       2.4360042919E-005
#    -29    18       2.8725190025E-005
#    -29    19       3.3799365615E-005
#    -29    20       2.4649150644E-005
#    -29    21       2.5588784717E-005
#    -29    22       2.3818496482E-005
#    -29    23       1.2701478496E-005
#    -29    24       2.0402157778E-005
#    -29    25       7.7706701199E-006
#    -29    26       4.5494329855E-006
#    -29    27       1.2848664920E-005
#    -29    28       3.4430784612E-006
#    -29    29       2.1597284464E-006
#    -29    30       1.0786724271E-005
#    -29    31       1.2719543215E-005
#    -29    32       2.1046042001E-005
#    -29    33       1.1285058772E-005
#    -29    34       1.2586578366E-006
#    -29    35       1.1511289963E-005
#    -29    36       3.2409720204E-005
#    -28   -31       3.3017412982E-006
#    -28   -30       4.2502451691E-006
#    -28   -29       4.0934651650E-006
#    -28   -28       7.5375782206E-007
#    -28   -27       1.1721925022E-005
#    -28   -26       1.4166769932E-005
#    -28   -25       1.0150212114E-005
#    -28   -24       1.0913803223E-005
#    -28   -23       1.0538952503E-005
#    -28   -22       1.0000842847E-005
#    -28   -21       1.1458100702E-004
#    -28   -20       1.2931391288E-005
#    -28   -19       1.0810818880E-005
#    -28   -18       7.4490016780E-006
#    -28   -17       5.7778329343E-006
#    -28   -16       3.1409496261E-006
#    -28   -15       1.6077683564E-006
#    -28   -14       8.6650422350E-004
#    -28   -13       2.4497061166E-008
#    -28   -12       1.2179072288E-006
#    -28   -11       3.6389045347E-006
#    -28   -10       6.7429348217E-006
#    -28    -9       8.5100032571E-006
#    -28    -8       6.8186940695E-006
#    -28    -7       4.5835983721E-003
#    -28    -6       3.7477219676E-006
#    -28    -5       3.4261639237E-006
#    -28    -4       3.8072916801E-006
#    -28    -3       4.5120172569E-006
#    -28    -2       5.9551620126E-006
#    -28    -1       5.1156434224E-006
#    -28     0       1.3584584235E-002
#    -28     1       1.3603901087E-006
#    -28     2       3.3261515555E-007
#    -28     3       8.2573494905E-007
#    -28     4       2.1641568825E-006
#    -28     5       4.6115825869E-006
#    -28     6       6.3029262254E-006
#    -28     7       1.6018681591E-002
#    -28     8       8.2811763013E-006
#    -28     9       8.4556090953E-006
#    -28    10       9.2521837212E-006
#    -28    11       1.0226059425E-005
#    -28    12       1.4608507047E-005
#    -28    13       1.9428012889E-005
#    -28    14       1.2338691539E-002
#    -28    15       2.6428677453E-005
#    -28    16       2.4682396628E-005
#    -28    17       2.4998519916E-005
#    -28    18       2.8015199492E-005
#    -28    19       2.4094855964E-005
#    -28    20       2.2222120758E-005
#    -28    21       3.2784111853E-003
#    -28    22       1.3459771788E-005
#    -28    23       1.0569760942E-005
#    -28    24       7.3521918468E-006
#    -28    25       9.0011241146E-006
#    -28    26       4.6213399088E-006
#    -28    27       1.8462444020E-006
#    -28    28       2.4792893554E-003
#    -28    29       1.1483860404E-005
#    -28    30       1.7165919299E-006
#    -28    31       5.7714310267E-006
#    -28    32       1.7333166037E-007
#    -28    33       2.0644156968E-005
#    -28    34       1.1588417335E-005
#    -28    35       4.2186553105E-004
#    -27   -32       1.7231569849E-006
#    -27   -31       5.8608849006E-006
#    -27   -30       7.8026949480E-006
#    -27   -29       9.9828983801E-006
#    -27   -28       6.1301720989E-006
#    -27   -27       7.9924566714E-006
#    -27   -26       7.0941447896E-006
#    -27   -25       9.3470078223E-006
#    -27   -24       1.0595389209E-005
#    -27   -23       1.1228021947E-005
#    -27   -22       1.2798569673E-005
#    -27   -21       1.1153539230E-005
#    -27   -20       1.0231578172E-005
#    -27   -19       6.9985413478E-006
#    -27   -18       5.8745805921E-006
#    -27   -17       3.7178870617E-006
#    -27   -16       2.2906882304E-006
#    -27   -15       7.2355946191E-007
#    -27   -14       2.6950998520E-007
#    -27   -13       1.0345573911E-006
#    -27   -12       3.5693831679E-006
#    -27   -11       5.5333423607E-006
#    -27   -10       7.4075176003E-006
#    -27    -9       7.4480689206E-006
#    -27    -8       4.5590097868E-006
#    -27    -7       2.7159580060E-006
#    -27    -6       1.6049897384E-006
#    -27    -5       1.8028992337E-006
#    -27    -4       2.4832613155E-006
#    -27    -3       2.6368621263E-006
#    -27    -2       1.9922481472E-006
#    -27    -1       1.3688844487E-006
#    -27     0       2.1160730935E-007
#    -27     1       1.3410256740E-007
#    -27     2       1.1453624875E-006
#    -27     3       2.6499327170E-006
#    -27     4       4.5815023420E-006
#    -27     5       5.0509937504E-006
#    -27     6       4.9965319564E-006
#    -27     7       4.0183014579E-006
#    -27     8       2.6472574835E-006
#    -27     9       2.8547745557E-006
#    -27    10       4.1538135801E-006
#    -27    11       7.0788413160E-006
#    -27    12       8.6012417236E-006
#    -27    13       1.3788752112E-005
#    -27    14       1.5563664388E-005
#    -27    15       1.5392710993E-005
#    -27    16       1.3684896224E-005
#    -27    17       1.7321171662E-005
#    -27    18       1.5855693778E-005
#    -27    19       2.0626531788E-005
#    -27    20       1.5065071909E-005
#    -27    21       1.3634978816E-005
#    -27    22       7.8921903080E-006
#    -27    23       7.0242776295E-006
#    -27    24       2.7812843764E-006
#    -27    25       5.0529650134E-006
#    -27    26       2.2651294826E-006
#    -27    27       1.1737074849E-006
#    -27    28       6.4375268630E-007
#    -27    29       6.4062193182E-006
#    -27    30       5.9054215548E-006
#    -27    31       1.9584956383E-005
#    -27    32       1.1054046767E-005
#    -27    33       6.2780143095E-006
#    -27    34       7.5259534330E-006
#    -27    35       1.3015029562E-005
#    -26   -32       4.1082005492E-006
#    -26   -31       8.3506162604E-006
#    -26   -30       8.7805167565E-006
#    -26   -29       7.8354447951E-006
#    -26   -28       6.9813914020E-006
#    -26   -27       1.1712063808E-005
#    -26   -26       8.3054065103E-006
#    -26   -25       9.1648244668E-006
#    -26   -24       9.5394383271E-006
#    -26   -23       1.0719582042E-005
#    -26   -22       1.0735929822E-005
#    -26   -21       1.0376359241E-005
#    -26   -20       9.1813298884E-006
#    -26   -19       5.6443733892E-006
#    -26   -18       3.3545863722E-006
#    -26   -17       2.2851236460E-006
#    -26   -16       2.0128376858E-006
#    -26   -15       7.7718185016E-007
#    -26   -14       1.9206625977E-006
#    -26   -13       3.2895757986E-006
#    -26   -12       5.5755423612E-006
#    -26   -11       7.1486443046E-006
#    -26   -10       5.8085135729E-006
#    -26    -9       4.2107589803E-006
#    -26    -8       1.5335759482E-006
#    -26    -7       5.4660386572E-007
#    -26    -6       7.9445342342E-007
#    -26    -5       1.2380140430E-006
#    -26    -4       1.6404439693E-006
#    -26    -3       1.4972540901E-006
#    -26    -2       3.3982548384E-007
#    -26    -1       1.3175476039E-007
#    -26     0       1.4879907283E-006
#    -26     1       3.9860259688E-006
#    -26     2       6.5278611264E-006
#    -26     3       8.4052120086E-006
#    -26     4       7.4328306151E-006
#    -26     5       5.8670012582E-006
#    -26     6       3.7985594619E-006
#    -26     7       3.4401626284E-006
#    -26     8       3.2524702730E-006
#    -26     9       3.8803642161E-006
#    -26    10       7.0030310510E-006
#    -26    11       1.0795618353E-005
#    -26    12       1.0780096520E-005
#    -26    13       1.0218115748E-005
#    -26    14       6.0140112154E-006
#    -26    15       4.5454600772E-006
#    -26    16       9.0129086711E-006
#    -26    17       1.0595046253E-005
#    -26    18       6.0627344924E-006
#    -26    19       8.7871657192E-006
#    -26    20       8.1426801795E-006
#    -26    21       1.0338796425E-005
#    -26    22       5.6889957029E-006
#    -26    23       5.4107911299E-006
#    -26    24       1.8688135697E-006
#    -26    25       4.5205250474E-006
#    -26    26       3.7715597767E-006
#    -26    27       5.5097068864E-008
#    -26    28       2.8868548579E-006
#    -26    29       3.7568001994E-008
#    -26    30       8.4823733254E-006
#    -26    31       2.1599069287E-005
#    -26    32       2.8623643317E-005
#    -26    33       2.6731350406E-005
#    -26    34       1.4886407564E-005
#    -25   -33       6.9934394446E-006
#    -25   -32       4.3822235349E-006
#    -25   -31       2.8249366213E-006
#    -25   -30       8.2746281583E-006
#    -25   -29       7.3416754509E-006
#    -25   -28       7.6936401049E-006
#    -25   -27       1.0000034089E-005
#    -25   -26       4.0550183675E-006
#    -25   -25       7.9938628151E-006
#    -25   -24       7.8620642805E-006
#    -25   -23       1.1001000487E-005
#    -25   -22       8.1899107101E-006
#    -25   -21       8.1139574224E-006
#    -25   -20       6.7289351263E-006
#    -25   -19       2.1708101558E-006
#    -25   -18       2.4223283783E-006
#    -25   -17       2.1491709666E-006
#    -25   -16       3.1091514916E-006
#    -25   -15       3.5318454242E-006
#    -25   -14       4.3888608438E-006
#    -25   -13       8.0967100438E-006
#    -25   -12       7.7212117433E-006
#    -25   -11       6.1327264044E-006
#    -25   -10       3.5123893981E-006
#    -25    -9       1.2822540849E-006
#    -25    -8       5.1543317870E-008
#    -25    -7       7.0012212528E-007
#    -25    -6       1.7560902659E-006
#    -25    -5       2.9648647810E-006
#    -25    -4       2.2016482379E-006
#    -25    -3       8.2779659123E-007
#    -25    -2       1.1336821492E-006
#    -25    -1       3.9705169451E-006
#    -25     0       9.3360197300E-006
#    -25     1       1.4363990941E-005
#    -25     2       1.7928636867E-005
#    -25     3       1.7750816006E-005
#    -25     4       1.3190778383E-005
#    -25     5       1.0641564327E-005
#    -25     6       8.9209916106E-006
#    -25     7       1.1369013832E-005
#    -25     8       1.2478457435E-005
#    -25     9       1.9218764066E-005
#    -25    10       1.7217883027E-005
#    -25    11       1.8468324887E-005
#    -25    12       1.3880548022E-005
#    -25    13       7.2666482391E-006
#    -25    14       1.1520481277E-006
#    -25    15       2.5258492885E-006
#    -25    16       1.8425389335E-006
#    -25    17       5.4764822898E-006
#    -25    18       4.4879376269E-006
#    -25    19       5.0252168459E-006
#    -25    20       3.6949671972E-006
#    -25    21       9.8303479683E-006
#    -25    22       7.0398243339E-006
#    -25    23       1.1774294160E-006
#    -25    24       9.4336334233E-007
#    -25    25       2.2929268661E-006
#    -25    26       6.9119313780E-007
#    -25    27       3.2349067077E-006
#    -25    28       1.1090476120E-005
#    -25    29       2.0468069310E-005
#    -25    30       1.2658380345E-005
#    -25    31       1.1530154994E-005
#    -25    32       2.3592929932E-005
#    -25    33       2.4055779380E-006
#    -25    34       1.1950262651E-005
#    -24   -34       3.9770615408E-006
#    -24   -33       6.8491913119E-006
#    -24   -32       5.0663251902E-006
#    -24   -31       7.1008812988E-006
#    -24   -30       8.6541604807E-006
#    -24   -29       1.0942309871E-005
#    -24   -28       1.0511949061E-005
#    -24   -27       7.3983425159E-006
#    -24   -26       5.2573793875E-006
#    -24   -25       6.4171783661E-006
#    -24   -24       7.0851570508E-006
#    -24   -23       7.1153368588E-006
#    -24   -22       7.2942049875E-006
#    -24   -21       5.4802926942E-006
#    -24   -20       3.3233582099E-006
#    -24   -19       2.3209957514E-006
#    -24   -18       3.4214033678E-006
#    -24   -17       4.1242195182E-006
#    -24   -16       5.5676635828E-006
#    -24   -15       6.8174543276E-006
#    -24   -14       8.2277590875E-006
#    -24   -13       9.0487854423E-006
#    -24   -12       7.4456887665E-006
#    -24   -11       3.3445333704E-006
#    -24   -10       6.3113821680E-007
#    -24    -9       9.8206216522E-008
#    -24    -8       1.4361502063E-006
#    -24    -7       3.8441751255E-006
#    -24    -6       4.5038575428E-006
#    -24    -5       3.8247862267E-006
#    -24    -4       2.1522527168E-006
#    -24    -3       2.6220609188E-006
#    -24    -2       6.4911750252E-006
#    -24    -1       1.4334362051E-005
#    -24     0       2.1763881084E-005
#    -24     1       2.7147868135E-005
#    -24     2       2.8524007483E-005
#    -24     3       2.5408019766E-005
#    -24     4       2.2649164588E-005
#    -24     5       2.1369945488E-005
#    -24     6       2.6774589849E-005
#    -24     7       2.7153084230E-005
#    -24     8       3.1029515998E-005
#    -24     9       3.0972736072E-005
#    -24    10       2.5137280634E-005
#    -24    11       1.9273408437E-005
#    -24    12       9.6154474921E-006
#    -24    13       4.4419028825E-006
#    -24    14       1.3391268441E-006
#    -24    15       8.1712991045E-007
#    -24    16       3.1668959987E-006
#    -24    17       2.8396929340E-006
#    -24    18       2.1063668672E-006
#    -24    19       4.3502867088E-006
#    -24    20       1.9812901724E-006
#    -24    21       1.4987844811E-006
#    -24    22       6.6661373976E-007
#    -24    23       1.6479565185E-006
#    -24    24       7.1274092387E-007
#    -24    25       1.3858957686E-006
#    -24    26       8.3546970049E-006
#    -24    27       5.9903621103E-006
#    -24    28       1.7709940081E-005
#    -24    29       1.0756951011E-005
#    -24    30       1.0633589427E-005
#    -24    31       2.5522441295E-006
#    -24    32       1.0253261239E-005
#    -24    33       3.6619299247E-005
#    -23   -34       3.3239515041E-006
#    -23   -33       1.2375536751E-005
#    -23   -32       8.4821909446E-006
#    -23   -31       1.2551171634E-005
#    -23   -30       8.8974681258E-006
#    -23   -29       8.5601213860E-006
#    -23   -28       7.0855056228E-006
#    -23   -27       5.4404391553E-006
#    -23   -26       7.8416423877E-006
#    -23   -25       6.4269748046E-006
#    -23   -24       6.7887616916E-006
#    -23   -23       5.0137710134E-006
#    -23   -22       3.2396385895E-006
#    -23   -21       3.5087103447E-006
#    -23   -20       2.7044907188E-006
#    -23   -19       3.9077010060E-006
#    -23   -18       6.3502223641E-006
#    -23   -17       6.2521786435E-006
#    -23   -16       1.0854015710E-005
#    -23   -15       1.1745890396E-005
#    -23   -14       1.2933117067E-005
#    -23   -13       7.1216265384E-006
#    -23   -12       3.0470874843E-006
#    -23   -11       2.8913649222E-007
#    -23   -10       7.4132136847E-007
#    -23    -9       3.2081606108E-006
#    -23    -8       5.8929351734E-006
#    -23    -7       7.2469364600E-006
#    -23    -6       6.1364197480E-006
#    -23    -5       4.5847343321E-006
#    -23    -4       4.5343347777E-006
#    -23    -3       8.3435958753E-006
#    -23    -2       1.7864910567E-005
#    -23    -1       2.7106781866E-005
#    -23     0       3.6725911872E-005
#    -23     1       4.3700592103E-005
#    -23     2       4.2577538783E-005
#    -23     3       4.0256660328E-005
#    -23     4       3.6704593731E-005
#    -23     5       3.9428064167E-005
#    -23     6       4.2390182366E-005
#    -23     7       4.4218314060E-005
#    -23     8       4.4996426492E-005
#    -23     9       4.3801703987E-005
#    -23    10       2.8700141504E-005
#    -23    11       1.7602194493E-005
#    -23    12       1.0675631816E-005
#    -23    13       3.9180319277E-006
#    -23    14       6.6708631917E-006
#    -23    15       5.2708618654E-006
#    -23    16       1.1809396212E-005
#    -23    17       4.2853230471E-006
#    -23    18       1.4501870686E-006
#    -23    19       1.3783896060E-007
#    -23    20       1.6317261372E-006
#    -23    21       1.0330974053E-006
#    -23    22       2.5399713259E-006
#    -23    23       1.4474537754E-006
#    -23    24       4.4617041048E-007
#    -23    25       4.9529921373E-006
#    -23    26       1.3188207826E-005
#    -23    27       5.7864599944E-006
#    -23    28       5.5333367265E-006
#    -23    29       7.3479784048E-006
#    -23    30       2.4298055524E-005
#    -23    31       1.4550315714E-005
#    -23    32       3.8019617738E-005
#    -23    33       2.0668356909E-005
#    -22   -34       2.9437701765E-006
#    -22   -33       2.3507272005E-006
#    -22   -32       1.7675278993E-006
#    -22   -31       1.2513123212E-005
#    -22   -30       1.4334138785E-005
#    -22   -29       1.1768864827E-005
#    -22   -28       5.6284471592E-006
#    -22   -27       6.0908723765E-006
#    -22   -26       2.6605582833E-006
#    -22   -25       2.5372283872E-006
#    -22   -24       4.0291077196E-006
#    -22   -23       3.2396062838E-006
#    -22   -22       2.2046049930E-006
#    -22   -21       1.5260042871E-006
#    -22   -20       3.5375927984E-006
#    -22   -19       8.5482645438E-006
#    -22   -18       9.7147181900E-006
#    -22   -17       1.5441799139E-005
#    -22   -16       1.3061797260E-005
#    -22   -15       1.2736658139E-005
#    -22   -14       7.8959240834E-006
#    -22   -13       3.2955588128E-006
#    -22   -12       5.5014229130E-007
#    -22   -11       1.5335014005E-006
#    -22   -10       3.5757223040E-006
#    -22    -9       8.3222472572E-006
#    -22    -8       9.6850427589E-006
#    -22    -7       8.4120363235E-006
#    -22    -6       6.2661010900E-006
#    -22    -5       4.9876626859E-006
#    -22    -4       7.3575035596E-006
#    -22    -3       1.7657563721E-005
#    -22    -2       2.8439730686E-005
#    -22    -1       4.3647592857E-005
#    -22     0       5.0623332594E-005
#    -22     1       5.8669213851E-005
#    -22     2       5.1697252276E-005
#    -22     3       5.5196075051E-005
#    -22     4       4.9065663089E-005
#    -22     5       5.0777321125E-005
#    -22     6       4.6270573855E-005
#    -22     7       4.2870291601E-005
#    -22     8       4.4226621585E-005
#    -22     9       3.2284912100E-005
#    -22    10       2.8364609667E-005
#    -22    11       1.3980070835E-005
#    -22    12       7.9233174319E-006
#    -22    13       5.7655800023E-006
#    -22    14       5.9935004991E-006
#    -22    15       8.3678186005E-006
#    -22    16       1.4466555485E-005
#    -22    17       1.2291109419E-005
#    -22    18       3.0453755686E-006
#    -22    19       3.3625344398E-006
#    -22    20       1.3160232126E-006
#    -22    21       1.8877835003E-006
#    -22    22       7.6792315867E-006
#    -22    23       6.1671008564E-006
#    -22    24       2.8043920446E-005
#    -22    25       9.2556116122E-006
#    -22    26       7.9889178971E-006
#    -22    27       1.3772792409E-005
#    -22    28       9.7046088836E-006
#    -22    29       3.3924123414E-006
#    -22    30       1.2582947800E-006
#    -22    31       1.4838463159E-004
#    -22    32       2.0741581984E-005
#    -21   -35       1.0559618708E-005
#    -21   -34       8.4007099206E-006
#    -21   -33       1.0243126102E-005
#    -21   -32       1.2378451895E-005
#    -21   -31       1.3196844179E-005
#    -21   -30       1.0216264993E-005
#    -21   -29       6.6129061082E-006
#    -21   -28       4.1259737135E-005
#    -21   -27       7.2341172570E-006
#    -21   -26       5.2460499551E-006
#    -21   -25       2.1786963330E-006
#    -21   -24       1.7393328067E-006
#    -21   -23       9.2862840736E-007
#    -21   -22       7.7876562301E-007
#    -21   -21       6.5813843898E-004
#    -21   -20       5.7513873015E-006
#    -21   -19       9.9583776227E-006
#    -21   -18       1.4518316804E-005
#    -21   -17       1.7183232488E-005
#    -21   -16       1.3939479049E-005
#    -21   -15       1.1266734905E-005
#    -21   -14       4.7229706540E-003
#    -21   -13       7.1368364377E-007
#    -21   -12       1.1442777432E-006
#    -21   -11       6.5488853762E-006
#    -21   -10       8.8497675001E-006
#    -21    -9       1.3357324990E-005
#    -21    -8       1.1064384970E-005
#    -21    -7       1.6022053081E-002
#    -21    -6       4.9325900259E-006
#    -21    -5       5.7871805315E-006
#    -21    -4       1.3089255827E-005
#    -21    -3       2.5297717167E-005
#    -21    -2       4.2483503506E-005
#    -21    -1       5.8615756949E-005
#    -21     0       3.8442185424E-002
#    -21     1       6.6264809563E-005
#    -21     2       5.8292233020E-005
#    -21     3       5.0385451739E-005
#    -21     4       4.2823545257E-005
#    -21     5       4.4661136584E-005
#    -21     6       4.1187156470E-005
#    -21     7       2.9242387236E-002
#    -21     8       2.8147738891E-005
#    -21     9       2.1824800876E-005
#    -21    10       1.1976704976E-005
#    -21    11       6.1213161180E-006
#    -21    12       3.5412872420E-006
#    -21    13       6.8104776161E-006
#    -21    14       1.4545499245E-002
#    -21    15       1.7760585558E-005
#    -21    16       2.0399659638E-005
#    -21    17       1.1542830984E-005
#    -21    18       1.1523302233E-005
#    -21    19       1.8421986593E-006
#    -21    20       3.0979008869E-006
#    -21    21       1.5517723082E-002
#    -21    22       5.6378237649E-006
#    -21    23       2.9969464902E-006
#    -21    24       7.0139689855E-006
#    -21    25       1.1330998047E-005
#    -21    26       1.7415076301E-005
#    -21    27       7.7093230327E-006
#    -21    28       2.1801524438E-003
#    -21    29       8.3781250734E-006
#    -21    30       3.0463856063E-005
#    -21    31       2.8338334278E-005
#    -21    32       4.2396117964E-005
#    -20   -35       8.3891093698E-006
#    -20   -34       6.6489309227E-006
#    -20   -33       1.0973167401E-005
#    -20   -32       1.2746889696E-005
#    -20   -31       1.2487890046E-005
#    -20   -30       1.6181777289E-005
#    -20   -29       1.0448574852E-005
#    -20   -28       7.7377169745E-006
#    -20   -27       4.2225839057E-006
#    -20   -26       3.0143685405E-006
#    -20   -25       1.5189168016E-006
#    -20   -24       5.3250986577E-007
#    -20   -23       6.2785929254E-007
#    -20   -22       2.4328945300E-006
#    -20   -21       5.8450941703E-006
#    -20   -20       1.1136506487E-005
#    -20   -19       1.6695374535E-005
#    -20   -18       1.7791416915E-005
#    -20   -17       1.7195795542E-005
#    -20   -16       1.1888491183E-005
#    -20   -15       6.2233968565E-006
#    -20   -14       2.1066647897E-006
#    -20   -13       2.5303985497E-006
#    -20   -12       6.3975855077E-006
#    -20   -11       1.1995683147E-005
#    -20   -10       1.3461397746E-005
#    -20    -9       1.1803776724E-005
#    -20    -8       8.2113186302E-006
#    -20    -7       3.9558336243E-006
#    -20    -6       3.7242722716E-006
#    -20    -5       1.0538513015E-005
#    -20    -4       2.2529515782E-005
#    -20    -3       4.0130671098E-005
#    -20    -2       5.1599259349E-005
#    -20    -1       6.6211932310E-005
#    -20     0       6.2818031915E-005
#    -20     1       5.3980213757E-005
#    -20     2       4.4818500728E-005
#    -20     3       3.3058373238E-005
#    -20     4       2.6942662324E-005
#    -20     5       1.8288016200E-005
#    -20     6       1.9208792792E-005
#    -20     7       1.5772172476E-005
#    -20     8       9.3380027510E-006
#    -20     9       7.4829537319E-006
#    -20    10       2.7716195342E-006
#    -20    11       1.8229986271E-007
#    -20    12       1.1183231566E-006
#    -20    13       9.1417544593E-006
#    -20    14       1.9067554443E-005
#    -20    15       1.5339141890E-005
#    -20    16       1.7095385156E-005
#    -20    17       1.1526343048E-005
#    -20    18       3.7970471387E-006
#    -20    19       1.4110818464E-005
#    -20    20       6.0523465132E-006
#    -20    21       5.0340238030E-006
#    -20    22       1.0338941449E-005
#    -20    23       8.8672485043E-006
#    -20    24       8.2308316512E-006
#    -20    25       1.6216819069E-005
#    -20    26       4.3264408108E-007
#    -20    27       1.2427742787E-006
#    -20    28       2.7801693363E-006
#    -20    29       1.1806568562E-005
#    -20    30       1.9935879705E-005
#    -20    31       6.9978901141E-005
#    -19   -36       5.0023539414E-006
#    -19   -35       1.1032200074E-005
#    -19   -34       6.1853536332E-006
#    -19   -33       9.0177506464E-006
#    -19   -32       7.7484394721E-006
#    -19   -31       1.3338371019E-005
#    -19   -30       1.0995692348E-005
#    -19   -29       8.6969912150E-006
