 Diffraction intensities for potential:x6x6_05D10001.in                        
#     -5   -21       3.8614288217E-005
#     -5   -20       3.0361183758E-005
#     -5   -19       1.4324215338E-004
#     -5   -18       7.8225207467E-005
#     -5   -17       1.8238046640E-004
#     -5   -16       2.4492432982E-005
#     -5   -15       3.4143789685E-005
#     -5   -14       1.1594588114E-004
#     -5   -13       9.2238117520E-005
#     -5   -12       1.0241874732E-004
#     -5   -11       9.9630287816E-005
#     -5   -10       1.8682263347E-004
#     -5    -9       2.8986796565E-004
#     -5    -8       4.9446011277E-004
#     -5    -7       4.2198744780E-004
#     -5    -6       3.6344503585E-004
#     -5    -5       1.2215645959E-004
#     -5    -4       7.6644067878E-005
#     -5    -3       4.0075774509E-006
#     -5    -2       2.0992532907E-004
#     -5    -1       1.4432220472E-004
#     -5     0       1.3004645601E-004
#     -5     1       1.7370863635E-004
#     -5     2       5.9308255247E-005
#     -5     3       1.0931840045E-004
#     -5     4       1.3889713073E-004
#     -5     5       2.5260410634E-004
#     -5     6       3.3183709196E-004
#     -5     7       1.7848021686E-004
#     -5     8       3.9592325123E-004
#     -5     9       1.7213496212E-004
#     -5    10       8.4494154403E-004
#     -5    11       6.0389098831E-004
#     -5    12       5.4665565692E-004
#     -5    13       5.9738353513E-004
#     -5    14       1.4578140499E-004
#     -5    15       2.1298695749E-004
#     -5    16       9.9815543143E-005
#     -5    17       1.5793853252E-004
#     -5    18       4.0816326986E-004
#     -4   -33       2.5550719149E-004
#     -4   -32       2.8491629089E-005
#     -4   -31       3.1819823214E-005
#     -4   -30       2.8130836474E-005
#     -4   -29       2.8150107465E-004
#     -4   -28       2.6447528535E-004
#     -4   -27       2.8101067163E-004
#     -4   -26       1.4000469362E-005
#     -4   -25       7.5431043987E-006
#     -4   -24       3.1038833159E-005
#     -4   -23       1.3304066061E-004
#     -4   -22       1.8171318635E-004
#     -4   -21       2.5617281006E-004
#     -4   -20       1.9454045738E-005
#     -4   -19       6.0828737138E-005
#     -4   -18       3.8413193490E-005
#     -4   -17       2.7521492458E-004
#     -4   -16       1.4707603141E-005
#     -4   -15       3.5251120843E-004
#     -4   -14       5.9152267991E-006
#     -4   -13       3.3163852326E-005
#     -4   -12       6.2794686990E-005
#     -4   -11       7.2507044906E-004
#     -4   -10       7.3499119982E-004
#     -4    -9       1.3407954371E-003
#     -4    -8       4.5910093292E-005
#     -4    -7       9.2878630733E-005
#     -4    -6       2.2148989465E-006
#     -4    -5       3.4656301559E-005
#     -4    -4       3.4377461411E-004
#     -4    -3       6.6670698960E-004
#     -4    -2       4.6528309242E-005
#     -4    -1       7.4635182370E-005
#     -4     0       1.7707349181E-005
#     -4     1       8.8951883598E-005
#     -4     2       2.2790176441E-006
#     -4     3       1.1178364415E-004
#     -4     4       5.0765697386E-005
#     -4     5       9.0629300255E-006
#     -4     6       1.7850751985E-005
#     -4     7       8.2937509100E-004
#     -4     8       7.9393601492E-004
#     -4     9       1.9426089171E-003
#     -4    10       8.7094658742E-005
#     -4    11       4.2014961453E-004
#     -4    12       5.5582041748E-005
#     -4    13       1.1447457842E-003
#     -4    14       9.4314840269E-004
#     -4    15       5.9964577839E-004
#     -4    16       6.4069022620E-005
#     -4    17       2.3015077118E-004
#     -3   -33       4.1509824078E-005
#     -3   -32       6.6449419177E-006
#     -3   -31       8.7859472705E-007
#     -3   -30       2.1549014672E-004
#     -3   -29       4.2533679213E-006
#     -3   -28       2.6162886850E-006
#     -3   -27       7.1022819099E-005
#     -3   -26       4.3830816863E-007
#     -3   -25       6.8435208656E-006
#     -3   -24       9.7323026491E-005
#     -3   -23       1.9606463291E-005
#     -3   -22       1.0813464239E-005
#     -3   -21       1.0202666215E-004
#     -3   -20       4.5685087701E-005
#     -3   -19       3.6438155076E-005
#     -3   -18       2.8327352302E-004
#     -3   -17       2.9569077150E-005
#     -3   -16       5.3393248522E-005
#     -3   -15       1.6072675783E-004
#     -3   -14       3.7634903760E-005
#     -3   -13       2.2314832834E-006
#     -3   -12       8.5914716627E-004
#     -3   -11       2.5720083790E-005
#     -3   -10       3.1911448269E-005
#     -3    -9       6.2830151976E-004
#     -3    -8       1.6990546868E-005
#     -3    -7       9.7175778274E-006
#     -3    -6       7.6714348087E-005
#     -3    -5       3.9797822524E-005
#     -3    -4       4.3259692365E-005
#     -3    -3       5.8434974329E-004
#     -3    -2       7.2116975521E-006
#     -3    -1       3.7908438325E-006
#     -3     0       4.7292360010E-005
#     -3     1       8.8019383317E-005
#     -3     2       4.3187162834E-005
#     -3     3       1.3435572476E-004
#     -3     4       2.0276668301E-006
#     -3     5       2.5628839997E-005
#     -3     6       2.2476722518E-004
#     -3     7       1.3715544525E-005
#     -3     8       2.2590665934E-005
#     -3     9       6.2936046053E-004
#     -3    10       1.0312576605E-005
#     -3    11       1.7593089328E-004
#     -3    12       4.2818944033E-004
#     -3    13       9.8372362674E-005
#     -3    14       5.3176756053E-005
#     -3    15       1.8869751332E-005
#     -3    16       7.5192359543E-005
#     -2   -33       3.6682364467E-004
#     -2   -32       8.3936892956E-005
#     -2   -31       2.9325083275E-004
#     -2   -30       9.5478180706E-006
#     -2   -29       3.4787045722E-005
#     -2   -28       4.6254266498E-005
#     -2   -27       2.8915951504E-004
#     -2   -26       1.2239147883E-004
#     -2   -25       2.1220818440E-004
#     -2   -24       2.3916972992E-005
#     -2   -23       1.2614796614E-005
#     -2   -22       5.7275263197E-006
#     -2   -21       2.2346727247E-004
#     -2   -20       2.0514822784E-004
#     -2   -19       1.4608578889E-004
#     -2   -18       6.6344902121E-005
#     -2   -17       2.5504763260E-006
#     -2   -16       3.8338001097E-005
#     -2   -15       3.6863405635E-004
#     -2   -14       6.0437337346E-004
#     -2   -13       4.5855766192E-004
#     -2   -12       7.4085077891E-005
#     -2   -11       9.4145750705E-005
#     -2   -10       1.8655770089E-005
#     -2    -9       6.1594351338E-004
#     -2    -8       1.9732919792E-004
#     -2    -7       2.6394759677E-004
#     -2    -6       2.2068578520E-005
#     -2    -5       5.5152503988E-005
#     -2    -4       2.3816977978E-004
#     -2    -3       3.5152677800E-004
#     -2    -2       9.2503378758E-005
#     -2    -1       4.3787486289E-005
#     -2     0       2.5179660009E-005
#     -2     1       1.0265416221E-004
#     -2     2       2.4897096891E-004
#     -2     3       5.9607316397E-004
#     -2     4       5.6698768166E-004
#     -2     5       1.0840696712E-004
#     -2     6       7.6286455905E-005
#     -2     7       2.7364175285E-005
#     -2     8       4.8704384881E-005
#     -2     9       4.0681707964E-004
#     -2    10       5.1457986239E-004
#     -2    11       8.3930907062E-004
#     -2    12       2.9518461198E-004
#     -2    13       1.5385783523E-004
#     -2    14       9.2125435191E-005
#     -1   -33       2.8819298096E-005
#     -1   -32       5.9716427279E-005
#     -1   -31       6.5266845710E-005
#     -1   -30       1.4615592897E-004
#     -1   -29       4.1393083021E-005
#     -1   -28       9.6548530494E-005
#     -1   -27       7.3408710739E-005
#     -1   -26       7.4906436128E-005
#     -1   -25       3.1397098331E-005
#     -1   -24       5.1109684256E-005
#     -1   -23       3.5147945590E-005
#     -1   -22       3.3828147722E-005
#     -1   -21       2.4124252211E-005
#     -1   -20       3.2198885431E-005
#     -1   -19       1.6810470679E-005
#     -1   -18       1.6205866329E-005
#     -1   -17       6.3710732093E-007
#     -1   -16       6.9654217013E-006
#     -1   -15       1.0632440778E-004
#     -1   -14       2.0849455073E-004
#     -1   -13       8.2907915422E-005
#     -1   -12       1.6556584483E-004
#     -1   -11       1.9098323500E-004
#     -1   -10       1.4297885875E-004
#     -1    -9       7.5920061823E-005
#     -1    -8       2.3087775617E-005
#     -1    -7       2.0738764176E-004
#     -1    -6       1.3451383131E-004
#     -1    -5       2.7203241498E-004
#     -1    -4       8.5492156985E-005
#     -1    -3       7.6099196671E-006
#     -1    -2       5.2393777938E-005
#     -1    -1       2.5975185295E-004
#     -1     0       2.3807185071E-004
#     -1     1       9.0750147460E-004
#     -1     2       4.0749547908E-004
#     -1     3       1.1641869986E-004
#     -1     4       1.6670079814E-004
#     -1     5       2.2335775055E-005
#     -1     6       1.1683706084E-004
#     -1     7       2.6414088405E-004
#     -1     8       2.2014422714E-004
#     -1     9       2.9790828476E-004
#     -1    10       6.0012667701E-006
#     -1    11       5.4213053144E-005
#     -1    12       4.5090091947E-004
#     -1    13       1.5974602521E-004
#      0   -33       5.8949220181E-006
#      0   -32       9.5148013316E-005
#      0   -31       2.6389618297E-004
#      0   -30       5.3409410174E-004
#      0   -29       1.5123057127E-004
#      0   -28       2.6324417370E-004
#      0   -27       3.0240475928E-005
#      0   -26       1.3427836224E-004
#      0   -25       6.3515039278E-005
#      0   -24       2.1418123131E-003
#      0   -23       4.4832376295E-005
#      0   -22       2.1026132916E-005
#      0   -21       2.7095873721E-005
#      0   -20       2.0606451335E-005
#      0   -19       3.3265831807E-005
#      0   -18       1.4419672768E-002
#      0   -17       1.1883478341E-004
#      0   -16       1.2103450744E-004
#      0   -15       4.4490371936E-005
#      0   -14       2.2625992065E-004
#      0   -13       1.2921100852E-005
#      0   -12       1.5959696999E-002
#      0   -11       3.2641619754E-005
#      0   -10       3.2257241926E-005
#      0    -9       4.5676937673E-005
#      0    -8       1.3158592595E-004
#      0    -7       1.1131522056E-004
#      0    -6       1.1975647536E-003
#      0    -5       1.8035830095E-004
#      0    -4       2.3659959060E-005
#      0    -3       5.6056033565E-006
#      0    -2       2.7520390287E-004
#      0    -1       9.4882037718E-004
#      0     0       3.6294296636E-002
#      0     1       1.0878983276E-003
#      0     2       8.9851343686E-004
#      0     3       2.1608468541E-004
#      0     4       5.7299176901E-005
#      0     5       4.5358855213E-004
#      0     6       1.0699557091E-002
#      0     7       2.8253166994E-004
#      0     8       3.6031981747E-004
#      0     9       1.7272892269E-005
#      0    10       3.8818908116E-005
#      0    11       4.6568259177E-005
#      0    12       1.2028617597E-002
#      1   -33       5.3080856048E-005
#      1   -32       2.1497842056E-005
#      1   -31       1.9604465137E-004
#      1   -30       6.3291339984E-005
#      1   -29       1.2841917869E-004
#      1   -28       2.1692904979E-004
#      1   -27       1.1005782003E-004
#      1   -26       6.4858176014E-005
#      1   -25       2.9857811257E-005
#      1   -24       1.0336543297E-005
#      1   -23       1.5415524163E-005
#      1   -22       3.0972656121E-005
#      1   -21       2.1831669914E-005
#      1   -20       9.6501177182E-006
#      1   -19       4.0225630708E-005
#      1   -18       7.0512122191E-005
#      1   -17       1.4853318699E-004
#      1   -16       7.9861108266E-005
#      1   -15       8.1207500399E-005
#      1   -14       1.0975490095E-004
#      1   -13       3.1296941227E-005
#      1   -12       1.4600680510E-004
#      1   -11       1.1991763323E-004
#      1   -10       8.1553925666E-006
#      1    -9       7.2170883481E-005
#      1    -8       1.0526479820E-004
#      1    -7       1.8527170529E-004
#      1    -6       3.2826370876E-004
#      1    -5       5.9297532232E-005
#      1    -4       1.2352259309E-004
#      1    -3       1.2321401952E-004
#      1    -2       4.4635806629E-004
#      1    -1       5.5707384987E-004
#      1     0       5.0655610973E-005
#      1     1       6.4668692636E-004
#      1     2       3.6761454838E-004
#      1     3       1.1563259542E-005
#      1     4       1.4049333198E-004
#      1     5       3.0377228208E-004
#      1     6       6.4931472495E-004
#      1     7       2.1921463350E-004
#      1     8       1.1325933977E-003
#      1     9       1.1112726039E-004
#      1    10       3.3033698858E-004
#      1    11       2.7339635072E-004
#      2   -32       4.7586778419E-005
#      2   -31       4.8570820319E-005
#      2   -30       1.3852226489E-005
#      2   -29       4.5250503894E-004
#      2   -28       5.4638906182E-004
#      2   -27       1.7045601831E-004
#      2   -26       1.4422863478E-005
#      2   -25       3.4319725612E-005
#      2   -24       3.5299432834E-005
#      2   -23       3.4770090671E-006
#      2   -22       3.1426485959E-005
#      2   -21       4.4238548896E-005
#      2   -20       9.8169760298E-005
#      2   -19       1.1484636138E-004
#      2   -18       4.2644903223E-005
#      2   -17       6.5294741611E-004
#      2   -16       2.5158950349E-004
#      2   -15       1.3293194238E-004
#      2   -14       6.0750217380E-005
#      2   -13       1.2357232482E-005
#      2   -12       3.4030285572E-005
#      2   -11       1.5428541473E-004
#      2   -10       1.5733185197E-005
#      2    -9       1.4440730094E-004
#      2    -8       2.2085131546E-005
#      2    -7       1.2554978922E-005
#      2    -6       9.3168985079E-006
#      2    -5       3.9713794745E-005
#      2    -4       2.5486029941E-004
#      2    -3       3.1871701442E-004
#      2    -2       9.5366634340E-005
#      2    -1       1.9913704101E-004
#      2     0       1.9055940992E-004
#      2     1       1.0567372723E-003
#      2     2       3.6908632905E-004
#      2     3       1.9001843694E-004
#      2     4       6.3609746349E-006
#      2     5       1.7851299316E-004
#      2     6       2.0026936432E-005
#      2     7       1.5097287705E-003
#      2     8       2.9051302820E-004
#      2     9       4.4283761570E-004
#      2    10       7.3247498953E-005
#      3   -32       6.6329802135E-006
#      3   -31       3.5315578577E-005
#      3   -30       3.0094490152E-004
#      3   -29       2.4767757862E-006
#      3   -28       2.7359257253E-005
#      3   -27       3.5929181864E-004
#      3   -26       2.4453503498E-006
#      3   -25       3.3440226422E-005
#      3   -24       1.2369092918E-004
#      3   -23       9.7603733550E-006
#      3   -22       7.7791104270E-006
#      3   -21       1.2941439681E-004
#      3   -20       3.8793448760E-006
#      3   -19       3.2969755314E-005
#      3   -18       5.3851972363E-004
#      3   -17       8.4218810139E-005
#      3   -16       6.1568678928E-005
#      3   -15       1.7300500491E-004
#      3   -14       3.5273838999E-006
#      3   -13       6.6942553043E-006
#      3   -12       5.3555072278E-004
#      3   -11       1.5128520172E-005
#      3   -10       4.0851200449E-005
#      3    -9       2.5005570397E-004
#      3    -8       5.6144854526E-006
#      3    -7       2.4037673718E-005
#      3    -6       1.2951674652E-004
#      3    -5       7.1147692511E-005
#      3    -4       1.0846299390E-004
#      3    -3       4.6746920328E-004
#      3    -2       1.2670942286E-005
#      3    -1       4.2136125065E-005
#      3     0       5.3491805878E-004
#      3     1       4.4211941144E-005
#      3     2       1.7944659197E-005
#      3     3       3.8835147312E-004
#      3     4       6.3681178009E-005
#      3     5       2.7941387731E-004
#      3     6       9.4655231524E-004
#      3     7       7.0544009739E-005
#      3     8       7.6440044811E-005
#      4   -32       3.3826205109E-004
#      4   -31       2.0338590570E-004
#      4   -30       5.6042670444E-005
#      4   -29       3.0628621264E-005
#      4   -28       1.6675683289E-005
#      4   -27       1.4239899041E-004
#      4   -26       1.8417152675E-004
#      4   -25       1.2886528847E-004
#      4   -24       6.1811715797E-005
#      4   -23       3.8955593587E-005
#      4   -22       2.1788940569E-006
#      4   -21       3.6149982182E-004
#      4   -20       6.1295786096E-004
#      4   -19       4.5381734575E-004
#      4   -18       1.1102330404E-004
#      4   -17       2.9578787326E-005
#      4   -16       2.5063865788E-005
#      4   -15       3.9637077201E-004
#      4   -14       3.9993923326E-004
#      4   -13       6.6840055610E-004
#      4   -12       1.3229299346E-004
#      4   -11       1.1842261420E-004
#      4   -10       2.7101059418E-004
#      4    -9       1.1222003683E-003
#      4    -8       5.0747780557E-004
#      4    -7       3.5039469348E-005
#      4    -6       4.7996249655E-005
#      4    -5       2.9495024838E-006
#      4    -4       2.6248788780E-005
#      4    -3       7.6934284331E-005
#      4    -2       4.4042382805E-004
#      4    -1       1.4969564899E-003
#      4     0       1.4572646423E-004
#      4     1       3.4279428134E-004
#      4     2       4.1691542337E-004
#      4     3       1.1738295477E-003
#      4     4       2.2716164510E-003
#      4     5       9.3927708166E-004
#      4     6       2.1646952388E-005
#      4     7       2.3301176345E-004
#      5   -31       3.5115346942E-005
#      5   -30       4.7610696530E-005
#      5   -29       3.3384563385E-005
#      5   -28       3.9935030867E-005
#      5   -27       1.8247817359E-005
#      5   -26       1.4466527893E-004
#      5   -25       6.3235102346E-005
#      5   -24       7.9184763941E-005
#      5   -23       1.1652325438E-004
#      5   -22       1.5484064836E-004
#      5   -21       1.2697271021E-004
#      5   -20       8.6805715930E-005
#      5   -19       2.3063730431E-004
#      5   -18       1.7170300031E-004
#      5   -17       1.3600812728E-004
#      5   -16       1.3456563167E-004
#      5   -15       1.1358325370E-004
#      5   -14       2.3356169026E-004
#      5   -13       4.5464035484E-004
#      5   -12       7.6954090101E-004
#      5   -11       9.5029506980E-004
#      5   -10       5.9430010543E-004
#      5    -9       4.4907813533E-004
#      5    -8       4.7527214813E-005
#      5    -7       1.2430137865E-005
#      5    -6       1.4471060147E-004
#      5    -5       5.5464319379E-005
#      5    -4       3.4874772293E-005
#      5    -3       6.8748545081E-005
#      5    -2       2.5512354490E-004
#      5    -1       4.5830435298E-004
#      5     0       9.2090591691E-004
#      5     1       1.2455022036E-003
#      5     2       1.0512056826E-003
#      5     3       3.0721085046E-005
#      5     4       2.8117697639E-004
#      5     5       4.0898784977E-005
#      5     6       1.7424422571E-004
#      6   -31       2.7706063080E-004
#      6   -30       2.1209641357E-003
#      6   -29       3.9486015553E-005
#      6   -28       9.6357475505E-005
#      6   -27       7.3712948114E-005
#      6   -26       7.0337757961E-005
#      6   -25       4.4676172444E-004
#      6   -24       8.8373857347E-004
#      6   -23       5.1543460971E-005
#      6   -22       4.0613863270E-005
#      6   -21       2.7053192227E-005
#      6   -20       4.8979738603E-006
#      6   -19       3.3669270714E-004
#      6   -18       1.7694121625E-002
#      6   -17       2.6323002148E-004
#      6   -16       1.2807360860E-004
#      6   -15       6.1564377738E-005
#      6   -14       6.8977570741E-004
#      6   -13       8.4606040006E-004
#      6   -12       4.3924773097E-002
#      6   -11       1.0229781488E-003
#      6   -10       7.4801755341E-004
#      6    -9       7.3175898199E-006
#      6    -8       8.6999492954E-005
#      6    -7       3.3582299659E-004
#      6    -6       7.9956667511E-003
#      6    -5       5.7705432434E-004
#      6    -4       4.2992411946E-004
#      6    -3       9.5613383255E-005
#      6    -2       5.9792044695E-004
#      6    -1       6.3105017895E-004
#      6     0       5.6571385656E-002
#      6     1       1.0265920026E-003
#      6     2       2.3889054556E-004
#      6     3       4.2381117033E-004
#      6     4       7.9340133704E-005
#      7   -30       1.2660779943E-004
#      7   -29       7.6848643489E-005
#      7   -28       8.6830095213E-005
#      7   -27       1.1406895356E-004
#      7   -26       1.5014098033E-004
#      7   -25       1.1983848909E-004
#      7   -24       3.4779653394E-005
#      7   -23       1.3616708820E-005
#      7   -22       8.0663493064E-005
#      7   -21       2.3624469192E-005
#      7   -20       8.9700428379E-005
#      7   -19       1.5165782921E-004
#      7   -18       8.0733681614E-005
#      7   -17       5.0736924724E-005
#      7   -16       3.8382947314E-006
#      7   -15       2.7035078536E-004
#      7   -14       5.9435132496E-004
#      7   -13       6.2001922128E-004
#      7   -12       4.5433712599E-004
#      7   -11       5.7328458051E-004
#      7   -10       1.8384386199E-004
#      7    -9       1.8743232206E-004
#      7    -8       2.2949061980E-004
#      7    -7       2.4009997447E-004
#      7    -6       1.0466123960E-003
#      7    -5       9.6045478209E-005
#      7    -4       7.2550477896E-004
#      7    -3       1.5598553335E-004
#      7    -2       1.3033245685E-003
#      7    -1       7.0932193682E-004
#      7     0       7.3886492083E-005
#      7     1       7.5252357990E-004
#      7     2       2.1629453548E-004
#      8   -29       5.1129597756E-004
#      8   -28       3.0440844466E-004
#      8   -27       1.6134494790E-004
#      8   -26       9.1141719731E-005
#      8   -25       4.0852021551E-005
#      8   -24       4.3739327069E-005
#      8   -23       1.6088671148E-004
#      8   -22       7.7127958282E-005
#      8   -21       1.7516986069E-004
#      8   -20       2.5537940786E-004
#      8   -19       8.3382834464E-006
#      8   -18       1.0882392356E-004
#      8   -17       7.6324400899E-005
#      8   -16       9.2495955660E-005
#      8   -15       1.0725181398E-003
#      8   -14       1.3039547838E-004
#      8   -13       1.0008996572E-004
#      8   -12       2.0412552294E-004
#      8   -11       2.3160304193E-004
#      8   -10       2.5740156500E-004
#      8    -9       4.5808176625E-004
#      8    -8       2.4793515213E-005
#      8    -7       1.2130393507E-004
#      8    -6       2.4416750092E-005
#      8    -5       8.3375958184E-004
#      8    -4       1.6455974471E-003
#      8    -3       1.9158910269E-004
#      8    -2       1.8569488632E-004
#      8    -1       2.4592689572E-004
#      8     0       2.5014088767E-004
#      8     1       7.1521369245E-004
#      9   -28       3.6291141273E-005
#      9   -27       6.2110876863E-004
#      9   -26       2.1341689022E-005
#      9   -25       3.7502951573E-005
#      9   -24       3.7839877384E-004
#      9   -23       6.7451569492E-005
#      9   -22       1.4099750935E-004
#      9   -21       3.4324454709E-004
#      9   -20       8.4736981011E-006
#      9   -19       1.8235801090E-005
#      9   -18       2.2446691175E-004
#      9   -17       1.5864134397E-004
#      9   -16       4.7204659452E-005
#      9   -15       3.2702496234E-004
#      9   -14       5.5875124210E-006
#      9   -13       2.7146429353E-005
#      9   -12       3.8951864707E-004
#      9   -11       6.0750054336E-005
#      9   -10       3.4653357531E-005
#      9    -9       1.1372266734E-004
#      9    -8       3.7410740962E-005
#      9    -7       5.0600191287E-005
#      9    -6       9.9025376805E-004
#      9    -5       9.6235061584E-006
#      9    -4       1.7832071777E-006
#      9    -3       7.1212577405E-004
#      9    -2       1.0691814320E-004
#      9    -1       7.2247438578E-005
#     10   -27       1.1017089971E-003
#     10   -26       1.0380724566E-003
#     10   -25       1.6701422793E-004
#     10   -24       1.2242030351E-004
#     10   -23       1.0184982419E-005
#     10   -22       7.7913996854E-006
#     10   -21       7.6444980710E-004
#     10   -20       1.6379500357E-003
#     10   -19       1.9733744095E-003
#     10   -18       3.9448904187E-004
#     10   -17       1.7694425589E-005
#     10   -16       1.8726666979E-005
#     10   -15       4.7513783662E-004
#     10   -14       8.0231392891E-004
#     10   -13       1.0190721300E-003
#     10   -12       1.3748993300E-004
#     10   -11       8.3739379979E-006
#     10   -10       1.3625273895E-004
#     10    -9       1.0951185578E-004
#     10    -8       2.3989242610E-004
#     10    -7       6.5825795455E-004
#     10    -6       4.7580567725E-006
#     10    -5       1.1476069810E-004
#     10    -4       3.4451520101E-005
#     11   -25       1.6004208497E-004
#     11   -24       8.6202360987E-005
#     11   -23       1.5714312924E-004
#     11   -22       4.9840726541E-005
#     11   -21       4.5486254195E-004
#     11   -20       5.5696391050E-004
#     11   -19       3.1927392369E-004
#     11   -18       2.7096837618E-004
#     11   -17       3.2685730549E-004
#     11   -16       8.2385466314E-006
#     11   -15       9.8338668123E-005
#     11   -14       2.3635226023E-004
#     11   -13       1.4520762957E-004
#     11   -12       1.4792555189E-004
#     11   -11       3.5333691285E-004
#     11   -10       9.6618509248E-005
#     11    -9       1.0676580991E-004
#     11    -8       1.1686433159E-005
#     11    -7       2.8394630934E-005
#     11    -6       1.4684953524E-005
#     12   -23       6.5202369326E-005
#     12   -22       1.8880572610E-004
#     12   -21       1.2752430169E-004
#     12   -20       3.3733146066E-004
#     12   -19       2.0015284042E-003
#     12   -18       1.9172329392E-002
#     12   -17       7.1499554489E-005
#     12   -16       3.6730544682E-005
#     12   -15       1.6607305201E-005
#     12   -14       2.8358920929E-004
#     12   -13       6.7634189765E-005
#     12   -12       1.2109835124E-002
#     12   -11       1.3523294507E-004
#     12   -10       7.1411603963E-005
#     13   -18       3.2638167154E-004
#     13   -17       4.8609907037E-004
#     13   -16       1.0320015192E-004
