 Diffraction intensities for potential:restest_32_1010001.in                   
#     -6     1       2.1117660447E-004
#     -6     2       4.7929180452E-004
#     -6     3       2.8640877339E-004
#     -6     4       1.9107399833E-004
#     -6     5       1.8556132433E-004
#     -6     6       1.2197697784E-004
#     -6     7       1.8483502191E-004
#     -6     8       3.7564466638E-006
#     -6     9       2.1560248114E-004
#     -6    10       5.3717451082E-004
#     -6    11       5.7391027105E-004
#     -6    12       2.7175835694E-004
#     -6    13       6.0319846720E-005
#     -6    14       7.4520803686E-006
#     -6    15       4.2666582481E-005
#     -6    16       2.1164804967E-004
#     -5   -27       1.2320524489E-005
#     -5   -26       6.0771009315E-005
#     -5   -25       1.3301022432E-004
#     -5   -24       3.8558915362E-005
#     -5   -23       3.0499275768E-005
#     -5   -22       3.3162061880E-005
#     -5   -21       3.5285425940E-005
#     -5   -20       2.2794871144E-004
#     -5   -19       3.3562007427E-005
#     -5   -18       2.7412019856E-005
#     -5   -17       3.0281752543E-005
#     -5   -16       2.3307383927E-005
#     -5   -15       2.3725232931E-003
#     -5   -14       2.2371262379E-005
#     -5   -13       1.9880252918E-005
#     -5   -12       7.9836435339E-005
#     -5   -11       9.6173702376E-005
#     -5   -10       1.2590843470E-002
#     -5    -9       5.6370035601E-005
#     -5    -8       2.4526926308E-005
#     -5    -7       1.2783519906E-004
#     -5    -6       1.8637033798E-004
#     -5    -5       2.3966406639E-002
#     -5    -4       9.8324291054E-005
#     -5    -3       2.4754330747E-006
#     -5    -2       4.9277500927E-005
#     -5    -1       2.1117431684E-004
#     -5     0       1.3504289751E-002
#     -5     1       3.1076410172E-004
#     -5     2       3.9036786231E-004
#     -5     3       2.2245586568E-004
#     -5     4       1.7122685079E-004
#     -5     5       6.7853788863E-003
#     -5     6       2.9838878646E-005
#     -5     7       4.2979241693E-005
#     -5     8       8.7896039863E-005
#     -5     9       5.6883539921E-004
#     -5    10       1.0908299267E-001
#     -5    11       1.6618039045E-003
#     -5    12       1.7647966805E-004
#     -5    13       7.3813100837E-005
#     -5    14       1.4500327229E-004
#     -5    15       7.5990807542E-003
#     -4   -28       2.0969757274E-005
#     -4   -27       1.9815101454E-005
#     -4   -26       3.8860855525E-005
#     -4   -25       4.8841044510E-005
#     -4   -24       2.0389426937E-005
#     -4   -23       4.7231851983E-005
#     -4   -22       1.9131329329E-005
#     -4   -21       8.9922198073E-005
#     -4   -20       2.8899039532E-005
#     -4   -19       1.7228667902E-005
#     -4   -18       2.6954459693E-005
#     -4   -17       1.2764521097E-005
#     -4   -16       2.4775536429E-005
#     -4   -15       5.7241005092E-006
#     -4   -14       2.7304302750E-005
#     -4   -13       2.6889990079E-005
#     -4   -12       6.9159440168E-005
#     -4   -11       2.2911145409E-004
#     -4   -10       1.4034915958E-004
#     -4    -9       1.3252049766E-004
#     -4    -8       3.6891913991E-005
#     -4    -7       9.4444588442E-005
#     -4    -6       6.0959712301E-005
#     -4    -5       7.9420990393E-005
#     -4    -4       2.6257331600E-005
#     -4    -3       9.0558654968E-005
#     -4    -2       4.7926273171E-004
#     -4    -1       3.1073324775E-004
#     -4     0       4.3105592125E-004
#     -4     1       1.8731521044E-004
#     -4     2       5.5883018479E-005
#     -4     3       9.1900281671E-005
#     -4     4       1.8462847755E-005
#     -4     5       9.2090481578E-005
#     -4     6       1.1976858756E-004
#     -4     7       5.5650516940E-005
#     -4     8       1.5897149908E-004
#     -4     9       6.3511586715E-004
#     -4    10       3.3219779036E-004
#     -4    11       9.5669014933E-005
#     -4    12       1.1575846746E-004
#     -4    13       2.6097487976E-006
#     -4    14       1.2648573215E-004
#     -3   -28       6.6726853271E-006
#     -3   -27       2.4219853597E-005
#     -3   -26       3.0791228032E-005
#     -3   -25       2.9146714557E-005
#     -3   -24       2.0222941758E-005
#     -3   -23       4.4903959214E-005
#     -3   -22       4.9351438209E-005
#     -3   -21       3.9032097285E-005
#     -3   -20       2.4114590951E-005
#     -3   -19       3.3800661005E-005
#     -3   -18       3.2048290560E-005
#     -3   -17       1.3903737399E-005
#     -3   -16       9.5535700539E-006
#     -3   -15       3.2444464041E-006
#     -3   -14       4.5201718665E-006
#     -3   -13       3.3749016406E-005
#     -3   -12       9.4565720670E-005
#     -3   -11       1.4139402758E-004
#     -3   -10       9.6280404076E-005
#     -3    -9       2.4596043920E-005
#     -3    -8       3.1249777903E-005
#     -3    -7       5.5229442863E-005
#     -3    -6       5.4545091486E-005
#     -3    -5       9.6056983801E-007
#     -3    -4       1.1470855060E-004
#     -3    -3       2.8635457696E-004
#     -3    -2       3.9026325411E-004
#     -3    -1       1.8731776056E-004
#     -3     0       1.7342533115E-004
#     -3     1       2.3504801979E-005
#     -3     2       5.4153397365E-005
#     -3     3       2.1130292937E-005
#     -3     4       7.1620130437E-005
#     -3     5       8.6166085741E-005
#     -3     6       3.0915425561E-005
#     -3     7       1.2070010599E-004
#     -3     8       1.5512276203E-004
#     -3     9       3.2331798707E-004
#     -3    10       1.5616591833E-004
#     -3    11       2.1734144687E-004
#     -3    12       7.3379415235E-005
#     -3    13       3.0802466880E-005
#     -2   -28       6.8302099610E-005
#     -2   -27       2.0552714907E-005
#     -2   -26       3.2619571699E-005
#     -2   -25       1.8842932846E-005
#     -2   -24       3.8876831586E-005
#     -2   -23       8.3227070874E-005
#     -2   -22       6.3112617427E-005
#     -2   -21       3.7419590842E-005
#     -2   -20       2.6498739910E-005
#     -2   -19       3.0257084991E-005
#     -2   -18       1.5429267463E-005
#     -2   -17       1.2257324331E-005
#     -2   -16       4.6800509338E-006
#     -2   -15       1.1209412902E-006
#     -2   -14       1.3286399376E-005
#     -2   -13       8.1426756330E-005
#     -2   -12       1.4576778753E-004
#     -2   -11       1.3423674900E-004
#     -2   -10       6.6652119980E-005
#     -2    -9       3.9607951903E-005
#     -2    -8       4.6194851737E-005
#     -2    -7       3.3648302894E-005
#     -2    -6       4.9088075859E-005
#     -2    -5       8.6203556291E-005
#     -2    -4       1.9103000864E-004
#     -2    -3       2.2233163871E-004
#     -2    -2       5.5826036781E-005
#     -2    -1       2.3516140742E-005
#     -2     0       2.3190381333E-004
#     -2     1       3.5178003375E-004
#     -2     2       2.3592276127E-004
#     -2     3       2.3195193475E-004
#     -2     4       1.3153612849E-004
#     -2     5       3.4938617333E-005
#     -2     6       1.3121348508E-004
#     -2     7       2.0064947130E-004
#     -2     8       4.9263108131E-005
#     -2     9       1.9228275035E-004
#     -2    10       6.9336943851E-005
#     -2    11       5.0304412507E-005
#     -2    12       2.4882208732E-004
#     -1   -27       2.6745630784E-005
#     -1   -26       2.3169333865E-005
#     -1   -25       5.9544479055E-005
#     -1   -24       6.6009083959E-005
#     -1   -23       1.1296984093E-004
#     -1   -22       8.1088492503E-005
#     -1   -21       2.2425960710E-005
#     -1   -20       2.3859966352E-005
#     -1   -19       4.6640269022E-006
#     -1   -18       2.7095832208E-005
#     -1   -17       1.5022299950E-005
#     -1   -16       3.8111420039E-006
#     -1   -15       1.7293748215E-005
#     -1   -14       1.0901760373E-004
#     -1   -13       1.1535126638E-004
#     -1   -12       1.4003644853E-004
#     -1   -11       6.0159980361E-005
#     -1   -10       4.4510206221E-005
#     -1    -9       6.7475121656E-005
#     -1    -8       1.9380233515E-005
#     -1    -7       6.1556448316E-005
#     -1    -6       7.3229498386E-005
#     -1    -5       1.8557376363E-004
#     -1    -4       1.7107832685E-004
#     -1    -3       9.1815561318E-005
#     -1    -2       5.4203998836E-005
#     -1    -1       3.5183619156E-004
#     -1     0       9.9381458790E-004
#     -1     1       6.8952518393E-004
#     -1     2       5.8143618356E-004
#     -1     3       2.9269525109E-004
#     -1     4       3.6276162775E-006
#     -1     5       2.0422407552E-005
#     -1     6       1.2201892748E-004
#     -1     7       3.9086530689E-005
#     -1     8       1.3944692374E-005
#     -1     9       1.1489068948E-004
#     -1    10       1.2038339239E-004
#     -1    11       4.2742687757E-004
#      0   -27       2.6326119399E-005
#      0   -26       3.8957281484E-005
#      0   -25       1.3469915489E-004
#      0   -24       5.5232773826E-005
#      0   -23       6.0737391319E-005
#      0   -22       1.8005322188E-005
#      0   -21       2.0915878116E-005
#      0   -20       3.9530705418E-003
#      0   -19       1.3796089499E-006
#      0   -18       5.5119882565E-006
#      0   -17       7.0239626406E-006
#      0   -16       1.2649143587E-005
#      0   -15       1.5061386795E-002
#      0   -14       1.6735588953E-004
#      0   -13       1.4154529996E-004
#      0   -12       2.1431819973E-005
#      0   -11       2.6490079359E-005
#      0   -10       2.4196525830E-002
#      0    -9       6.6844419042E-005
#      0    -8       3.5703240418E-005
#      0    -7       1.9197367113E-005
#      0    -6       1.2198340180E-004
#      0    -5       6.7851250250E-003
#      0    -4       1.8427834299E-005
#      0    -3       2.1172518941E-005
#      0    -2       2.3597574114E-004
#      0    -1       6.8954873566E-004
#      0     0       9.9956635340E-002
#      0     1       8.2222183055E-004
#      0     2       6.1267877265E-004
#      0     3       9.2718077968E-005
#      0     4       3.1770492084E-004
#      0     5       1.1057955607E-002
#      0     6       6.6724609016E-004
#      0     7       1.1835454869E-005
#      0     8       1.1819537964E-004
#      0     9       1.6133915783E-004
#      0    10       3.9720513337E-005
#      1   -27       2.0593191445E-005
#      1   -26       3.3906681709E-005
#      1   -25       2.8532793498E-005
#      1   -24       6.2220042931E-005
#      1   -23       4.2398651174E-005
#      1   -22       6.6578488099E-005
#      1   -21       6.7662151687E-005
#      1   -20       1.0123559703E-005
#      1   -19       6.3082148898E-006
#      1   -18       3.4449196609E-006
#      1   -17       4.3218468588E-006
#      1   -16       2.7895311162E-004
#      1   -15       8.7195223103E-005
#      1   -14       5.2811025247E-005
#      1   -13       1.2945536809E-004
#      1   -12       7.9164626544E-005
#      1   -11       2.4149976284E-004
#      1   -10       1.8819676042E-005
#      1    -9       7.8205239857E-005
#      1    -8       1.5997012167E-005
#      1    -7       1.8495819345E-004
#      1    -6       2.9856939760E-005
#      1    -5       9.2043029070E-005
#      1    -4       7.1648971258E-005
#      1    -3       2.3202029078E-004
#      1    -2       5.8157617653E-004
#      1    -1       8.2226563403E-004
#      1     0       1.4492890058E-003
#      1     1       4.2916365936E-004
#      1     2       3.0121841661E-004
#      1     3       1.0718770677E-004
#      1     4       4.8025923950E-004
#      1     5       4.5053435640E-005
#      1     6       4.4218345759E-004
#      1     7       9.7736740288E-006
#      1     8       6.6864389473E-005
#      1     9       1.1932512879E-004
#      2   -27       7.8383182862E-006
#      2   -26       2.7038495413E-005
#      2   -25       2.7011853097E-005
#      2   -24       5.9410509629E-005
#      2   -23       1.3607179387E-005
#      2   -22       1.4174909611E-005
#      2   -21       7.0553228521E-006
#      2   -20       1.1947138403E-005
#      2   -19       4.0409711856E-005
#      2   -18       3.3392989094E-005
#      2   -17       5.0230894671E-005
#      2   -16       9.6837039404E-005
#      2   -15       1.4982694052E-004
#      2   -14       2.3238794900E-004
#      2   -13       8.8504794473E-005
#      2   -12       1.2022088519E-005
#      2   -11       2.5184654973E-005
#      2   -10       4.3034442271E-005
#      2    -9       6.3067619286E-005
#      2    -8       3.7634800615E-006
#      2    -7       4.2994775712E-005
#      2    -6       1.1968811823E-004
#      2    -5       8.6084380169E-005
#      2    -4       1.3157435713E-004
#      2    -3       2.9278042861E-004
#      2    -2       6.1275226100E-004
#      2    -1       4.2916714290E-004
#      2     0       4.6763567729E-004
#      2     1       2.7971231292E-004
#      2     2       1.3548134398E-005
#      2     3       7.8136233920E-005
#      2     4       5.1767165491E-004
#      2     5       3.5257997864E-005
#      2     6       4.3801329888E-005
#      2     7       2.0986767889E-005
#      2     8       6.3763340455E-006
#      3   -26       1.2787814350E-005
#      3   -25       1.6178150412E-005
#      3   -24       4.7396978943E-005
#      3   -23       1.0641300157E-006
#      3   -22       8.9845415934E-006
#      3   -21       6.1913883441E-006
#      3   -20       5.5574847058E-005
#      3   -19       1.3333816412E-004
#      3   -18       7.3018175663E-005
#      3   -17       1.1207609532E-004
#      3   -16       1.6276440530E-004
#      3   -15       1.7450135624E-004
#      3   -14       8.6987584627E-005
#      3   -13       2.1544566605E-005
#      3   -12       7.1386903912E-005
#      3   -11       1.8228266646E-004
#      3   -10       2.6534842459E-004
#      3    -9       2.1539934281E-004
#      3    -8       8.7762912847E-005
#      3    -7       5.5537766328E-005
#      3    -6       3.0840458285E-005
#      3    -5       3.4880092831E-005
#      3    -4       3.6406966592E-006
#      3    -3       9.2781018847E-005
#      3    -2       3.0132079752E-004
#      3    -1       2.7972597391E-004
#      3     0       3.0091415953E-005
#      3     1       2.4853214626E-006
#      3     2       8.2436952707E-005
#      3     3       5.3742023667E-004
#      3     4       7.5044010959E-004
#      3     5       2.1198996774E-005
#      3     6       6.4426560870E-004
#      4   -26       1.5953801148E-005
#      4   -25       1.3322751663E-005
#      4   -24       2.2568205117E-005
#      4   -23       1.0108706941E-005
#      4   -22       2.3542403920E-005
#      4   -21       5.4655781581E-005
#      4   -20       5.4444806960E-005
#      4   -19       6.4954828577E-005
#      4   -18       6.1410911656E-005
#      4   -17       8.8226619071E-005
#      4   -16       8.2638014842E-005
#      4   -15       8.3391408057E-005
#      4   -14       6.2400589811E-005
#      4   -13       7.2802153700E-005
#      4   -12       3.1037381241E-004
#      4   -11       4.9298371423E-004
#      4   -10       5.3687101502E-004
#      4    -9       5.6845513392E-004
#      4    -8       1.5878970129E-004
#      4    -7       1.2057208806E-004
#      4    -6       1.3113886602E-004
#      4    -5       2.0401006290E-005
#      4    -4       3.1772499373E-004
#      4    -3       1.0725151616E-004
#      4    -2       1.3555343985E-005
#      4    -1       2.4823411803E-006
#      4     0       4.8232024884E-004
#      4     1       3.5071581683E-004
#      4     2       4.3412044633E-004
#      4     3       3.8382459263E-004
#      4     4       6.1345308125E-006
#      4     5       2.0506641654E-004
#      5   -25       8.6895526754E-004
#      5   -24       1.8591108812E-006
#      5   -23       4.6271979986E-005
#      5   -22       7.0982049207E-005
#      5   -21       2.8722512918E-005
#      5   -20       8.6617933070E-003
#      5   -19       1.0314341667E-004
#      5   -18       4.3694044722E-005
#      5   -17       1.4959011608E-005
#      5   -16       1.9955440490E-005
#      5   -15       4.1247402156E-002
#      5   -14       8.3406478081E-005
#      5   -13       2.0665366969E-004
#      5   -12       4.1830726741E-004
#      5   -11       5.7353113644E-004
#      5   -10       1.0908858782E-001
#      5    -9       6.3476183161E-004
#      5    -8       1.5496336785E-004
#      5    -7       2.0060548329E-004
#      5    -6       1.2207769373E-004
#      5    -5       1.1058238528E-002
#      5    -4       4.8027024350E-004
#      5    -3       7.8098336506E-005
#      5    -2       8.2409451218E-005
#      5    -1       3.5066165132E-004
#      5     0       4.2183152199E-002
#      5     1       1.3698969962E-003
#      5     2       5.7457196690E-004
#      5     3       3.5486772793E-005
#      6   -25       2.8913182527E-006
#      6   -24       3.0827136610E-005
#      6   -23       8.1994224169E-005
#      6   -22       5.9040007934E-005
#      6   -21       2.1029920574E-004
#      6   -20       7.8584074146E-007
#      6   -19       3.4164665936E-005
#      6   -18       2.2702826602E-005
#      6   -17       7.1811658761E-005
#      6   -16       6.0633812403E-004
#      6   -15       3.4558672486E-006
#      6   -14       9.4153310595E-005
#      6   -13       1.7446757006E-004
#      6   -12       2.7165121612E-004
#      6   -11       1.6610798257E-003
#      6   -10       3.3194163905E-004
#      6    -9       3.2320972682E-004
#      6    -8       4.9150777041E-005
#      6    -7       3.9161218690E-005
#      6    -6       6.6726432378E-004
#      6    -5       4.5061646047E-005
#      6    -4       5.1790632160E-004
#      6    -3       5.3733051982E-004
#      6    -2       4.3402682290E-004
#      6    -1       1.3693533453E-003
#      6     0       1.2491267712E-003
#      6     1       1.5674145287E-004
#      6     2       3.4245982165E-004
#      7   -24       1.2385066478E-004
#      7   -23       7.3267420136E-005
#      7   -22       1.2716441091E-004
#      7   -21       4.5616692231E-005
#      7   -20       3.1605297930E-005
#      7   -19       8.1379764991E-005
#      7   -18       1.1439765353E-004
#      7   -17       1.1678133258E-004
#      7   -16       9.5542285023E-005
#      7   -15       5.0600721362E-005
#      7   -14       2.8962312522E-005
#      7   -13       6.0250898968E-005
#      7   -12       1.7644886727E-004
#      7   -11       9.5611138131E-005
#      7   -10       1.5622254020E-004
#      7    -9       1.9212695857E-004
#      7    -8       1.3905168436E-005
#      7    -7       1.1853038791E-005
#      7    -6       4.4234847049E-004
#      7    -5       3.5260152901E-005
#      7    -4       7.5042385336E-004
#      7    -3       3.8378412301E-004
#      7    -2       5.7449184522E-004
#      7    -1       1.5670729122E-004
#      7     0       2.4964709555E-004
#      8   -23       6.3270543071E-005
#      8   -22       4.8685595606E-005
#      8   -21       1.4418748612E-004
#      8   -20       6.0226842213E-006
#      8   -19       8.0411672138E-005
#      8   -18       1.8374278990E-004
#      8   -17       1.7567209275E-004
#      8   -16       1.0909657262E-004
#      8   -15       8.0386765122E-005
#      8   -14       7.4549915437E-006
#      8   -13       7.3815278499E-005
#      8   -12       1.1568096918E-004
#      8   -11       2.1729575412E-004
#      8   -10       6.9256563003E-005
#      8    -9       1.1479373871E-004
#      8    -8       1.1810513497E-004
#      8    -7       9.7735576023E-006
#      8    -6       4.3803780467E-005
#      8    -5       2.1216735978E-005
#      8    -4       6.1304923750E-006
#      8    -3       3.5468458084E-005
#      8    -2       3.4238548493E-004
#      9   -21       2.4275924330E-005
#      9   -20       6.9063085108E-006
#      9   -19       3.1563547642E-005
#      9   -18       1.4308322509E-004
#      9   -17       1.6666438740E-004
#      9   -16       1.4634823070E-004
#      9   -15       4.2756047475E-005
#      9   -14       1.4493273797E-004
#      9   -13       2.6263217275E-006
#      9   -12       7.3246313116E-005
#      9   -11       5.0266029167E-005
#      9   -10       1.2029887406E-004
#      9    -9       1.6139914789E-004
#      9    -8       6.6835611404E-005
#      9    -7       2.0993760326E-005
#      9    -6       6.4429207046E-004
#      9    -5       2.0508257472E-004
#     10   -19       9.4001911773E-005
#     10   -18       9.5116263985E-005
#     10   -17       3.8744219438E-004
#     10   -16       2.1174867106E-004
#     10   -15       7.5972134602E-003
#     10   -14       1.2655106261E-004
#     10   -13       3.0730957856E-005
#     10   -12       2.4886116198E-004
#     10   -11       4.2727412030E-004
#     10   -10       3.9688826179E-005
#     10    -9       1.1934491570E-004
#     10    -8       6.3691219351E-006
