 Diffraction intensities for potential:ensembletest210004.in                   
#     -6     1       6.7556002786E-005
#     -6     2       1.7700921847E-004
#     -6     3       6.6999312794E-005
#     -6     4       6.3948026555E-004
#     -6     5       5.5876467053E-005
#     -6     6       1.9947619636E-004
#     -6     7       4.1657298569E-005
#     -6     8       2.1853444798E-006
#     -6     9       6.3705024599E-004
#     -6    10       2.4544837825E-004
#     -6    11       1.5238014430E-003
#     -6    12       6.4693071172E-004
#     -6    13       2.9353488488E-005
#     -6    14       1.1587716381E-004
#     -6    15       5.0923532704E-005
#     -6    16       6.2848982389E-004
#     -5   -27       1.2326913558E-004
#     -5   -26       6.3096507739E-006
#     -5   -25       2.0376920608E-004
#     -5   -24       3.3211712846E-005
#     -5   -23       1.6146693557E-004
#     -5   -22       2.0249719732E-004
#     -5   -21       2.8901381501E-006
#     -5   -20       1.1682303380E-003
#     -5   -19       1.4177261060E-005
#     -5   -18       6.0052376196E-005
#     -5   -17       6.6336780045E-005
#     -5   -16       2.1722513255E-005
#     -5   -15       2.3889331525E-003
#     -5   -14       2.0598050084E-005
#     -5   -13       7.0670750997E-005
#     -5   -12       4.6610678176E-005
#     -5   -11       3.8816387592E-006
#     -5   -10       1.3976297309E-002
#     -5    -9       1.7835816672E-005
#     -5    -8       3.1773158366E-004
#     -5    -7       5.7950620460E-004
#     -5    -6       1.2320191151E-004
#     -5    -5       1.8247626938E-002
#     -5    -4       4.2978772663E-005
#     -5    -3       1.5435579245E-004
#     -5    -2       4.5527558248E-005
#     -5    -1       7.5021511305E-006
#     -5     0       9.3706330571E-003
#     -5     1       4.1587910228E-005
#     -5     2       3.2659663289E-004
#     -5     3       2.5637882698E-004
#     -5     4       5.1397729896E-005
#     -5     5       2.4823461629E-003
#     -5     6       1.3437832890E-004
#     -5     7       5.9973254364E-005
#     -5     8       7.5715599119E-004
#     -5     9       1.3700444960E-004
#     -5    10       6.2928589100E-002
#     -5    11       5.6793336749E-005
#     -5    12       5.5212129463E-004
#     -5    13       1.4810244174E-004
#     -5    14       1.6043333213E-004
#     -5    15       2.2025705574E-002
#     -4   -28       7.3276294973E-005
#     -4   -27       1.9892083493E-005
#     -4   -26       1.2116725955E-004
#     -4   -25       3.2992413280E-005
#     -4   -24       2.9649839287E-004
#     -4   -23       5.6055112202E-005
#     -4   -22       8.9724773158E-005
#     -4   -21       1.7809913908E-004
#     -4   -20       1.9575825208E-005
#     -4   -19       1.7535000505E-004
#     -4   -18       1.1760234489E-005
#     -4   -17       2.9045943785E-005
#     -4   -16       2.4850707501E-005
#     -4   -15       2.4031897875E-005
#     -4   -14       1.5734622652E-004
#     -4   -13       7.0802372221E-006
#     -4   -12       7.9509221206E-005
#     -4   -11       2.2426298844E-004
#     -4   -10       2.0875457758E-005
#     -4    -9       4.6859459834E-004
#     -4    -8       7.2418271885E-005
#     -4    -7       6.6745742806E-004
#     -4    -6       7.6744424964E-004
#     -4    -5       5.2665779349E-005
#     -4    -4       6.5140074883E-005
#     -4    -3       1.6792111815E-005
#     -4    -2       1.4455356218E-004
#     -4    -1       2.0764254463E-004
#     -4     0       8.2633379931E-006
#     -4     1       1.5292364958E-004
#     -4     2       5.5741947615E-006
#     -4     3       1.3873041425E-004
#     -4     4       1.5229391380E-004
#     -4     5       3.2787413785E-005
#     -4     6       9.3322856661E-005
#     -4     7       9.9896213850E-005
#     -4     8       9.3809694436E-004
#     -4     9       1.1178169925E-003
#     -4    10       8.5508700910E-005
#     -4    11       2.2856662188E-003
#     -4    12       6.3874319659E-007
#     -4    13       1.0557424498E-004
#     -4    14       9.5337965751E-005
#     -3   -28       1.0771006973E-004
#     -3   -27       8.6839626033E-006
#     -3   -26       1.0581309473E-004
#     -3   -25       2.1976781668E-004
#     -3   -24       4.1233798752E-005
#     -3   -23       1.7628161784E-004
#     -3   -22       3.5403876081E-005
#     -3   -21       1.8779630343E-004
#     -3   -20       2.3940066995E-004
#     -3   -19       1.2865702702E-005
#     -3   -18       1.2793144801E-004
#     -3   -17       2.1111871701E-005
#     -3   -16       9.7445824166E-005
#     -3   -15       7.7359246051E-005
#     -3   -14       4.3887473684E-006
#     -3   -13       2.3267149716E-005
#     -3   -12       2.1965487003E-005
#     -3   -11       1.9397014001E-004
#     -3   -10       3.9427353912E-004
#     -3    -9       6.5859893049E-005
#     -3    -8       7.0687862120E-004
#     -3    -7       6.9372054343E-005
#     -3    -6       1.3017342286E-004
#     -3    -5       3.1007183216E-005
#     -3    -4       1.3472230678E-005
#     -3    -3       4.4346425000E-004
#     -3    -2       7.2225620532E-005
#     -3    -1       8.3956551280E-005
#     -3     0       4.7350163437E-006
#     -3     1       5.7470854837E-006
#     -3     2       2.3058732617E-005
#     -3     3       1.1268742985E-005
#     -3     4       2.6498781055E-005
#     -3     5       1.6065733586E-004
#     -3     6       1.1629096992E-005
#     -3     7       4.4058830842E-004
#     -3     8       5.0926939756E-005
#     -3     9       5.0493894531E-004
#     -3    10       6.5761189827E-004
#     -3    11       1.5824418573E-004
#     -3    12       7.6063387547E-005
#     -3    13       2.0306961639E-005
#     -2   -28       2.5613590329E-006
#     -2   -27       6.7329547454E-005
#     -2   -26       8.7548215309E-006
#     -2   -25       1.5367981685E-004
#     -2   -24       3.0461730463E-004
#     -2   -23       2.5833137899E-005
#     -2   -22       2.9766913026E-004
#     -2   -21       2.8823418498E-005
#     -2   -20       1.6195339264E-004
#     -2   -19       1.0551274774E-004
#     -2   -18       1.3417614959E-005
#     -2   -17       1.6236129636E-004
#     -2   -16       2.9100343723E-005
#     -2   -15       2.3989457930E-005
#     -2   -14       1.3323074563E-005
#     -2   -13       4.5851234441E-006
#     -2   -12       2.6291585036E-004
#     -2   -11       6.8846825450E-005
#     -2   -10       4.9080520854E-004
#     -2    -9       4.6523632989E-004
#     -2    -8       5.6943064961E-005
#     -2    -7       3.2587522872E-004
#     -2    -6       4.6402080825E-006
#     -2    -5       2.3415141296E-004
#     -2    -4       5.5372704890E-004
#     -2    -3       5.0942476009E-005
#     -2    -2       1.0156600355E-004
#     -2    -1       2.1442897425E-007
#     -2     0       7.8618506426E-005
#     -2     1       1.7983037242E-004
#     -2     2       6.5768794205E-005
#     -2     3       8.0391119249E-005
#     -2     4       6.8156780112E-008
#     -2     5       2.4480554959E-005
#     -2     6       6.0287626952E-006
#     -2     7       1.0139362577E-005
#     -2     8       2.4089843613E-004
#     -2     9       2.7705667293E-005
#     -2    10       3.8862721940E-004
#     -2    11       2.0227089022E-004
#     -2    12       2.3091761569E-005
#     -1   -27       4.4635792408E-005
#     -1   -26       1.3657161145E-004
#     -1   -25       2.9746133360E-005
#     -1   -24       9.6059333919E-005
#     -1   -23       9.8589204590E-005
#     -1   -22       5.2166640017E-005
#     -1   -21       2.5425643741E-004
#     -1   -20       2.2250080522E-005
#     -1   -19       3.4585115470E-005
#     -1   -18       9.9665166065E-005
#     -1   -17       8.6768910469E-006
#     -1   -16       1.1805463158E-005
#     -1   -15       5.7576104637E-006
#     -1   -14       7.6318170128E-005
#     -1   -13       4.8738732409E-005
#     -1   -12       1.7470929929E-005
#     -1   -11       5.4133500821E-004
#     -1   -10       8.9035997242E-005
#     -1    -9       3.2456480888E-004
#     -1    -8       2.5349267098E-004
#     -1    -7       2.2658916289E-005
#     -1    -6       4.4261234660E-004
#     -1    -5       4.8816102939E-005
#     -1    -4       4.9469441662E-004
#     -1    -3       1.4671492542E-004
#     -1    -2       7.6512697252E-006
#     -1    -1       3.2604998446E-004
#     -1     0       7.4543986036E-005
#     -1     1       9.5826090903E-004
#     -1     2       5.4901272097E-004
#     -1     3       3.9076769485E-005
#     -1     4       6.7362871840E-005
#     -1     5       3.2513779186E-005
#     -1     6       3.1429228620E-004
#     -1     7       6.8392877173E-005
#     -1     8       1.5552070225E-006
#     -1     9       1.6475921891E-004
#     -1    10       4.2708614637E-005
#     -1    11       1.9460788537E-004
#      0   -27       7.0281779957E-005
#      0   -26       4.3247752008E-005
#      0   -25       1.0826050703E-004
#      0   -24       2.4955537282E-005
#      0   -23       2.5399479325E-004
#      0   -22       3.6420312900E-004
#      0   -21       1.4353033290E-005
#      0   -20       2.3917501403E-003
#      0   -19       7.2413662206E-006
#      0   -18       2.3048573006E-006
#      0   -17       9.5769482129E-007
#      0   -16       1.8348937662E-006
#      0   -15       1.4679528649E-002
#      0   -14       1.3553136563E-005
#      0   -13       6.3178157841E-005
#      0   -12       2.4442780081E-004
#      0   -11       3.1929469198E-005
#      0   -10       1.6326715215E-002
#      0    -9       3.2661458319E-005
#      0    -8       3.8316167291E-005
#      0    -7       1.7412105578E-004
#      0    -6       5.7403756451E-005
#      0    -5       2.0982971447E-003
#      0    -4       5.5826242542E-006
#      0    -3       3.6960424434E-005
#      0    -2       4.1481633131E-004
#      0    -1       1.2729528107E-004
#      0     0       4.9639278197E-002
#      0     1       3.3421718970E-005
#      0     2       5.2362773788E-004
#      0     3       6.6138636993E-006
#      0     4       4.1963163132E-005
#      0     5       1.0611733356E-002
#      0     6       2.5068701025E-004
#      0     7       2.1541356501E-004
#      0     8       1.9397600945E-004
#      0     9       1.7894494869E-005
#      0    10       1.5767852169E-002
#      1   -27       1.1051473411E-004
#      1   -26       1.0746824605E-004
#      1   -25       3.4112669418E-005
#      1   -24       2.4250545093E-004
#      1   -23       8.9596681893E-006
#      1   -22       3.4893970074E-004
#      1   -21       1.9774774348E-004
#      1   -20       1.4573437224E-005
#      1   -19       2.1838227443E-005
#      1   -18       5.3146047856E-006
#      1   -17       3.0563585643E-006
#      1   -16       3.4687958956E-007
#      1   -15       2.8459886637E-005
#      1   -14       2.1394536216E-004
#      1   -13       2.8703202385E-005
#      1   -12       4.5788279965E-005
#      1   -11       5.6698367896E-005
#      1   -10       3.6018154669E-005
#      1    -9       9.4083167228E-005
#      1    -8       1.5234174125E-008
#      1    -7       5.8466495170E-005
#      1    -6       4.4172734193E-004
#      1    -5       5.9199782318E-005
#      1    -4       5.1460512489E-005
#      1    -3       6.1914716183E-005
#      1    -2       7.9506230401E-004
#      1    -1       1.1463680169E-003
#      1     0       2.2930148300E-004
#      1     1       9.8202672098E-004
#      1     2       7.5073801568E-006
#      1     3       8.7446968871E-005
#      1     4       3.5320880008E-004
#      1     5       1.3338253263E-004
#      1     6       4.8291140426E-004
#      1     7       1.3210085115E-005
#      1     8       4.3913888908E-004
#      1     9       1.7401880272E-004
#      2   -27       3.9749443662E-007
#      2   -26       4.0510628436E-005
#      2   -25       3.2840827720E-005
#      2   -24       3.8491947154E-005
#      2   -23       2.6065402923E-004
#      2   -22       1.5278218152E-005
#      2   -21       2.4736877754E-006
#      2   -20       4.6315146739E-005
#      2   -19       1.9944280774E-005
#      2   -18       2.0099238234E-004
#      2   -17       1.0671962832E-005
#      2   -16       1.0871663273E-004
#      2   -15       1.0990925061E-004
#      2   -14       7.0403457293E-006
#      2   -13       3.0485002934E-004
#      2   -12       1.5096400483E-005
#      2   -11       3.0471418167E-004
#      2   -10       1.5402814829E-004
#      2    -9       1.0553756237E-005
#      2    -8       1.1020593902E-004
#      2    -7       2.3828022862E-006
#      2    -6       1.4187079003E-004
#      2    -5       1.4270332806E-004
#      2    -4       1.4816950609E-005
#      2    -3       3.1425751515E-004
#      2    -2       1.3591809769E-004
#      2    -1       8.4928423296E-004
#      2     0       3.4280981842E-004
#      2     1       1.0379779009E-004
#      2     2       4.6364169128E-005
#      2     3       3.1771525550E-005
#      2     4       7.4257154568E-004
#      2     5       1.6643721192E-003
#      2     6       7.5730666132E-005
#      2     7       2.9508559974E-004
#      2     8       3.1075907066E-005
#      3   -26       4.0957006216E-007
#      3   -25       3.0936599029E-005
#      3   -24       2.0380269438E-004
#      3   -23       4.5529225049E-006
#      3   -22       2.7473839544E-004
#      3   -21       2.8443605415E-005
#      3   -20       1.9642582964E-004
#      3   -19       4.7325414123E-005
#      3   -18       3.1019746102E-005
#      3   -17       2.4212428241E-004
#      3   -16       2.5907516788E-005
#      3   -15       9.1543209782E-005
#      3   -14       1.6993952886E-004
#      3   -13       5.1046156611E-005
#      3   -12       6.5069247509E-005
#      3   -11       2.8415668871E-005
#      3   -10       4.0859284357E-004
#      3    -9       3.8760527988E-004
#      3    -8       1.1998948364E-004
#      3    -7       5.2382537378E-004
#      3    -6       3.7663259447E-006
#      3    -5       4.5387907419E-005
#      3    -4       7.5479969482E-005
#      3    -3       4.6387145283E-007
#      3    -2       4.4662440897E-004
#      3    -1       1.0482103508E-004
#      3     0       6.6910189302E-004
#      3     1       7.5731996581E-004
#      3     2       1.3196901564E-004
#      3     3       6.6111155838E-004
#      3     4       9.1600593882E-005
#      3     5       8.1394664148E-005
#      3     6       1.5762586354E-004
#      4   -26       8.3087381845E-005
#      4   -25       9.6053826144E-006
#      4   -24       1.7010728808E-004
#      4   -23       2.7643446675E-004
#      4   -22       6.3468492627E-005
#      4   -21       1.5355501007E-004
#      4   -20       7.7910044807E-005
#      4   -19       3.9218021392E-005
#      4   -18       1.7212674657E-004
#      4   -17       1.2504034664E-005
#      4   -16       2.3001850992E-004
#      4   -15       2.0096937851E-005
#      4   -14       4.1728962425E-004
#      4   -13       2.2157722277E-005
#      4   -12       3.8783173855E-005
#      4   -11       1.0477153821E-003
#      4   -10       2.8857596265E-004
#      4    -9       1.0824266752E-003
#      4    -8       9.7031098346E-004
#      4    -7       8.4206622675E-005
#      4    -6       7.5186235958E-005
#      4    -5       5.2846724090E-005
#      4    -4       1.7612083898E-004
#      4    -3       1.1077208398E-004
#      4    -2       9.7713135298E-006
#      4    -1       1.3364115476E-003
#      4     0       1.4712648106E-004
#      4     1       1.5627251614E-003
#      4     2       1.5706256753E-003
#      4     3       1.0324317604E-004
#      4     4       6.8223430917E-004
#      4     5       2.8501952477E-005
#      5   -25       9.6171887112E-004
#      5   -24       1.3454207722E-006
#      5   -23       7.4719538789E-005
#      5   -22       3.8337836693E-005
#      5   -21       3.3278776799E-005
#      5   -20       1.1123332362E-003
#      5   -19       2.4448111010E-005
#      5   -18       1.8507911959E-005
#      5   -17       1.3544484478E-004
#      5   -16       1.9168470741E-005
#      5   -15       2.3292924553E-002
#      5   -14       6.4127299398E-006
#      5   -13       1.7085219984E-005
#      5   -12       5.9863498903E-004
#      5   -11       1.7931527784E-004
#      5   -10       6.2073722783E-002
#      5    -9       2.1645125540E-004
#      5    -8       2.3829548415E-004
#      5    -7       5.6231811513E-005
#      5    -6       4.0866979460E-005
#      5    -5       1.0946563335E-002
#      5    -4       5.3244876449E-005
#      5    -3       5.8533608862E-006
#      5    -2       7.4407963413E-004
#      5    -1       1.7008226484E-004
#      5     0       7.6590502270E-002
#      5     1       5.8152545827E-005
#      5     2       6.0461155818E-004
#      5     3       8.2469519523E-005
#      6   -25       4.8835623850E-005
#      6   -24       1.0202021961E-004
#      6   -23       3.7275310595E-005
#      6   -22       4.0493767259E-004
#      6   -21       4.5837460687E-004
#      6   -20       7.4467714778E-006
#      6   -19       3.4653842145E-006
#      6   -18       1.0054378898E-005
#      6   -17       2.5131860116E-005
#      6   -16       1.4802072193E-004
#      6   -15       8.3605603703E-005
#      6   -14       1.0536180980E-004
#      6   -13       2.5034252779E-005
#      6   -12       6.3912627919E-004
#      6   -11       5.4119246457E-004
#      6   -10       1.5121979421E-004
#      6    -9       8.1667210582E-004
#      6    -8       7.4250505660E-005
#      6    -7       2.0842640855E-004
#      6    -6       1.1788843647E-003
#      6    -5       1.5567257978E-004
#      6    -4       9.2481598816E-004
#      6    -3       9.0140892626E-005
#      6    -2       1.1227969276E-003
#      6    -1       9.6098935329E-004
#      6     0       9.1290301926E-005
#      6     1       1.0343371383E-003
#      6     2       1.4904140833E-004
#      7   -24       4.3637228089E-007
#      7   -23       2.4546853666E-004
#      7   -22       3.7701188873E-005
#      7   -21       6.0919526624E-004
#      7   -20       1.1160425373E-004
#      7   -19       3.9927421324E-005
#      7   -18       5.0408181675E-004
#      7   -17       4.0472752795E-005
#      7   -16       2.8303383867E-004
#      7   -15       1.3191910318E-004
#      7   -14       4.4199152964E-005
#      7   -13       3.4436496675E-004
#      7   -12       8.5720854119E-005
#      7   -11       1.4579378157E-003
#      7   -10       5.5940687714E-004
#      7    -9       4.7531053123E-005
#      7    -8       1.0756971149E-004
#      7    -7       6.7883312908E-005
#      7    -6       6.1747026310E-004
#      7    -5       1.6001377929E-003
#      7    -4       2.0162939178E-004
#      7    -3       5.1658726842E-004
#      7    -2       9.1982028025E-005
#      7    -1       8.1827263105E-004
#      7     0       6.9709392083E-004
#      8   -23       6.1569309229E-005
#      8   -22       5.4487214505E-004
#      8   -21       5.2745439787E-006
#      8   -20       1.5798481719E-004
#      8   -19       2.6139498708E-004
#      8   -18       5.8207199702E-005
#      8   -17       1.1475254831E-003
#      8   -16       9.5177994144E-005
#      8   -15       3.9171795263E-004
#      8   -14       9.1825651287E-005
#      8   -13       7.5050439928E-005
#      8   -12       2.4298203427E-004
#      8   -11       8.5816381780E-005
#      8   -10       3.3587488413E-004
#      8    -9       1.4186462747E-004
#      8    -8       9.0443199503E-005
#      8    -7       2.5776068367E-004
#      8    -6       4.9399200161E-005
#      8    -5       6.5992720546E-005
#      8    -4       3.7409683870E-004
#      8    -3       1.1161713742E-005
#      8    -2       6.1703690702E-004
#      9   -21       6.8127017592E-004
#      9   -20       3.3274886938E-005
#      9   -19       3.4226957462E-004
#      9   -18       5.4665664545E-004
#      9   -17       1.7335487723E-004
#      9   -16       8.0834482041E-004
#      9   -15       8.4017956735E-005
#      9   -14       3.9517692277E-004
#      9   -13       1.5248121658E-004
#      9   -12       2.2793138324E-005
#      9   -11       2.9809074683E-004
#      9   -10       4.3046898663E-005
#      9    -9       1.8344326582E-004
#      9    -8       6.4874461439E-004
#      9    -7       3.7108421909E-005
#      9    -6       4.2033562899E-004
#      9    -5       3.8448063421E-005
#     10   -19       1.9845931073E-005
#     10   -18       2.8596533080E-004
#     10   -17       7.5499191694E-005
#     10   -16       1.8823822598E-004
#     10   -15       2.2104007265E-002
#     10   -14       5.8435414452E-005
#     10   -13       1.8258840445E-004
#     10   -12       1.2197692906E-004
#     10   -11       5.3695970652E-006
#     10   -10       1.3659267020E-002
#     10    -9       8.9115448794E-005
#     10    -8       5.3587407381E-004
