 Diffraction intensities for potential:6x6MoS210001.in                         
#     -5   -18       1.7838714333E-005
#     -5   -17       1.8970044165E-005
#     -5   -16       1.1632144348E-005
#     -5   -15       6.3314723190E-006
#     -5   -14       1.5824646373E-005
#     -5   -13       3.4980629530E-005
#     -5   -12       4.9400457384E-005
#     -5   -11       1.8157935943E-005
#     -5   -10       3.2918999909E-005
#     -5    -9       1.0195653128E-004
#     -5    -8       1.4070951016E-004
#     -5    -7       1.5459656468E-004
#     -5    -6       1.7864153716E-004
#     -5    -5       4.8426402878E-005
#     -5    -4       6.6306683232E-006
#     -5    -3       4.0808765175E-006
#     -5    -2       3.8103073730E-005
#     -5    -1       7.6240505881E-005
#     -5     0       1.1054164906E-004
#     -5     1       4.3463120874E-005
#     -5     2       7.4495919320E-006
#     -5     3       2.1006897791E-005
#     -5     4       4.0717919103E-005
#     -5     5       7.8339784562E-005
#     -5     6       1.4884565271E-004
#     -5     7       6.6467588385E-005
#     -5     8       1.4177061038E-004
#     -5     9       1.4615599613E-004
#     -5    10       3.0621037353E-004
#     -5    11       3.2723201622E-004
#     -5    12       1.6500033112E-004
#     -5    13       1.0419668470E-004
#     -5    14       2.6518337368E-005
#     -5    15       6.1273397154E-005
#     -5    16       1.6746554728E-005
#     -5    17       1.1309080586E-005
#     -5    18       6.5860638616E-005
#     -4   -33       2.9085969555E-005
#     -4   -32       1.1117131221E-005
#     -4   -31       2.1704581769E-005
#     -4   -30       1.3816200776E-005
#     -4   -29       1.4390626316E-005
#     -4   -28       1.7208485149E-005
#     -4   -27       2.5162434226E-005
#     -4   -26       1.3328247899E-005
#     -4   -25       1.3461608946E-005
#     -4   -24       1.6819756312E-005
#     -4   -23       1.1442594429E-005
#     -4   -22       8.9019744914E-006
#     -4   -21       1.2022867660E-005
#     -4   -20       2.7670407556E-005
#     -4   -19       1.8934130730E-005
#     -4   -18       2.5531088469E-005
#     -4   -17       9.7900177445E-006
#     -4   -16       1.6278409183E-006
#     -4   -15       2.8599139995E-005
#     -4   -14       2.4549973607E-005
#     -4   -13       5.2419834001E-005
#     -4   -12       4.6324887051E-005
#     -4   -11       4.1156083744E-005
#     -4   -10       4.8929507747E-005
#     -4    -9       1.2655164390E-004
#     -4    -8       1.0566402232E-004
#     -4    -7       1.2553601278E-004
#     -4    -6       4.8933950471E-005
#     -4    -5       2.3143090715E-005
#     -4    -4       1.7368269558E-005
#     -4    -3       5.5935293717E-005
#     -4    -2       6.2153030729E-005
#     -4    -1       4.3460434014E-005
#     -4     0       1.5523020742E-005
#     -4     1       3.5336078203E-005
#     -4     2       1.6225587087E-007
#     -4     3       1.3798328039E-005
#     -4     4       2.0770033573E-005
#     -4     5       3.6373951809E-005
#     -4     6       2.3985441786E-005
#     -4     7       2.5604960125E-004
#     -4     8       9.4705055867E-005
#     -4     9       1.4114031047E-004
#     -4    10       1.6623868016E-004
#     -4    11       2.1252730361E-004
#     -4    12       1.5216971884E-004
#     -4    13       1.4110057613E-004
#     -4    14       8.7155414827E-005
#     -4    15       5.2506689957E-005
#     -4    16       7.2662728570E-006
#     -4    17       1.9605292141E-004
#     -3   -33       9.6237283428E-006
#     -3   -32       2.4403572576E-005
#     -3   -31       9.9387647026E-006
#     -3   -30       1.9121800991E-005
#     -3   -29       1.5587817353E-005
#     -3   -28       2.2295824641E-005
#     -3   -27       1.2122416822E-005
#     -3   -26       1.7407637726E-005
#     -3   -25       9.7510979133E-006
#     -3   -24       1.4078995039E-005
#     -3   -23       1.7792176269E-005
#     -3   -22       1.6276097944E-005
#     -3   -21       7.7755073203E-006
#     -3   -20       1.5976641521E-005
#     -3   -19       1.2710339681E-005
#     -3   -18       2.1026887101E-005
#     -3   -17       4.5781532334E-006
#     -3   -16       1.7912427031E-006
#     -3   -15       1.7553513365E-005
#     -3   -14       5.5433733131E-005
#     -3   -13       7.4713380257E-005
#     -3   -12       5.7801487086E-005
#     -3   -11       5.9662201909E-005
#     -3   -10       8.1735455506E-005
#     -3    -9       9.4037967734E-005
#     -3    -8       1.1659005027E-004
#     -3    -7       9.0873746249E-005
#     -3    -6       3.5158504511E-005
#     -3    -5       3.0299740566E-005
#     -3    -4       5.3196307544E-005
#     -3    -3       4.9768457576E-005
#     -3    -2       7.4461808348E-006
#     -3    -1       3.5339702811E-005
#     -3     0       2.3179675023E-005
#     -3     1       1.3521545790E-006
#     -3     2       1.4332710317E-005
#     -3     3       9.3246450269E-006
#     -3     4       1.1405186599E-005
#     -3     5       2.0157974974E-005
#     -3     6       6.3570500622E-005
#     -3     7       4.0861745165E-006
#     -3     8       4.0091325375E-005
#     -3     9       5.2548260457E-005
#     -3    10       8.7741323534E-005
#     -3    11       3.9377122255E-005
#     -3    12       5.1024162318E-005
#     -3    13       1.2552504129E-004
#     -3    14       3.5224413293E-005
#     -3    15       6.8955859209E-006
#     -3    16       6.2594869322E-005
#     -2   -33       4.0584215227E-005
#     -2   -32       3.1717625159E-006
#     -2   -31       2.3516738214E-005
#     -2   -30       1.4581934859E-005
#     -2   -29       1.5509243118E-005
#     -2   -28       9.4383368904E-006
#     -2   -27       3.0950214940E-005
#     -2   -26       1.1124681219E-005
#     -2   -25       2.2720671172E-005
#     -2   -24       5.6908726506E-006
#     -2   -23       1.7762661068E-005
#     -2   -22       2.9049474870E-005
#     -2   -21       1.7880549544E-005
#     -2   -20       2.0017656168E-005
#     -2   -19       2.4847046757E-005
#     -2   -18       9.7726803100E-006
#     -2   -17       7.2093054899E-007
#     -2   -16       2.2216318260E-005
#     -2   -15       2.7889663413E-005
#     -2   -14       3.4794458636E-005
#     -2   -13       4.1305945460E-005
#     -2   -12       4.9276747007E-005
#     -2   -11       7.5281978301E-005
#     -2   -10       6.7223779135E-005
#     -2    -9       5.7724561003E-005
#     -2    -8       4.1793838450E-005
#     -2    -7       3.0290312183E-005
#     -2    -6       5.3653831752E-005
#     -2    -5       7.9371343147E-005
#     -2    -4       7.7123163623E-005
#     -2    -3       2.0998277437E-005
#     -2    -2       1.6177803224E-007
#     -2    -1       1.3527217133E-006
#     -2     0       3.0018421411E-005
#     -2     1       7.6835434448E-005
#     -2     2       6.7654537386E-005
#     -2     3       4.6150472815E-005
#     -2     4       2.6934377246E-005
#     -2     5       3.6867765799E-006
#     -2     6       3.8627342349E-006
#     -2     7       8.3739967747E-006
#     -2     8       2.6654155800E-006
#     -2     9       1.3594917037E-005
#     -2    10       4.9317098667E-005
#     -2    11       8.7165542487E-005
#     -2    12       1.1550170560E-004
#     -2    13       5.8091652675E-005
#     -2    14       7.2059082335E-005
#     -1   -33       4.0665547941E-006
#     -1   -32       1.3855686860E-005
#     -1   -31       2.5261046227E-005
#     -1   -30       1.4450566410E-005
#     -1   -29       2.3548369561E-005
#     -1   -28       1.0182643502E-004
#     -1   -27       1.1177569555E-005
#     -1   -26       2.8393347242E-005
#     -1   -25       1.4699982565E-005
#     -1   -24       9.3557805068E-006
#     -1   -23       1.4911869953E-005
#     -1   -22       1.6577171623E-005
#     -1   -21       1.6795142795E-005
#     -1   -20       1.5658214222E-005
#     -1   -19       4.6486732126E-006
#     -1   -18       7.5058672599E-007
#     -1   -17       2.6704126428E-006
#     -1   -16       1.9352342285E-005
#     -1   -15       1.8844783691E-005
#     -1   -14       3.3469448960E-005
#     -1   -13       3.7803352699E-005
#     -1   -12       6.8112791154E-005
#     -1   -11       5.9560529997E-005
#     -1   -10       6.0952186592E-005
#     -1    -9       2.7207965931E-005
#     -1    -8       4.6626558006E-005
#     -1    -7       8.6495361198E-005
#     -1    -6       9.6513640205E-005
#     -1    -5       1.0968644402E-004
#     -1    -4       4.0701903593E-005
#     -1    -3       1.3792838583E-005
#     -1    -2       1.4335941500E-005
#     -1    -1       7.6839113875E-005
#     -1     0       1.2584064666E-004
#     -1     1       2.2499922170E-004
#     -1     2       1.9266287970E-004
#     -1     3       6.4914070069E-005
#     -1     4       2.9498310629E-005
#     -1     5       2.0916737395E-006
#     -1     6       5.4730623874E-005
#     -1     7       3.1041997893E-005
#     -1     8       3.8889679861E-005
#     -1     9       6.1440216455E-005
#     -1    10       1.3121577039E-006
#     -1    11       4.9427680063E-006
#     -1    12       3.1581770050E-005
#     -1    13       8.9299404249E-005
#      0   -33       6.9935968897E-005
#      0   -32       2.5611406792E-005
#      0   -31       4.0129747745E-005
#      0   -30       1.4630466716E-004
#      0   -29       4.3881718804E-005
#      0   -28       6.4734259063E-005
#      0   -27       2.1835023658E-005
#      0   -26       3.7937374992E-005
#      0   -25       9.6219483222E-006
#      0   -24       2.2597328466E-003
#      0   -23       1.3226042898E-005
#      0   -22       7.0115256827E-006
#      0   -21       9.9195502517E-007
#      0   -20       6.6746233419E-006
#      0   -19       8.5539820858E-006
#      0   -18       1.5576509768E-002
#      0   -17       1.5650758194E-005
#      0   -16       2.3072720503E-005
#      0   -15       3.0203530479E-005
#      0   -14       3.4223722295E-005
#      0   -13       2.7545810884E-005
#      0   -12       1.9325004781E-002
#      0   -11       3.9162850702E-005
#      0   -10       2.6204642033E-005
#      0    -9       2.7557281649E-005
#      0    -8       9.5922273036E-005
#      0    -7       9.7599627405E-005
#      0    -6       3.9161342424E-003
#      0    -5       7.8312017528E-005
#      0    -4       2.0760599795E-005
#      0    -3       9.3290991312E-006
#      0    -2       6.7663783037E-005
#      0    -1       2.2500867589E-004
#      0     0       6.4018008561E-002
#      0     1       2.5278486992E-004
#      0     2       2.0537036941E-004
#      0     3       8.6309001273E-005
#      0     4       1.4587207806E-005
#      0     5       3.0999663188E-005
#      0     6       1.2331500464E-002
#      0     7       8.0688943490E-005
#      0     8       9.4710932420E-005
#      0     9       1.0418700938E-005
#      0    10       1.0687982106E-006
#      0    11       3.8548875301E-005
#      0    12       1.8128819880E-002
#      1   -33       1.5612208361E-005
#      1   -32       1.0873388938E-005
#      1   -31       2.6489888500E-005
#      1   -30       4.0114057155E-005
#      1   -29       3.3458895060E-005
#      1   -28       9.3666877175E-005
#      1   -27       5.0166673582E-005
#      1   -26       1.7353151815E-005
#      1   -25       5.9423525784E-006
#      1   -24       1.1511890563E-005
#      1   -23       4.8993286762E-007
#      1   -22       1.1330700823E-005
#      1   -21       1.7485656001E-006
#      1   -20       1.1758452584E-006
#      1   -19       2.7405867649E-006
#      1   -18       4.3959069408E-006
#      1   -17       3.9689289484E-005
#      1   -16       5.3755414127E-005
#      1   -15       2.4317848946E-005
#      1   -14       2.7477263404E-005
#      1   -13       3.0240074634E-005
#      1   -12       9.5896000152E-006
#      1   -11       3.1266840719E-005
#      1   -10       2.2487936149E-005
#      1    -9       3.4934649327E-005
#      1    -8       7.0608116132E-005
#      1    -7       1.0710647221E-004
#      1    -6       1.4881789795E-004
#      1    -5       3.6362962084E-005
#      1    -4       1.1410294445E-005
#      1    -3       4.6157810679E-005
#      1    -2       1.9266849598E-004
#      1    -1       2.5278926762E-004
#      1     0       5.6446144482E-005
#      1     1       2.2086422463E-004
#      1     2       9.6939280020E-005
#      1     3       1.3807463551E-005
#      1     4       7.3188323336E-006
#      1     5       5.3159808478E-005
#      1     6       2.0236419374E-004
#      1     7       6.8448910436E-005
#      1     8       3.7079080609E-004
#      1     9       4.3687142843E-005
#      1    10       1.9375301119E-005
#      1    11       6.6955732601E-005
#      2   -32       3.3161375309E-005
#      2   -31       2.3875600159E-005
#      2   -30       1.4838570554E-005
#      2   -29       3.2383935139E-005
#      2   -28       4.6960675202E-005
#      2   -27       1.9768410420E-005
#      2   -26       1.4397653599E-005
#      2   -25       2.1415349565E-005
#      2   -24       7.5228845060E-006
#      2   -23       2.2845098456E-006
#      2   -22       3.3291810996E-006
#      2   -21       9.6257376577E-007
#      2   -20       1.8642013064E-005
#      2   -19       9.1656655180E-006
#      2   -18       2.9670485449E-005
#      2   -17       4.6146421544E-005
#      2   -16       7.1162249475E-005
#      2   -15       5.0974435491E-006
#      2   -14       3.2526933268E-005
#      2   -13       2.3410485624E-006
#      2   -12       1.2146718643E-005
#      2   -11       6.7692165927E-006
#      2   -10       2.1749187825E-006
#      2    -9       1.8522776831E-005
#      2    -8       5.6538420369E-006
#      2    -7       6.6462139362E-005
#      2    -6       2.3985425011E-005
#      2    -5       2.0162424957E-005
#      2    -4       2.6942861613E-005
#      2    -3       6.4913789494E-005
#      2    -2       2.0537362127E-004
#      2    -1       2.2086356583E-004
#      2     0       2.1686658257E-004
#      2     1       1.3973314437E-005
#      2     2       2.8864361282E-005
#      2     3       1.8151143860E-005
#      2     4       2.0771925689E-005
#      2     5       5.5377768309E-005
#      2     6       1.6213791921E-004
#      2     7       4.1812645170E-004
#      2     8       4.2876589114E-005
#      2     9       4.7818380234E-005
#      2    10       6.3651283437E-005
#      3   -32       1.7550876065E-005
#      3   -31       4.1937419110E-005
#      3   -30       2.6519854735E-005
#      3   -29       1.4136919670E-005
#      3   -28       3.0158749636E-005
#      3   -27       4.7393733553E-005
#      3   -26       2.4808813044E-005
#      3   -25       2.9127983549E-005
#      3   -24       2.1697351868E-005
#      3   -23       2.4236291500E-005
#      3   -22       9.6080796118E-006
#      3   -21       7.3446715927E-006
#      3   -20       1.0130583778E-005
#      3   -19       1.5039915628E-005
#      3   -18       5.9929608566E-005
#      3   -17       6.6350765924E-005
#      3   -16       4.0666737053E-005
#      3   -15       1.8179788418E-005
#      3   -14       3.0031205470E-005
#      3   -13       3.2418394169E-005
#      3   -12       6.6254958877E-005
#      3   -11       2.5922445041E-005
#      3   -10       3.7534992374E-005
#      3    -9       3.9303787685E-005
#      3    -8       1.4181546416E-004
#      3    -7       2.5606024796E-004
#      3    -6       6.3585347561E-005
#      3    -5       3.6864699627E-006
#      3    -4       2.9501078611E-005
#      3    -3       8.6311198921E-005
#      3    -2       9.6934783745E-005
#      3    -1       1.3973569344E-005
#      3     0       4.4270501487E-005
#      3     1       1.6436244785E-004
#      3     2       3.9852638947E-005
#      3     3       5.8731612389E-005
#      3     4       1.1738935742E-004
#      3     5       8.3620021069E-005
#      3     6       1.8901942234E-004
#      3     7       6.0210630943E-005
#      3     8       1.1042668426E-005
#      4   -32       3.1067040850E-005
#      4   -31       1.7572554884E-005
#      4   -30       4.8621901321E-005
#      4   -29       3.2749794879E-005
#      4   -28       1.8172233124E-005
#      4   -27       7.3237432455E-006
#      4   -26       2.0182769881E-005
#      4   -25       3.4464754466E-005
#      4   -24       2.9846214440E-005
#      4   -23       4.2566272627E-005
#      4   -22       1.4814619272E-006
#      4   -21       1.6979734493E-005
#      4   -20       3.3977554583E-005
#      4   -19       5.0585406949E-005
#      4   -18       7.2364892952E-005
#      4   -17       5.1203876239E-005
#      4   -16       7.2050211002E-005
#      4   -15       4.6311751468E-005
#      4   -14       4.0090808226E-005
#      4   -13       5.1428776312E-005
#      4   -12       9.1675900726E-005
#      4   -11       1.7312572070E-004
#      4   -10       1.3572741375E-004
#      4    -9       1.4621780752E-004
#      4    -8       9.4742773100E-005
#      4    -7       4.0906277849E-006
#      4    -6       3.8598165566E-006
#      4    -5       2.0895258050E-006
#      4    -4       1.4584164628E-005
#      4    -3       1.3807830924E-005
#      4    -2       2.8864068527E-005
#      4    -1       1.6436508266E-004
#      4     0       8.7566281367E-005
#      4     1       1.6628786549E-004
#      4     2       1.5485820450E-004
#      4     3       1.2269612911E-004
#      4     4       1.6737898792E-004
#      4     5       1.2583447897E-004
#      4     6       3.7342697593E-005
#      4     7       3.5668745018E-005
#      5   -31       2.2050718217E-005
#      5   -30       2.1079534623E-005
#      5   -29       1.2891697086E-005
#      5   -28       1.7347964407E-005
#      5   -27       4.3672846538E-005
#      5   -26       2.5933432718E-005
#      5   -25       2.2187270624E-005
#      5   -24       3.0223540321E-005
#      5   -23       2.7357873733E-005
#      5   -22       3.0968644019E-005
#      5   -21       4.4587108126E-005
#      5   -20       3.0346160784E-005
#      5   -19       4.7173551322E-005
#      5   -18       3.6022570616E-005
#      5   -17       4.5001806194E-005
#      5   -16       3.3228034631E-005
#      5   -15       1.6077430426E-005
#      5   -14       7.9796531986E-005
#      5   -13       1.5534142274E-004
#      5   -12       2.9652198532E-004
#      5   -11       3.3751207622E-004
#      5   -10       3.0629955679E-004
#      5    -9       1.4120006975E-004
#      5    -8       4.0113639892E-005
#      5    -7       8.3712152499E-006
#      5    -6       5.4718541134E-005
#      5    -5       3.0989590746E-005
#      5    -4       7.3164829753E-006
#      5    -3       1.8151150781E-005
#      5    -2       3.9853280070E-005
#      5    -1       1.6629145209E-004
#      5     0       1.7441499803E-004
#      5     1       2.9970707656E-004
#      5     2       3.6218689667E-004
#      5     3       1.0543780283E-004
#      5     4       9.3759806893E-005
#      5     5       3.5173200581E-005
#      5     6       2.9972396265E-005
#      6   -31       2.1930838579E-005
#      6   -30       4.5417481100E-004
#      6   -29       1.5071824891E-005
#      6   -28       2.8767839505E-005
#      6   -27       2.9025725346E-005
#      6   -26       2.1169975881E-005
#      6   -25       7.1889518629E-005
#      6   -24       1.9350006031E-003
#      6   -23       1.5006303081E-005
#      6   -22       1.7163644651E-005
#      6   -21       4.6835421121E-005
#      6   -20       4.6409967225E-006
#      6   -19       6.2236833870E-005
#      6   -18       2.6543051407E-002
#      6   -17       2.9285096215E-005
#      6   -16       1.4233009061E-005
#      6   -15       1.2647163836E-005
#      6   -14       1.4494203364E-004
#      6   -13       3.1320698188E-004
#      6   -12       7.9049780526E-002
#      6   -11       3.2732347489E-004
#      6   -10       1.6630157330E-004
#      6    -9       5.2578597650E-005
#      6    -8       2.6594423340E-006
#      6    -7       3.1038949497E-005
#      6    -6       1.2331511284E-002
#      6    -5       5.3154174209E-005
#      6    -4       2.0770206728E-005
#      6    -3       5.8732264317E-005
#      6    -2       1.5486398512E-004
#      6    -1       2.9970077254E-004
#      6     0       9.8096137327E-002
#      6     1       2.4957429313E-004
#      6     2       8.0370845476E-005
#      6     3       1.2458618966E-004
#      6     4       3.6832857724E-005
#      7   -30       3.6639412137E-005
#      7   -29       2.5343720530E-005
#      7   -28       1.2440315604E-004
#      7   -27       3.7384029697E-005
#      7   -26       4.3969704314E-005
#      7   -25       6.1498568960E-005
#      7   -24       2.8088186201E-005
#      7   -23       1.1170974117E-008
#      7   -22       8.4747964937E-006
#      7   -21       3.0051746357E-006
#      7   -20       9.9176057896E-006
#      7   -19       2.2927363536E-005
#      7   -18       1.6822913397E-005
#      7   -17       2.1116434867E-005
#      7   -16       1.8993894275E-005
#      7   -15       3.0569404025E-005
#      7   -14       1.7981474500E-004
#      7   -13       2.9046398115E-004
#      7   -12       1.6506298039E-004
#      7   -11       2.1259208090E-004
#      7   -10       8.7773010149E-005
#      7    -9       1.3583286159E-005
#      7    -8       3.8873142982E-005
#      7    -7       8.0670037567E-005
#      7    -6       2.0234088856E-004
#      7    -5       5.5375987648E-005
#      7    -4       1.1739601401E-004
#      7    -3       1.2270542990E-004
#      7    -2       3.6218899952E-004
#      7    -1       2.4958135878E-004
#      7     0       5.3793758291E-005
#      7     1       3.4511273251E-004
#      7     2       6.0737048757E-005
#      8   -29       2.4143651894E-005
#      8   -28       4.5111390582E-005
#      8   -27       4.9163177445E-006
#      8   -26       7.2181883137E-006
#      8   -25       3.5108212336E-005
#      8   -24       1.1990852236E-005
#      8   -23       1.6084985286E-005
#      8   -22       3.1624760275E-005
#      8   -21       2.4845951548E-005
#      8   -20       5.1595875079E-005
#      8   -19       5.1420173581E-005
#      8   -18       2.0841844595E-005
#      8   -17       6.9383195305E-008
#      8   -16       2.9466459978E-005
#      8   -15       6.6730112741E-005
#      8   -14       3.0226545594E-004
#      8   -13       1.0423641412E-004
#      8   -12       1.5221605343E-004
#      8   -11       3.9388221144E-005
#      8   -10       4.9320167873E-005
#      8    -9       6.1434658674E-005
#      8    -8       9.4717449877E-005
#      8    -7       6.8438350809E-005
#      8    -6       1.6213357604E-004
#      8    -5       8.3618662478E-005
#      8    -4       1.6738467139E-004
#      8    -3       1.0543910271E-004
#      8    -2       8.0372808792E-005
#      8    -1       3.4511057725E-004
#      8     0       1.8112906372E-004
#      8     1       1.0952256411E-004
#      9   -28       3.7809007925E-005
#      9   -27       1.0587080158E-004
#      9   -26       7.0613976937E-005
#      9   -25       1.1726948385E-004
#      9   -24       4.2257526890E-005
#      9   -23       6.3711361954E-005
#      9   -22       1.9829251680E-005
#      9   -21       1.6881342913E-005
#      9   -20       2.5024559422E-005
#      9   -19       1.2031410912E-004
#      9   -18       2.2490186376E-005
#      9   -17       5.6517587850E-007
#      9   -16       3.5985046786E-007
#      9   -15       3.0000103089E-005
#      9   -14       2.6535618877E-005
#      9   -13       1.4108761761E-004
#      9   -12       5.1044555750E-005
#      9   -11       8.7168438583E-005
#      9   -10       1.3110748092E-006
#      9    -9       1.0418845377E-005
#      9    -8       3.7076959988E-004
#      9    -7       4.1808011125E-004
#      9    -6       1.8901484173E-004
#      9    -5       1.2584079942E-004
#      9    -4       9.3763753398E-005
#      9    -3       1.2459049365E-004
#      9    -2       6.0728922368E-005
#      9    -1       1.0951049175E-004
#     10   -27       9.9346596283E-005
#     10   -26       1.1499133947E-004
#     10   -25       1.7245263761E-006
#     10   -24       4.8896966738E-005
#     10   -23       2.3222700039E-005
#     10   -22       1.7962531503E-005
#     10   -21       6.3236000988E-005
#     10   -20       8.4091234872E-005
#     10   -19       1.5596627912E-004
#     10   -18       1.2407684585E-004
#     10   -17       1.3783349765E-005
#     10   -16       1.9351180947E-005
#     10   -15       6.1283363358E-005
#     10   -14       8.7169727558E-005
#     10   -13       1.2553301230E-004
#     10   -12       1.1550884109E-004
#     10   -11       4.9453339728E-006
#     10   -10       1.0711391560E-006
#     10    -9       4.3691048333E-005
#     10    -8       4.2876253162E-005
#     10    -7       6.0219612399E-005
#     10    -6       3.7348192192E-005
#     10    -5       3.5173890501E-005
#     10    -4       3.6835603249E-005
#     11   -25       3.9631588601E-005
#     11   -24       1.2678296746E-005
#     11   -23       4.2962928081E-005
#     11   -22       2.9996790646E-005
#     11   -21       1.1462103226E-004
#     11   -20       1.2073701793E-004
#     11   -19       1.1293894442E-004
#     11   -18       1.0078590754E-004
#     11   -17       7.9388505337E-005
#     11   -16       1.6736075391E-005
#     11   -15       5.2491845955E-005
#     11   -14       3.5228647141E-005
#     11   -13       5.8099170035E-005
#     11   -12       3.1589148003E-005
#     11   -11       3.8561299847E-005
#     11   -10       1.9380117451E-005
#     11    -9       4.7823638155E-005
#     11    -8       1.1046130749E-005
#     11    -7       3.5675110918E-005
#     11    -6       2.9976486852E-005
#     12   -23       1.8043420000E-005
#     12   -22       5.2395458538E-005
#     12   -21       2.1099374318E-004
#     12   -20       6.8176920720E-005
#     12   -19       2.3919730865E-004
#     12   -18       2.5472272586E-002
#     12   -17       1.1301045563E-005
#     12   -16       7.2640044778E-006
#     12   -15       6.8944420928E-006
#     12   -14       7.2079763385E-005
#     12   -13       8.9304677325E-005
#     12   -12       1.8128577139E-002
#     12   -11       6.6958513123E-005
#     12   -10       6.3658093361E-005
#     13   -18       6.5837123184E-005
#     13   -17       1.9605851298E-004
#     13   -16       6.2590950717E-005
