 Diffraction intensities for potential:ensembletest210001.in                   
#     -6     1       9.3587691930E-005
#     -6     2       2.9423848450E-005
#     -6     3       2.6279765207E-004
#     -6     4       1.1861373952E-004
#     -6     5       4.4085619034E-004
#     -6     6       3.8362742367E-004
#     -6     7       1.9563963689E-006
#     -6     8       3.0719845276E-005
#     -6     9       2.4609387091E-005
#     -6    10       1.1920815531E-003
#     -6    11       1.5581913697E-003
#     -6    12       7.6904265050E-005
#     -6    13       3.1981724345E-004
#     -6    14       4.5959566078E-005
#     -6    15       4.3301736591E-004
#     -6    16       5.9416779714E-004
#     -5   -27       1.3293378963E-004
#     -5   -26       1.5466465414E-005
#     -5   -25       1.9218490124E-004
#     -5   -24       4.1928212660E-005
#     -5   -23       1.7830689411E-004
#     -5   -22       1.9642176918E-004
#     -5   -21       1.3651233749E-005
#     -5   -20       1.1750968811E-003
#     -5   -19       5.6926990223E-006
#     -5   -18       8.3457491298E-005
#     -5   -17       8.0066878380E-005
#     -5   -16       7.0134563837E-006
#     -5   -15       2.4295870031E-003
#     -5   -14       1.6371847282E-005
#     -5   -13       2.8407938097E-005
#     -5   -12       8.2222787525E-006
#     -5   -11       7.0959078242E-007
#     -5   -10       1.3903138030E-002
#     -5    -9       1.9077681391E-005
#     -5    -8       2.4192717324E-004
#     -5    -7       6.8045057963E-004
#     -5    -6       1.3882102619E-004
#     -5    -5       1.7144638491E-002
#     -5    -4       7.2080767991E-005
#     -5    -3       1.2300266147E-004
#     -5    -2       2.3827559240E-005
#     -5    -1       5.2528302976E-005
#     -5     0       8.9719643260E-003
#     -5     1       5.8150958524E-005
#     -5     2       2.3323061749E-004
#     -5     3       2.3289423700E-004
#     -5     4       8.7038294000E-005
#     -5     5       1.9764379947E-003
#     -5     6       1.3833520225E-004
#     -5     7       8.8653958446E-005
#     -5     8       5.7270938750E-004
#     -5     9       1.5959554632E-004
#     -5    10       6.2203486658E-002
#     -5    11       1.4578403179E-004
#     -5    12       5.5807010814E-004
#     -5    13       8.4719181224E-005
#     -5    14       5.4182964051E-005
#     -5    15       2.3010731210E-002
#     -4   -28       9.0493408867E-005
#     -4   -27       1.8341185124E-005
#     -4   -26       1.2233817610E-004
#     -4   -25       1.1484315599E-004
#     -4   -24       2.5674813134E-005
#     -4   -23       3.0889421219E-004
#     -4   -22       3.4500076236E-005
#     -4   -21       1.5729093972E-004
#     -4   -20       1.5874452093E-004
#     -4   -19       2.7653165283E-005
#     -4   -18       1.5294123565E-004
#     -4   -17       9.8033006423E-006
#     -4   -16       1.6927724804E-005
#     -4   -15       1.5827652575E-004
#     -4   -14       5.1104290247E-006
#     -4   -13       1.8064708247E-005
#     -4   -12       2.6374553314E-005
#     -4   -11       1.2509800327E-004
#     -4   -10       1.6028334293E-004
#     -4    -9       2.6305344570E-005
#     -4    -8       7.6429842038E-004
#     -4    -7       1.3139589207E-004
#     -4    -6       9.7843608554E-004
#     -4    -5       4.4506948831E-004
#     -4    -4       2.2154417178E-005
#     -4    -3       1.7733463985E-005
#     -4    -2       2.3042963191E-005
#     -4    -1       3.0903059860E-004
#     -4     0       8.8701170130E-005
#     -4     1       5.9534884634E-005
#     -4     2       5.1461483989E-005
#     -4     3       8.2491508571E-006
#     -4     4       2.9251709548E-004
#     -4     5       2.5782044296E-004
#     -4     6       9.6153526184E-006
#     -4     7       7.1130693351E-004
#     -4     8       1.9625261682E-004
#     -4     9       1.1939520631E-003
#     -4    10       8.7406913297E-004
#     -4    11       2.9225118910E-004
#     -4    12       2.2404303716E-004
#     -4    13       3.1496014946E-005
#     -4    14       1.0469204529E-004
#     -3   -28       1.3858316616E-004
#     -3   -27       1.1533580520E-005
#     -3   -26       1.2888671468E-004
#     -3   -25       3.0431831423E-006
#     -3   -24       1.2924907582E-004
#     -3   -23       2.0529899024E-004
#     -3   -22       1.9860296727E-005
#     -3   -21       3.7494494353E-004
#     -3   -20       2.1111734225E-005
#     -3   -19       1.2742254471E-004
#     -3   -18       8.9859400961E-005
#     -3   -17       9.6000142484E-006
#     -3   -16       1.4062656859E-004
#     -3   -15       5.3201360607E-006
#     -3   -14       2.3206875606E-005
#     -3   -13       4.2355263959E-006
#     -3   -12       4.5124720453E-006
#     -3   -11       2.3817347724E-004
#     -3   -10       4.4903266658E-005
#     -3    -9       4.3361803978E-004
#     -3    -8       5.5141830119E-004
#     -3    -7       1.0588452967E-004
#     -3    -6       3.4153441953E-004
#     -3    -5       1.1122975580E-005
#     -3    -4       8.4675759025E-005
#     -3    -3       3.2845089980E-004
#     -3    -2       8.7702376927E-005
#     -3    -1       1.9864477529E-004
#     -3     0       1.4849608238E-005
#     -3     1       2.3824618159E-005
#     -3     2       2.5870353065E-005
#     -3     3       4.4375500164E-005
#     -3     4       1.4099105535E-004
#     -3     5       3.2238641785E-005
#     -3     6       3.5444228356E-004
#     -3     7       3.8098519857E-004
#     -3     8       1.6138078203E-005
#     -3     9       7.6160228321E-004
#     -3    10       1.3880861925E-004
#     -3    11       5.7414500745E-004
#     -3    12       7.9773269407E-005
#     -3    13       6.9669622028E-005
#     -2   -28       3.0088563329E-006
#     -2   -27       5.2869151354E-005
#     -2   -26       1.3227633903E-004
#     -2   -25       2.6800598364E-005
#     -2   -24       3.5299817736E-004
#     -2   -23       4.3917691115E-005
#     -2   -22       1.7563222737E-004
#     -2   -21       1.7769052882E-004
#     -2   -20       4.0494070300E-005
#     -2   -19       1.4327897638E-004
#     -2   -18       1.8869982253E-005
#     -2   -17       1.1309039644E-004
#     -2   -16       7.6392163284E-005
#     -2   -15       9.0002260871E-006
#     -2   -14       1.3345442211E-005
#     -2   -13       9.9738920455E-006
#     -2   -12       1.1124523640E-004
#     -2   -11       2.2266207007E-004
#     -2   -10       8.2436172634E-005
#     -2    -9       7.3228121672E-004
#     -2    -8       5.8811241581E-005
#     -2    -7       3.9847828108E-004
#     -2    -6       1.3355085852E-004
#     -2    -5       5.1947096031E-006
#     -2    -4       7.7996991780E-004
#     -2    -3       6.1342543667E-005
#     -2    -2       1.1678021457E-004
#     -2    -1       4.5567960621E-005
#     -2     0       5.4025394964E-006
#     -2     1       3.3213940127E-004
#     -2     2       1.5640304257E-004
#     -2     3       1.4958071308E-004
#     -2     4       9.0881851326E-005
#     -2     5       1.1845261220E-005
#     -2     6       9.4895585512E-005
#     -2     7       3.3284015241E-005
#     -2     8       3.1506824610E-004
#     -2     9       3.5405545443E-004
#     -2    10       3.9848724854E-005
#     -2    11       3.5216454117E-004
#     -2    12       1.9989482471E-005
#     -1   -27       6.6808622973E-005
#     -1   -26       2.9642935195E-005
#     -1   -25       9.2189238884E-005
#     -1   -24       1.0189273155E-004
#     -1   -23       1.3265090010E-005
#     -1   -22       2.7961523576E-004
#     -1   -21       2.4614122155E-005
#     -1   -20       6.3896377858E-005
#     -1   -19       2.8923189035E-005
#     -1   -18       1.2535556424E-005
#     -1   -17       8.4280576770E-005
#     -1   -16       6.3369389027E-007
#     -1   -15       1.7823470585E-005
#     -1   -14       3.5051136568E-005
#     -1   -13       6.0178364562E-007
#     -1   -12       2.6870606195E-004
#     -1   -11       2.5860360572E-005
#     -1   -10       4.5788196721E-004
#     -1    -9       3.6220526484E-004
#     -1    -8       7.3590562589E-005
#     -1    -7       2.9765145432E-004
#     -1    -6       8.4985216152E-005
#     -1    -5       4.9811114499E-004
#     -1    -4       5.1581895793E-004
#     -1    -3       1.1246179667E-005
#     -1    -2       1.7100510602E-005
#     -1    -1       7.6650199542E-005
#     -1     0       5.0333896087E-004
#     -1     1       1.0764546213E-003
#     -1     2       1.4735614766E-004
#     -1     3       3.7566883387E-004
#     -1     4       1.1068267925E-005
#     -1     5       3.8900051042E-005
#     -1     6       2.5780020337E-004
#     -1     7       2.1899777701E-005
#     -1     8       5.3420957718E-005
#     -1     9       3.4985189055E-005
#     -1    10       2.6298782091E-004
#     -1    11       1.0768376652E-004
#      0   -27       1.4781837502E-004
#      0   -26       2.4751541779E-005
#      0   -25       1.2648819296E-004
#      0   -24       7.5944866660E-005
#      0   -23       2.0949990055E-004
#      0   -22       3.2268696407E-004
#      0   -21       2.8930849414E-005
#      0   -20       2.7036301765E-003
#      0   -19       4.4822374060E-006
#      0   -18       4.5425833079E-006
#      0   -17       4.6719562874E-006
#      0   -16       6.0449797575E-006
#      0   -15       1.5012302702E-002
#      0   -14       8.8562882299E-006
#      0   -13       8.5631521782E-005
#      0   -12       1.4114677238E-004
#      0   -11       7.7375032379E-005
#      0   -10       1.6492951346E-002
#      0    -9       1.9510195267E-005
#      0    -8       1.2090935138E-004
#      0    -7       2.6035137928E-004
#      0    -6       2.9576883440E-005
#      0    -5       2.1552540750E-003
#      0    -4       6.4950241147E-005
#      0    -3       8.3176980377E-006
#      0    -2       2.6693335918E-004
#      0    -1       2.3262447037E-004
#      0     0       4.8625559715E-002
#      0     1       2.0080744682E-004
#      0     2       6.4109154785E-004
#      0     3       6.2497146071E-005
#      0     4       9.8582231956E-006
#      0     5       1.1366464683E-002
#      0     6       6.7497880518E-005
#      0     7       3.1905969863E-004
#      0     8       1.6616354628E-004
#      0     9       4.9893125152E-005
#      0    10       1.5067435017E-002
#      1   -27       2.7371092912E-005
#      1   -26       1.3070175145E-004
#      1   -25       1.4786526305E-004
#      1   -24       6.8475202588E-006
#      1   -23       2.0897642935E-004
#      1   -22       5.8565982348E-005
#      1   -21       1.8611004952E-004
#      1   -20       2.2315978125E-005
#      1   -19       4.7280795623E-006
#      1   -18       2.1237952136E-005
#      1   -17       4.6354733199E-006
#      1   -16       1.5891881111E-006
#      1   -15       1.4636663818E-004
#      1   -14       1.4408234004E-005
#      1   -13       1.7575661714E-004
#      1   -12       9.4146196375E-006
#      1   -11       1.0044126673E-004
#      1   -10       9.1880584685E-005
#      1    -9       2.1093521061E-005
#      1    -8       2.7906796423E-005
#      1    -7       1.1599462044E-005
#      1    -6       4.4327473980E-004
#      1    -5       3.0639010578E-004
#      1    -4       8.7116952498E-006
#      1    -3       2.0747610201E-004
#      1    -2       3.3853106280E-005
#      1    -1       1.1946262738E-003
#      1     0       1.2029820164E-003
#      1     1       1.5983321287E-004
#      1     2       4.6587472308E-004
#      1     3       8.1374533959E-005
#      1     4       6.7516725541E-005
#      1     5       7.5927193647E-004
#      1     6       7.0529588779E-005
#      1     7       1.3347562933E-004
#      1     8       1.0670441933E-004
#      1     9       4.1606848503E-004
#      2   -27       4.5748342807E-006
#      2   -26       1.4053872846E-004
#      2   -25       1.4890981803E-005
#      2   -24       7.3137763827E-005
#      2   -23       2.0471256761E-004
#      2   -22       2.2807181913E-005
#      2   -21       2.6538894124E-005
#      2   -20       3.4092066033E-006
#      2   -19       2.7661916246E-005
#      2   -18       1.3927662501E-004
#      2   -17       7.3663580449E-006
#      2   -16       1.3176334459E-004
#      2   -15       1.0369355918E-005
#      2   -14       1.0871653898E-004
#      2   -13       1.3466748806E-004
#      2   -12       2.8865899196E-005
#      2   -11       4.3393730896E-004
#      2   -10       2.3995789517E-005
#      2    -9       2.6998913327E-005
#      2    -8       5.7308399002E-005
#      2    -7       1.2085346826E-005
#      2    -6       1.6793118043E-004
#      2    -5       2.3021518753E-005
#      2    -4       8.5188347958E-005
#      2    -3       7.7334772359E-005
#      2    -2       2.6189302082E-004
#      2    -1       1.1070244037E-003
#      2     0       8.1484295113E-005
#      2     1       4.5363595385E-004
#      2     2       1.9353696438E-004
#      2     3       2.7842349005E-005
#      2     4       6.8534193017E-004
#      2     5       1.3096278754E-005
#      2     6       5.0493403328E-004
#      2     7       4.4767705693E-004
#      2     8       4.9802290298E-005
#      3   -26       8.2924404452E-005
#      3   -25       1.2100460822E-005
#      3   -24       1.7471732173E-004
#      3   -23       3.2400917366E-005
#      3   -22       2.1287520189E-004
#      3   -21       1.4560368868E-004
#      3   -20       1.5000623212E-005
#      3   -19       7.4372539211E-005
#      3   -18       3.4108909561E-005
#      3   -17       2.2483113777E-004
#      3   -16       1.6075106838E-004
#      3   -15       3.0738245223E-005
#      3   -14       3.3780569370E-004
#      3   -13       2.9853650881E-005
#      3   -12       3.2563334620E-005
#      3   -11       1.6862430447E-004
#      3   -10       5.6062513414E-005
#      3    -9       5.2665541837E-004
#      3    -8       1.4170076421E-004
#      3    -7       5.2293732905E-004
#      3    -6       3.3655626715E-004
#      3    -5       4.8587746549E-006
#      3    -4       4.1282420358E-005
#      3    -3       2.8505676378E-005
#      3    -2       2.4203296385E-004
#      3    -1       2.3575629169E-004
#      3     0       1.3303340477E-004
#      3     1       9.4336962884E-004
#      3     2       6.8029511512E-005
#      3     3       1.0462267300E-004
#      3     4       6.9941478576E-004
#      3     5       1.1100385821E-005
#      3     6       4.0858612697E-004
#      4   -26       1.3051146550E-005
#      4   -25       5.9380249957E-005
#      4   -24       2.6835646529E-004
#      4   -23       2.9044636918E-005
#      4   -22       2.6966590449E-004
#      4   -21       1.0353855526E-005
#      4   -20       1.8438827868E-004
#      4   -19       9.4060748325E-005
#      4   -18       5.6593524394E-005
#      4   -17       5.9636891660E-005
#      4   -16       6.8161311226E-006
#      4   -15       2.4372841614E-004
#      4   -14       3.3366387570E-004
#      4   -13       3.8550053677E-006
#      4   -12       5.4960141672E-004
#      4   -11       4.4035552492E-005
#      4   -10       1.2898060214E-003
#      4    -9       1.1624253917E-003
#      4    -8       2.0305384236E-004
#      4    -7       6.6308478882E-004
#      4    -6       1.5998782757E-005
#      4    -5       6.4480425606E-005
#      4    -4       1.3730806018E-004
#      4    -3       3.4089233436E-005
#      4    -2       3.4282695185E-005
#      4    -1       3.0211042099E-004
#      4     0       9.1568993750E-004
#      4     1       1.2829374063E-003
#      4     2       3.7351262076E-004
#      4     3       8.3224715706E-004
#      4     4       3.8495755694E-005
#      4     5       1.7391066185E-004
#      5   -25       7.4980850662E-004
#      5   -24       4.2204189210E-005
#      5   -23       1.0608931472E-005
#      5   -22       2.9982871207E-006
#      5   -21       2.9661563101E-005
#      5   -20       1.4369944402E-003
#      5   -19       1.6229622759E-005
#      5   -18       4.8901378398E-005
#      5   -17       1.3725677739E-004
#      5   -16       4.7327440181E-005
#      5   -15       2.2806867858E-002
#      5   -14       1.4823925310E-005
#      5   -13       9.6804272462E-005
#      5   -12       4.1689122808E-004
#      5   -11       3.5222716038E-004
#      5   -10       6.2548658342E-002
#      5    -9       1.7040100835E-004
#      5    -8       3.3116479028E-004
#      5    -7       1.7048357065E-005
#      5    -6       8.7090996519E-005
#      5    -5       1.1361178017E-002
#      5    -4       2.7423903570E-005
#      5    -3       7.3787334281E-005
#      5    -2       1.3445615975E-003
#      5    -1       2.5145883792E-004
#      5     0       7.7250701101E-002
#      5     1       1.1383406991E-004
#      5     2       7.0078933851E-004
#      5     3       2.6099648166E-005
#      6   -25       2.6895267366E-004
#      6   -24       4.8923054642E-006
#      6   -23       5.2750586549E-005
#      6   -22       3.0028830872E-005
#      6   -21       5.0594288251E-004
#      6   -20       5.2355803908E-006
#      6   -19       5.1649405356E-006
#      6   -18       1.0846504860E-004
#      6   -17       4.6450474535E-005
#      6   -16       2.0324850876E-004
#      6   -15       4.3435183300E-004
#      6   -14       1.1743113731E-005
#      6   -13       2.0668704421E-004
#      6   -12       1.7290972611E-004
#      6   -11       6.9833922126E-004
#      6   -10       6.9247553617E-004
#      6    -9       6.5253086168E-005
#      6    -8       1.1507848155E-004
#      6    -7       2.7793082075E-005
#      6    -6       7.7493494539E-004
#      6    -5       8.3958854207E-004
#      6    -4       1.2914204646E-004
#      6    -3       1.1935814282E-003
#      6    -2       3.9194300066E-004
#      6    -1       1.3088527715E-003
#      6     0       9.0116651951E-004
#      6     1       2.3855901211E-004
#      6     2       7.9821871940E-004
#      7   -24       1.7742753725E-004
#      7   -23       1.0075352984E-004
#      7   -22       5.2381770093E-005
#      7   -21       9.5205888809E-004
#      7   -20       2.7454085182E-005
#      7   -19       9.8673506411E-005
#      7   -18       2.1075034481E-004
#      7   -17       6.5941128966E-005
#      7   -16       2.9617546262E-004
#      7   -15       4.1236845455E-005
#      7   -14       5.9540328971E-005
#      7   -13       2.2780467618E-004
#      7   -12       1.1903892143E-004
#      7   -11       2.4546409146E-003
#      7   -10       1.0908990938E-004
#      7    -9       1.8129289803E-004
#      7    -8       1.0732618797E-004
#      7    -7       5.5872864878E-005
#      7    -6       5.4187336077E-004
#      7    -5       6.8095419730E-005
#      7    -4       5.4854221891E-004
#      7    -3       4.9715902291E-004
#      7    -2       1.1893113733E-004
#      7    -1       1.3722680358E-003
#      7     0       2.3213224663E-004
#      8   -23       2.0838626283E-005
#      8   -22       7.8654065464E-004
#      8   -21       2.4281872017E-004
#      8   -20       3.7624914446E-005
#      8   -19       4.2940220137E-004
#      8   -18       6.6271649976E-005
#      8   -17       7.5860655574E-004
#      8   -16       6.9595412961E-004
#      8   -15       3.7367287039E-005
#      8   -14       1.0825358853E-004
#      8   -13       8.0625319779E-005
#      8   -12       2.3969423053E-004
#      8   -11       5.8440907559E-004
#      8   -10       3.5745480054E-005
#      8    -9       1.4808257634E-004
#      8    -8       1.1269027079E-004
#      8    -7       2.3605408508E-004
#      8    -6       4.6216354695E-004
#      8    -5       2.1282512468E-005
#      8    -4       7.4267804414E-004
#      8    -3       1.7122861884E-004
#      8    -2       3.8529375257E-004
#      9   -21       6.7547726540E-005
#      9   -20       1.2283227790E-004
#      9   -19       7.2495106868E-005
#      9   -18       9.3004247139E-005
#      9   -17       1.5692771401E-003
#      9   -16       2.4037141302E-004
#      9   -15       4.8970024580E-004
#      9   -14       5.2721919372E-004
#      9   -13       3.7460041373E-005
#      9   -12       4.5842706357E-005
#      9   -11       5.1820628446E-005
#      9   -10       2.1107103638E-004
#      9    -9       2.8322516687E-004
#      9    -8       1.0631838019E-004
#      9    -7       3.2513988476E-004
#      9    -6       5.3142707265E-005
#      9    -5       2.8891470430E-004
#     10   -19       2.5711094202E-005
#     10   -18       1.6424073124E-004
#     10   -17       2.3937393558E-004
#     10   -16       4.8478852825E-005
#     10   -15       2.0310542056E-002
#     10   -14       3.9210566234E-005
#     10   -13       4.5059251303E-005
#     10   -12       3.0974078143E-004
#     10   -11       1.4907317836E-004
#     10   -10       1.6371536765E-002
#     10    -9       8.6770988248E-005
#     10    -8       1.8092485959E-004
