 Diffraction intensities for potential:8x8MoS210001.in                         
#    -36    -6       2.3703457230E-011
#    -36    -5       6.3956821645E-012
#    -36    -4       1.4651331156E-012
#    -36    -3       2.9039230812E-012
#    -36    -2       3.4363847181E-011
#    -36    -1       1.8011449181E-012
#    -36     0       4.4886527667E-012
#    -36     1       5.8751328695E-012
#    -36     2       1.7919437118E-011
#    -36     3       7.3222794620E-012
#    -36     4       2.6750921461E-012
#    -36     5       2.5346181739E-012
#    -36     6       1.5203957643E-011
#    -36     7       1.4595018042E-012
#    -36     8       1.5097118500E-012
#    -36     9       3.8450969283E-012
#    -36    10       2.5247367438E-012
#    -36    11       6.8944115197E-012
#    -36    12       1.4780966182E-011
#    -36    13       1.6481556544E-011
#    -36    14       1.7622970221E-011
#    -36    15       2.8956257534E-011
#    -36    16       3.4846082264E-011
#    -36    17       3.0724328599E-011
#    -36    18       2.9311679213E-011
#    -36    19       2.1990702017E-011
#    -36    20       2.2346454275E-011
#    -36    21       1.6546241741E-011
#    -36    22       2.5797560498E-011
#    -36    23       1.4423617058E-011
#    -36    24       1.1290125316E-011
#    -36    25       1.0567767864E-011
#    -36    26       8.4933305129E-012
#    -36    27       3.7298376772E-012
#    -36    28       5.9714603190E-012
#    -36    29       3.9421481666E-012
#    -36    30       1.9026544259E-012
#    -36    31       1.0222599631E-011
#    -36    32       1.9879432545E-011
#    -36    33       1.2973839457E-011
#    -36    34       1.5274324452E-011
#    -36    35       1.3166232428E-011
#    -36    36       1.1424249019E-011
#    -36    37       3.6079679453E-011
#    -36    38       4.9160166121E-011
#    -36    39       1.4982716151E-010
#    -36    40       1.4889702315E-011
#    -36    41       5.7477617599E-011
#    -36    42       6.0318533420E-012
#    -35   -34       1.3309097684E-009
#    -35   -33       9.4213364090E-010
#    -35   -32       7.5957549182E-010
#    -35   -31       1.7343226590E-008
#    -35   -30       5.0605270538E-010
#    -35   -29       7.6562026397E-010
#    -35   -28       5.0518144763E-009
#    -35   -27       2.0123395496E-009
#    -35   -26       3.8209252262E-010
#    -35   -25       1.9208172033E-010
#    -35   -24       9.0987080604E-011
#    -35   -23       1.7348627715E-009
#    -35   -22       3.0916331821E-010
#    -35   -21       6.0922765867E-011
#    -35   -20       1.0085741684E-009
#    -35   -19       3.4596092105E-010
#    -35   -18       1.1343629473E-010
#    -35   -17       7.0009917644E-011
#    -35   -16       5.3557769238E-011
#    -35   -15       2.7052814976E-010
#    -35   -14       1.1676277339E-010
#    -35   -13       2.9673860095E-012
#    -35   -12       2.1566846633E-010
#    -35   -11       3.8425563446E-011
#    -35   -10       2.4382410495E-011
#    -35    -9       2.1786236538E-011
#    -35    -8       2.2060628806E-011
#    -35    -7       4.1350993521E-011
#    -35    -6       4.4121862575E-011
#    -35    -5       8.8537027158E-013
#    -35    -4       1.8664800371E-011
#    -35    -3       6.7279892592E-012
#    -35    -2       5.6192037915E-012
#    -35    -1       7.9877513121E-012
#    -35     0       1.3535656902E-011
#    -35     1       1.9654011834E-011
#    -35     2       1.1408518950E-011
#    -35     3       2.0764991444E-012
#    -35     4       4.0591354080E-012
#    -35     5       1.6127138824E-013
#    -35     6       1.0582536635E-012
#    -35     7       5.3182009956E-012
#    -35     8       7.4847852569E-012
#    -35     9       1.4044380698E-012
#    -35    10       1.3168157370E-011
#    -35    11       1.8768061197E-011
#    -35    12       1.8949342628E-011
#    -35    13       2.9368859639E-011
#    -35    14       2.7387557332E-011
#    -35    15       4.7458276153E-011
#    -35    16       4.3001437091E-011
#    -35    17       7.1316454207E-012
#    -35    18       2.5793039499E-011
#    -35    19       2.7911620713E-011
#    -35    20       1.8245153423E-011
#    -35    21       1.5482323444E-011
#    -35    22       1.0460931363E-011
#    -35    23       1.9928745860E-011
#    -35    24       1.1919409151E-011
#    -35    25       1.5107163318E-011
#    -35    26       9.2263061915E-012
#    -35    27       9.4350616419E-012
#    -35    28       9.7323666612E-012
#    -35    29       7.3830960869E-012
#    -35    30       5.1433700406E-012
#    -35    31       6.6390400683E-012
#    -35    32       5.5346124015E-012
#    -35    33       3.2692030428E-011
#    -35    34       1.4687871043E-011
#    -35    35       1.0530303416E-011
#    -35    36       2.4534795463E-011
#    -35    37       4.4384536316E-011
#    -35    38       5.1275000123E-011
#    -35    39       1.5647838182E-010
#    -35    40       2.7615324750E-009
#    -35    41       1.2474357316E-010
#    -35    42       1.0580799595E-010
#    -34   -35       4.3060011138E-009
#    -34   -34       1.2354304044E-009
#    -34   -33       1.2116038610E-009
#    -34   -32       2.1714865959E-010
#    -34   -31       4.1315443710E-008
#    -34   -30       7.0509349198E-010
#    -34   -29       1.3924462641E-010
#    -34   -28       1.1467601450E-011
#    -34   -27       5.4584021528E-010
#    -34   -26       9.2700735354E-011
#    -34   -25       2.3921873513E-011
#    -34   -24       6.4380067740E-011
#    -34   -23       1.2131639492E-008
#    -34   -22       1.3352689998E-010
#    -34   -21       2.6900291198E-012
#    -34   -20       6.7262884704E-012
#    -34   -19       1.0873647683E-010
#    -34   -18       2.0428344347E-011
#    -34   -17       1.0840620325E-012
#    -34   -16       6.2427385461E-011
#    -34   -15       2.5563973222E-009
#    -34   -14       3.3236926321E-011
#    -34   -13       3.8110905015E-012
#    -34   -12       5.3160154043E-012
#    -34   -11       1.8152658259E-011
#    -34   -10       3.4386248658E-012
#    -34    -9       1.3707063268E-012
#    -34    -8       1.4835693500E-011
#    -34    -7       4.7279362145E-010
#    -34    -6       2.4292660620E-011
#    -34    -5       2.3438949090E-012
#    -34    -4       3.5581996243E-012
#    -34    -3       7.0275647807E-012
#    -34    -2       5.4869614041E-012
#    -34    -1       4.3082329755E-012
#    -34     0       6.6005256714E-012
#    -34     1       7.0052363879E-011
#    -34     2       8.6252952182E-012
#    -34     3       1.9929271848E-012
#    -34     4       7.7848496659E-013
#    -34     5       5.9886097561E-012
#    -34     6       4.8370255792E-012
#    -34     7       1.4768714385E-011
#    -34     8       1.4060807869E-011
#    -34     9       4.9335985489E-011
#    -34    10       3.6903023104E-011
#    -34    11       2.9045927871E-011
#    -34    12       3.6055110989E-011
#    -34    13       4.0134671441E-011
#    -34    14       4.3564311737E-011
#    -34    15       6.1774084942E-011
#    -34    16       5.7157573319E-011
#    -34    17       4.6376248246E-011
#    -34    18       3.1896781561E-011
#    -34    19       2.5561732423E-011
#    -34    20       2.6135810883E-011
#    -34    21       1.2511475025E-011
#    -34    22       1.0652471842E-011
#    -34    23       1.9290646438E-011
#    -34    24       1.9490269869E-011
#    -34    25       1.1488783275E-011
#    -34    26       1.1157839032E-011
#    -34    27       1.3329072107E-011
#    -34    28       1.8640652478E-011
#    -34    29       1.0293761071E-011
#    -34    30       3.7629726866E-012
#    -34    31       2.9630628520E-012
#    -34    32       9.5066161179E-013
#    -34    33       2.0048142986E-012
#    -34    34       1.8550469351E-012
#    -34    35       1.5580615707E-012
#    -34    36       6.7076634089E-011
#    -34    37       1.9447911218E-011
#    -34    38       4.1593224962E-011
#    -34    39       5.2298617510E-011
#    -34    40       1.1985938549E-010
#    -34    41       3.1225311203E-011
#    -33   -35       1.6242000057E-009
#    -33   -34       1.5842511571E-009
#    -33   -33       2.1585489182E-010
#    -33   -32       1.0632296056E-009
#    -33   -31       3.9801998935E-010
#    -33   -30       2.3912643215E-010
#    -33   -29       6.0891584443E-010
#    -33   -28       1.3836797863E-010
#    -33   -27       1.2991929216E-010
#    -33   -26       4.5733170258E-010
#    -33   -25       1.4833617150E-010
#    -33   -24       2.5422856346E-011
#    -33   -23       1.0935912998E-011
#    -33   -22       6.6406414942E-012
#    -33   -21       2.1816289951E-011
#    -33   -20       1.7571421503E-011
#    -33   -19       2.3658889394E-011
#    -33   -18       2.2507067542E-010
#    -33   -17       6.2275394866E-011
#    -33   -16       5.3049552818E-012
#    -33   -15       1.7127525861E-012
#    -33   -14       6.1359708604E-012
#    -33   -13       4.5742147296E-012
#    -33   -12       1.1240127274E-012
#    -33   -11       5.2517704968E-012
#    -33   -10       8.9301626764E-011
#    -33    -9       3.7367543274E-012
#    -33    -8       1.3345231682E-012
#    -33    -7       1.0789622596E-012
#    -33    -6       1.1126576357E-012
#    -33    -5       2.6018810078E-012
#    -33    -4       3.6215735018E-012
#    -33    -3       6.3418623460E-012
#    -33    -2       5.2132440396E-011
#    -33    -1       1.8089068644E-011
#    -33     0       5.8200519588E-012
#    -33     1       5.0449509298E-012
#    -33     2       3.0279582374E-012
#    -33     3       6.4837650864E-012
#    -33     4       9.2494495044E-012
#    -33     5       1.8975240171E-011
#    -33     6       4.5190095352E-011
#    -33     7       4.6032761802E-011
#    -33     8       3.6639572141E-011
#    -33     9       5.5489350551E-011
#    -33    10       4.3754097078E-011
#    -33    11       4.5644996360E-011
#    -33    12       5.1329890641E-011
#    -33    13       5.7015302698E-011
#    -33    14       7.9935599902E-011
#    -33    15       5.3987570646E-011
#    -33    16       5.1700563188E-011
#    -33    17       8.1207953734E-011
#    -33    18       4.1467185128E-011
#    -33    19       2.7793120163E-011
#    -33    20       2.0442804810E-011
#    -33    21       1.5633812005E-011
#    -33    22       1.3299517761E-011
#    -33    23       7.5945766994E-012
#    -33    24       6.3139632052E-012
#    -33    25       3.4827481687E-012
#    -33    26       1.4496513394E-011
#    -33    27       1.9787373785E-011
#    -33    28       2.4084074545E-011
#    -33    29       1.4266405403E-011
#    -33    30       8.3327723864E-012
#    -33    31       8.3631158878E-014
#    -33    32       1.1982219895E-013
#    -33    33       9.0365795774E-012
#    -33    34       2.8650744267E-011
#    -33    35       8.6185303649E-013
#    -33    36       7.1364756288E-012
#    -33    37       3.1422037366E-011
#    -33    38       1.9452148077E-010
#    -33    39       4.8974203885E-010
#    -33    40       3.3013301731E-010
#    -33    41       2.2366051339E-010
#    -32   -36       1.8611245988E-009
#    -32   -35       1.5241117177E-009
#    -32   -34       1.8020279521E-009
#    -32   -33       3.0971539160E-009
#    -32   -32       6.1607431536E-010
#    -32   -31       3.1109962264E-009
#    -32   -30       6.0264843147E-011
#    -32   -29       3.7728209171E-010
#    -32   -28       1.9199200253E-010
#    -32   -27       1.4433013165E-010
#    -32   -26       2.0999608793E-010
#    -32   -25       1.1070817350E-009
#    -32   -24       5.5397931857E-011
#    -32   -23       4.8872367846E-010
#    -32   -22       1.9755473628E-011
#    -32   -21       6.3091288635E-011
#    -32   -20       4.1164927237E-011
#    -32   -19       4.0414166354E-011
#    -32   -18       3.8426117271E-011
#    -32   -17       2.9565650628E-010
#    -32   -16       6.6865530945E-012
#    -32   -15       7.4510103169E-011
#    -32   -14       4.9903787562E-012
#    -32   -13       8.9825570033E-012
#    -32   -12       8.2044386093E-012
#    -32   -11       1.8015648346E-011
#    -32   -10       1.7122131228E-011
#    -32    -9       6.5498984236E-011
#    -32    -8       1.9142815095E-010
#    -32    -7       3.4859640589E-011
#    -32    -6       1.1674164166E-011
#    -32    -5       2.9748623430E-012
#    -32    -4       1.5518781770E-011
#    -32    -3       2.3316293114E-011
#    -32    -2       2.1506965433E-011
#    -32    -1       6.9978485764E-012
#    -32     0       2.2784492602E-009
#    -32     1       9.0687695773E-013
#    -32     2       9.1606128772E-013
#    -32     3       7.9254779505E-012
#    -32     4       2.3152730496E-011
#    -32     5       4.3619610869E-011
#    -32     6       5.2903545079E-011
#    -32     7       5.5437767557E-011
#    -32     8       1.1706489450E-008
#    -32     9       8.9676350583E-011
#    -32    10       1.0202434760E-010
#    -32    11       1.0556534565E-010
#    -32    12       1.1989092184E-010
#    -32    13       1.2752665089E-010
#    -32    14       1.2911543064E-010
#    -32    15       1.1829995284E-010
#    -32    16       1.3005761982E-008
#    -32    17       1.4671020703E-010
#    -32    18       1.3845309819E-010
#    -32    19       1.1179498089E-010
#    -32    20       8.8786414749E-011
#    -32    21       6.0874108620E-011
#    -32    22       5.2555286963E-011
#    -32    23       3.7638477715E-011
#    -32    24       4.9559620688E-009
#    -32    25       6.7796854619E-011
#    -32    26       7.8755266836E-011
#    -32    27       9.5897236108E-011
#    -32    28       7.5015171341E-011
#    -32    29       4.3964070423E-011
#    -32    30       2.9822371137E-011
#    -32    31       5.3383630620E-012
#    -32    32       7.6802290643E-010
#    -32    33       3.8280690800E-012
#    -32    34       2.4241085771E-012
