 Diffraction intensities for potential:x6x6_03D10001.in                        
#     -5   -18       8.9644651375E-005
#     -5   -17       1.8876278570E-004
#     -5   -16       3.1803214454E-005
#     -5   -15       1.1681531637E-005
#     -5   -14       3.6426665045E-005
#     -5   -13       4.2352452789E-005
#     -5   -12       1.8231246179E-004
#     -5   -11       1.7903670752E-004
#     -5   -10       6.5305570842E-005
#     -5    -9       6.2014977937E-004
#     -5    -8       1.7593400908E-004
#     -5    -7       1.4292153181E-004
#     -5    -6       6.1100107035E-004
#     -5    -5       3.1503622079E-004
#     -5    -4       1.0988586455E-005
#     -5    -3       8.7456074673E-005
#     -5    -2       5.0035674900E-005
#     -5    -1       1.5196315437E-005
#     -5     0       3.6934364561E-004
#     -5     1       1.7992105626E-004
#     -5     2       3.9094993442E-005
#     -5     3       9.3095245523E-005
#     -5     4       1.3015850978E-005
#     -5     5       5.5846914615E-005
#     -5     6       3.2913282157E-004
#     -5     7       3.5002227476E-004
#     -5     8       7.6036696874E-005
#     -5     9       5.1942883919E-004
#     -5    10       3.8798970544E-004
#     -5    11       2.9067093814E-004
#     -5    12       1.1282811035E-003
#     -5    13       7.9172690576E-004
#     -5    14       1.2236935343E-004
#     -5    15       2.9989956167E-004
#     -5    16       5.5319239365E-005
#     -5    17       4.1389008389E-005
#     -5    18       1.5198739342E-005
#     -4   -33       8.5394187328E-005
#     -4   -32       4.0989998502E-005
#     -4   -31       4.5715528001E-005
#     -4   -30       1.8558624620E-005
#     -4   -29       1.5241476285E-004
#     -4   -28       4.3859700937E-005
#     -4   -27       8.3057506602E-005
#     -4   -26       4.4609940627E-005
#     -4   -25       1.3771897169E-005
#     -4   -24       4.8288016505E-006
#     -4   -23       9.5064094721E-005
#     -4   -22       3.7176704211E-005
#     -4   -21       3.8669159031E-005
#     -4   -20       1.0003340875E-004
#     -4   -19       2.1109800561E-005
#     -4   -18       1.1907077642E-005
#     -4   -17       7.0535038364E-005
#     -4   -16       4.3251848065E-005
#     -4   -15       1.0597869041E-004
#     -4   -14       2.9288333409E-005
#     -4   -13       7.5365501951E-005
#     -4   -12       2.8812904305E-006
#     -4   -11       3.2126771557E-004
#     -4   -10       1.8088409593E-004
#     -4    -9       5.6337602999E-004
#     -4    -8       3.3719255892E-004
#     -4    -7       1.3006996552E-004
#     -4    -6       1.1902315795E-005
#     -4    -5       1.1442924560E-004
#     -4    -4       6.7722392649E-005
#     -4    -3       2.6969214585E-004
#     -4    -2       1.9858042652E-004
#     -4    -1       2.3089223454E-005
#     -4     0       2.0982428179E-005
#     -4     1       1.0251624535E-004
#     -4     2       1.8770024079E-006
#     -4     3       5.8709414300E-007
#     -4     4       4.5851243025E-005
#     -4     5       2.2566742286E-005
#     -4     6       8.9716793804E-006
#     -4     7       8.5903918606E-004
#     -4     8       2.4410843854E-004
#     -4     9       7.2845939991E-004
#     -4    10       4.4233509369E-004
#     -4    11       2.4742562866E-004
#     -4    12       3.4315385262E-005
#     -4    13       7.2041381085E-004
#     -4    14       2.3114184188E-004
#     -4    15       2.3133049504E-004
#     -4    16       6.7115339682E-005
#     -4    17       4.3675465245E-005
#     -3   -33       1.0259875371E-005
#     -3   -32       2.0220436190E-004
#     -3   -31       2.9861802422E-006
#     -3   -30       2.0984866342E-005
#     -3   -29       3.0047433756E-005
#     -3   -28       1.7338805135E-004
#     -3   -27       1.1078049577E-005
#     -3   -26       1.7481859795E-004
#     -3   -25       2.1493592835E-005
#     -3   -24       6.6882250391E-006
#     -3   -23       4.6942681012E-005
#     -3   -22       8.8954580415E-005
#     -3   -21       5.2927851439E-006
#     -3   -20       1.0473058164E-004
#     -3   -19       1.9092954927E-005
#     -3   -18       4.2437968924E-005
#     -3   -17       6.4285312607E-006
#     -3   -16       7.7865399095E-006
#     -3   -15       3.9928620116E-005
#     -3   -14       3.3890243772E-004
#     -3   -13       2.1714948796E-005
#     -3   -12       1.0949437111E-004
#     -3   -11       4.9924020353E-005
#     -3   -10       5.7653154769E-004
#     -3    -9       1.0805712650E-004
#     -3    -8       6.4811092960E-004
#     -3    -7       5.1828345723E-005
#     -3    -6       3.3331937400E-005
#     -3    -5       1.1496872879E-004
#     -3    -4       4.4984545957E-004
#     -3    -3       1.1614863491E-004
#     -3    -2       8.9483673312E-005
#     -3    -1       4.2641814953E-006
#     -3     0       3.1823277510E-005
#     -3     1       2.9106140131E-005
#     -3     2       1.7875626236E-004
#     -3     3       6.0620194877E-005
#     -3     4       1.1354298310E-004
#     -3     5       1.9598235792E-005
#     -3     6       6.7564238551E-005
#     -3     7       1.4112597982E-005
#     -3     8       2.9808271447E-004
#     -3     9       2.0524377225E-004
#     -3    10       7.6712521042E-004
#     -3    11       1.6117396687E-005
#     -3    12       6.5174290058E-005
#     -3    13       6.8319477339E-005
#     -3    14       3.7322507495E-004
#     -3    15       7.7613232125E-005
#     -3    16       6.1964301614E-004
#     -2   -33       1.7848445442E-004
#     -2   -32       2.5622454491E-005
#     -2   -31       2.0277905718E-004
#     -2   -30       1.3046852652E-005
#     -2   -29       2.2889987977E-005
#     -2   -28       1.5755015306E-004
#     -2   -27       1.4914392975E-004
#     -2   -26       5.7616181323E-005
#     -2   -25       2.0456163223E-004
#     -2   -24       6.0275393308E-006
#     -2   -23       2.5760381752E-005
#     -2   -22       1.1430144293E-004
#     -2   -21       5.6483578297E-005
#     -2   -20       4.1870252473E-005
#     -2   -19       1.6727774047E-004
#     -2   -18       3.8038038294E-006
#     -2   -17       2.2883062628E-005
#     -2   -16       6.9799565846E-005
#     -2   -15       5.2720557031E-005
#     -2   -14       1.8456097343E-004
#     -2   -13       3.1767811808E-004
#     -2   -12       1.9488750815E-005
#     -2   -11       1.3895204524E-004
#     -2   -10       1.8361120685E-004
#     -2    -9       1.8920426154E-004
#     -2    -8       9.7197925118E-005
#     -2    -7       1.9198311699E-004
#     -2    -6       1.2188193947E-005
#     -2    -5       1.4183248058E-005
#     -2    -4       3.5923553165E-004
#     -2    -3       1.3444472322E-004
#     -2    -2       6.9311238849E-006
#     -2    -1       3.2029985193E-005
#     -2     0       3.7293353710E-006
#     -2     1       3.2494613872E-005
#     -2     2       3.1389103551E-004
#     -2     3       1.6451802050E-004
#     -2     4       7.6095195775E-005
#     -2     5       3.5786343349E-005
#     -2     6       9.8125788164E-007
#     -2     7       1.6268606979E-005
#     -2     8       8.6469688347E-006
#     -2     9       4.6513357630E-005
#     -2    10       1.9152754726E-004
#     -2    11       4.5641731982E-004
#     -2    12       8.0240875564E-006
#     -2    13       1.5356405508E-004
#     -2    14       1.2301998392E-004
#     -1   -33       2.6430437925E-005
#     -1   -32       3.4115842567E-005
#     -1   -31       1.6199929955E-004
#     -1   -30       1.2310823507E-004
#     -1   -29       5.4402124322E-005
#     -1   -28       4.0092658820E-005
#     -1   -27       9.1090696943E-005
#     -1   -26       2.9420326548E-005
#     -1   -25       1.2207315791E-004
#     -1   -24       6.4715212706E-005
#     -1   -23       4.3303876414E-006
#     -1   -22       5.0317506537E-005
#     -1   -21       6.4951048248E-005
#     -1   -20       6.3664269089E-006
#     -1   -19       1.8860664638E-005
#     -1   -18       6.2311284670E-006
#     -1   -17       1.0594253785E-005
#     -1   -16       2.3884136618E-005
#     -1   -15       7.8693549251E-005
#     -1   -14       5.1914421395E-005
#     -1   -13       3.0001190029E-004
#     -1   -12       3.7614145954E-004
#     -1   -11       7.5908456187E-005
#     -1   -10       1.4504209219E-004
#     -1    -9       5.2811885928E-005
#     -1    -8       4.7429889281E-005
#     -1    -7       5.3154586949E-004
#     -1    -6       4.4743553092E-004
#     -1    -5       2.6840919221E-005
#     -1    -4       4.9060948985E-006
#     -1    -3       7.0010759423E-005
#     -1    -2       5.1765804575E-006
#     -1    -1       6.2783992767E-004
#     -1     0       3.6974926548E-004
#     -1     1       1.4924201576E-004
#     -1     2       7.4033980080E-005
#     -1     3       1.6696719873E-004
#     -1     4       4.2376207950E-005
#     -1     5       3.4769508158E-005
#     -1     6       1.5177950025E-004
#     -1     7       6.9844277995E-005
#     -1     8       1.4633857034E-004
#     -1     9       1.9298800404E-004
#     -1    10       2.1888321202E-006
#     -1    11       8.3605580121E-005
#     -1    12       1.8706577703E-004
#     -1    13       4.2167441002E-005
#      0   -33       9.9913193497E-005
#      0   -32       7.1680718434E-005
#      0   -31       4.1285847176E-005
#      0   -30       1.9371624305E-004
#      0   -29       4.5052715518E-005
#      0   -28       1.8144070476E-004
#      0   -27       4.4066118581E-005
#      0   -26       1.1733091531E-004
#      0   -25       1.8322145340E-005
#      0   -24       2.3704986846E-003
#      0   -23       1.0009318433E-005
#      0   -22       1.4645507926E-005
#      0   -21       1.2577653318E-005
#      0   -20       2.7687558479E-005
#      0   -19       1.1748848418E-005
#      0   -18       1.4906965205E-002
#      0   -17       1.5941759139E-005
#      0   -16       4.5552929191E-005
#      0   -15       2.9874054521E-005
#      0   -14       8.6651953127E-005
#      0   -13       1.7651616604E-005
#      0   -12       1.6510006175E-002
#      0   -11       7.3467893964E-005
#      0   -10       1.4003782645E-004
#      0    -9       2.7594266051E-005
#      0    -8       2.8724183718E-004
#      0    -7       6.4307033413E-005
#      0    -6       1.7981477180E-003
#      0    -5       9.7839204169E-005
#      0    -4       2.4145967125E-005
#      0    -3       1.5951751103E-005
#      0    -2       1.4354439667E-004
#      0    -1       3.5603795017E-004
#      0     0       5.0428725926E-002
#      0     1       2.6890240756E-004
#      0     2       4.5578951758E-004
#      0     3       2.7943519140E-005
#      0     4       5.9376641060E-005
#      0     5       4.4854941439E-005
#      0     6       1.1871114429E-002
#      0     7       3.6440273159E-005
#      0     8       3.8685589274E-004
#      0     9       1.4435689222E-006
#      0    10       7.6330410228E-006
#      0    11       2.6656120367E-005
#      0    12       1.5495977526E-002
#      1   -33       3.1462042730E-005
#      1   -32       1.3832049245E-005
#      1   -31       5.7851073909E-005
#      1   -30       1.0999076273E-004
#      1   -29       3.4410204124E-004
#      1   -28       7.0133471019E-005
#      1   -27       1.5600112860E-004
#      1   -26       3.4543608898E-005
#      1   -25       2.5401442264E-005
#      1   -24       3.7803332269E-005
#      1   -23       9.7381638381E-006
#      1   -22       1.3452005859E-005
#      1   -21       3.6089203359E-006
#      1   -20       1.4954107622E-006
#      1   -19       2.4179535500E-006
#      1   -18       5.5912366670E-005
#      1   -17       2.3712665585E-004
#      1   -16       4.1830679459E-005
#      1   -15       3.5222626571E-005
#      1   -14       1.3378138635E-005
#      1   -13       2.2373583876E-005
#      1   -12       6.2841732859E-005
#      1   -11       2.1085411600E-004
#      1   -10       1.4532373329E-005
#      1    -9       2.0707707251E-004
#      1    -8       5.8539501080E-005
#      1    -7       1.3320385544E-004
#      1    -6       3.9631255354E-004
#      1    -5       1.8682691985E-004
#      1    -4       2.5303569244E-005
#      1    -3       2.2445770605E-004
#      1    -2       2.2665001906E-004
#      1    -1       2.6140858367E-004
#      1     0       2.4505805134E-004
#      1     1       1.3040205962E-003
#      1     2       4.3430350668E-005
#      1     3       1.0621013543E-004
#      1     4       3.4177125527E-005
#      1     5       9.7494882365E-005
#      1     6       7.0170333771E-004
#      1     7       5.6041766018E-004
#      1     8       6.8764846583E-005
#      1     9       2.2134997686E-004
#      1    10       1.8031120181E-005
#      1    11       5.2022534152E-005
#      2   -32       1.0213524542E-004
#      2   -31       4.5461105104E-005
#      2   -30       4.1911372467E-005
#      2   -29       2.5422438912E-004
#      2   -28       1.8597040342E-004
#      2   -27       9.2570963516E-005
#      2   -26       6.2109625616E-005
#      2   -25       1.1637300049E-005
#      2   -24       2.3643586433E-005
#      2   -23       2.5715003531E-005
#      2   -22       4.0530677202E-005
#      2   -21       3.6971137226E-006
#      2   -20       8.5194127548E-005
#      2   -19       9.1873495958E-006
#      2   -18       2.1684588490E-006
#      2   -17       2.9403979168E-004
#      2   -16       1.9996339881E-004
#      2   -15       8.4126045242E-006
#      2   -14       1.2351967766E-004
#      2   -13       7.5326575625E-006
#      2   -12       1.2346792797E-005
#      2   -11       6.0601160195E-005
#      2   -10       2.0322775467E-006
#      2    -9       4.8455914956E-005
#      2    -8       2.6757425687E-005
#      2    -7       4.9600180437E-005
#      2    -6       6.3086147210E-006
#      2    -5       1.0240473589E-004
#      2    -4       1.0200872232E-004
#      2    -3       1.3374304546E-004
#      2    -2       3.7620177576E-004
#      2    -1       3.1355241945E-004
#      2     0       2.2250987589E-005
#      2     1       2.5542655017E-004
#      2     2       9.1247666249E-005
#      2     3       2.1273677172E-005
#      2     4       2.9917738206E-005
#      2     5       7.7874401591E-005
#      2     6       1.9330286290E-005
#      2     7       1.3331757352E-003
#      2     8       7.4824464407E-005
#      2     9       2.5914359171E-005
#      2    10       3.4755988919E-004
#      3   -32       3.9517474443E-005
#      3   -31       6.9691069237E-005
#      3   -30       6.6147531230E-005
#      3   -29       5.9262998170E-007
#      3   -28       3.1385361614E-004
#      3   -27       6.0025635263E-005
#      3   -26       1.2137258879E-004
#      3   -25       4.8987167789E-005
#      3   -24       2.7244194417E-005
#      3   -23       2.3267271796E-005
#      3   -22       1.0804031694E-004
#      3   -21       3.9020445325E-006
#      3   -20       8.3756329396E-005
#      3   -19       2.9914279059E-005
#      3   -18       7.6223560840E-005
#      3   -17       3.0430601707E-005
#      3   -16       2.5557499382E-004
#      3   -15       1.6936277797E-005
#      3   -14       1.4070976169E-004
#      3   -13       1.1182632145E-005
#      3   -12       8.4860734564E-005
#      3   -11       4.6883614452E-005
#      3   -10       3.2959476877E-004
#      3    -9       1.4082334143E-004
#      3    -8       6.1075475520E-004
#      3    -7       1.6453583028E-004
#      3    -6       7.5716712575E-005
#      3    -5       8.4887305719E-006
#      3    -4       2.5977123522E-004
#      3    -3       4.6468405353E-005
#      3    -2       4.2775191561E-004
#      3    -1       4.8981553606E-005
#      3     0       7.1022925089E-005
#      3     1       1.3109160092E-004
#      3     2       3.3399515229E-004
#      3     3       1.9186772226E-004
#      3     4       6.4421189335E-004
#      3     5       1.2152118552E-004
#      3     6       3.6305879602E-004
#      3     7       7.0117652278E-005
#      3     8       1.3387788125E-004
#      4   -32       2.7686262139E-005
#      4   -31       8.8912379688E-005
#      4   -30       9.8216008218E-007
#      4   -29       4.7257697208E-005
#      4   -28       1.5589302703E-005
#      4   -27       3.0752531198E-005
#      4   -26       3.7989395470E-005
#      4   -25       3.2940603560E-004
#      4   -24       3.8660893419E-006
#      4   -23       9.5529159611E-005
#      4   -22       1.8198775456E-005
#      4   -21       8.5687656455E-005
#      4   -20       7.0338319250E-005
#      4   -19       2.9551155862E-004
#      4   -18       1.5259043035E-005
#      4   -17       7.4228938828E-005
#      4   -16       1.0940242855E-004
#      4   -15       1.7413854383E-004
#      4   -14       1.4008505751E-004
#      4   -13       3.0044285611E-004
#      4   -12       8.9691275651E-006
#      4   -11       1.6396229573E-004
#      4   -10       3.4473825303E-004
#      4    -9       6.2154545349E-004
#      4    -8       1.9829762535E-004
#      4    -7       3.1449394365E-005
#      4    -6       2.4553603935E-006
#      4    -5       7.6312955671E-006
#      4    -4       4.5294068483E-005
#      4    -3       4.9143150911E-005
#      4    -2       4.7649804901E-005
#      4    -1       7.9705882876E-004
#      4     0       3.5413954618E-005
#      4     1       1.6850487358E-004
#      4     2       7.5777354307E-004
#      4     3       3.0791019959E-004
#      4     4       5.0660364566E-004
#      4     5       5.4152839513E-004
#      4     6       3.6521576030E-005
#      4     7       6.1113521376E-006
#      5   -31       8.1865131254E-005
#      5   -30       9.3476545376E-005
#      5   -29       8.4669951776E-006
#      5   -28       8.4947587103E-006
#      5   -27       1.4529039353E-004
#      5   -26       2.0005810159E-005
#      5   -25       1.5006883321E-004
#      5   -24       2.0322073277E-004
#      5   -23       1.3773525561E-005
#      5   -22       1.1386494733E-004
#      5   -21       2.1772304848E-004
#      5   -20       2.5979212315E-005
#      5   -19       3.6364677048E-004
#      5   -18       1.1349744802E-004
#      5   -17       1.1183535692E-004
#      5   -16       7.0505865657E-005
#      5   -15       5.1856775549E-005
#      5   -14       8.0415711126E-005
#      5   -13       1.0337534034E-003
#      5   -12       1.0869197854E-003
#      5   -11       2.8382853411E-004
#      5   -10       2.8443252761E-004
#      5    -9       3.6347280980E-004
#      5    -8       1.7293400533E-005
#      5    -7       5.6570241197E-005
#      5    -6       1.9468696053E-004
#      5    -5       1.7670003268E-005
#      5    -4       1.3353034484E-005
#      5    -3       1.0092405734E-004
#      5    -2       4.4570910936E-005
#      5    -1       1.4795917087E-003
#      5     0       7.6505962508E-004
#      5     1       3.5598768995E-004
#      5     2       2.5123723527E-004
#      5     3       2.3144907739E-004
#      5     4       9.5627747382E-005
#      5     5       6.8063341265E-005
#      5     6       7.2739973919E-005
#      6   -31       2.5076470529E-005
#      6   -30       1.0562474974E-003
#      6   -29       1.6781998315E-005
#      6   -28       8.4601099475E-005
#      6   -27       6.0093529236E-008
#      6   -26       4.8760653648E-005
#      6   -25       1.5636021109E-004
#      6   -24       1.2196739285E-003
#      6   -23       3.3546147678E-005
#      6   -22       4.4383532666E-005
#      6   -21       3.5397212220E-005
#      6   -20       1.4969975553E-005
#      6   -19       5.4897394930E-005
#      6   -18       2.2273413231E-002
#      6   -17       3.6408878051E-005
#      6   -16       1.2722452950E-004
#      6   -15       2.4844812468E-005
#      6   -14       4.0811158799E-004
#      6   -13       2.1823923357E-004
#      6   -12       5.9900626989E-002
#      6   -11       2.4215266809E-004
#      6   -10       4.4039692010E-004
#      6    -9       8.5397981126E-005
#      6    -8       3.7903062095E-005
#      6    -7       8.0631160985E-005
#      6    -6       1.1618986072E-002
#      6    -5       7.1118600695E-005
#      6    -4       3.0467603777E-005
#      6    -3       7.2376212621E-006
#      6    -2       4.0565244351E-004
#      6    -1       4.6999604644E-004
#      6     0       7.5857567191E-002
#      6     1       3.5181880132E-004
#      6     2       3.0259011952E-004
#      6     3       1.6487421752E-004
#      6     4       8.9214541318E-005
#      7   -30       6.5736021241E-005
#      7   -29       1.5671092045E-004
#      7   -28       4.6553884517E-005
#      7   -27       1.1812095697E-004
#      7   -26       7.1700052581E-005
#      7   -25       7.0269113398E-005
#      7   -24       3.6749146955E-005
#      7   -23       3.1492722470E-006
#      7   -22       2.3995289784E-005
#      7   -21       1.6209300847E-006
#      7   -20       2.5976882770E-006
#      7   -19       4.8990649483E-005
#      7   -18       2.0447303117E-005
#      7   -17       1.2510253606E-004
#      7   -16       2.3681318160E-005
#      7   -15       4.1413799170E-005
#      7   -14       1.4667413608E-004
#      7   -13       3.0582831795E-004
#      7   -12       5.9897634705E-004
#      7   -11       1.2203241224E-003
#      7   -10       4.6762376675E-005
#      7    -9       5.1966360948E-005
#      7    -8       6.4409022136E-005
#      7    -7       7.7752580945E-005
#      7    -6       8.4747446474E-004
#      7    -5       4.4381408321E-004
#      7    -4       8.7671049383E-005
#      7    -3       8.9275320595E-004
#      7    -2       2.0538382597E-004
#      7    -1       2.8553585775E-004
#      7     0       2.4234120392E-005
#      7     1       1.9058658318E-003
#      7     2       6.2445497916E-005
#      8   -29       1.3625254294E-004
#      8   -28       9.0322190102E-005
#      8   -27       1.3260771743E-004
#      8   -26       8.8966608180E-005
#      8   -25       2.3503058806E-005
#      8   -24       8.3766358608E-006
#      8   -23       1.3309704777E-004
#      8   -22       6.7830112877E-005
#      8   -21       3.8942857299E-005
#      8   -20       2.5235050045E-004
#      8   -19       1.0143539319E-004
#      8   -18       1.2560013980E-005
#      8   -17       2.1222754312E-005
#      8   -16       6.5099274895E-005
#      8   -15       1.3363842216E-004
#      8   -14       9.8751888419E-004
#      8   -13       1.2863959520E-004
#      8   -12       6.3694965122E-006
#      8   -11       2.6481583690E-004
#      8   -10       1.3793842678E-004
#      8    -9       1.0481377386E-004
#      8    -8       1.0912836063E-004
#      8    -7       8.5693643274E-005
#      8    -6       3.0487445280E-005
#      8    -5       7.2744015261E-004
#      8    -4       4.1616800684E-004
#      8    -3       8.1502201441E-005
#      8    -2       1.0922334410E-004
#      8    -1       3.1551366311E-004
#      8     0       1.3889666252E-005
#      8     1       2.5060897885E-004
#      9   -28       2.6492230318E-004
#      9   -27       7.1830392125E-005
#      9   -26       4.5272675513E-004
#      9   -25       2.7140690824E-004
#      9   -24       6.6294053234E-005
#      9   -23       3.5707179167E-005
#      9   -22       9.5072593295E-005
#      9   -21       1.0040294806E-005
#      9   -20       2.5322576295E-004
#      9   -19       8.6508532190E-005
#      9   -18       5.0168313628E-005
#      9   -17       2.7268956880E-006
#      9   -16       7.8872563296E-006
#      9   -15       1.0814047503E-004
#      9   -14       2.5204538378E-004
#      9   -13       3.6616789412E-005
#      9   -12       2.3563251956E-005
#      9   -11       5.9236879991E-005
#      9   -10       1.5045811235E-005
#      9    -9       1.6677546491E-004
#      9    -8       1.5147773993E-003
#      9    -7       3.2751326620E-004
#      9    -6       2.5294690538E-004
#      9    -5       2.7241157893E-005
#      9    -4       4.5170353749E-004
#      9    -3       3.2813475560E-005
#      9    -2       3.6027577187E-004
#      9    -1       2.4271760371E-005
#     10   -27       2.7580983618E-004
#     10   -26       2.2766981999E-004
#     10   -25       1.0997161562E-004
#     10   -24       7.2364813376E-006
#     10   -23       5.1354190457E-005
#     10   -22       2.4146223009E-005
#     10   -21       2.7173865808E-004
#     10   -20       2.5321605637E-004
#     10   -19       1.2783677761E-003
#     10   -18       6.4551435766E-006
#     10   -17       2.7459138959E-005
#     10   -16       5.6646161146E-005
#     10   -15       2.6830625971E-004
#     10   -14       1.9685185491E-004
#     10   -13       7.7822877520E-004
#     10   -12       2.3987387851E-005
#     10   -11       2.5892687142E-005
#     10   -10       3.6288445590E-005
#     10    -9       2.7933704177E-004
#     10    -8       9.0890672850E-005
#     10    -7       1.7666248748E-004
#     10    -6       3.8520360859E-005
#     10    -5       1.8803546531E-006
#     10    -4       7.3871443155E-005
#     11   -25       4.2666231659E-004
#     11   -24       7.6641363792E-005
#     11   -23       5.8890241747E-005
#     11   -22       5.4203436253E-005
#     11   -21       4.4558087273E-004
#     11   -20       1.4724747393E-004
#     11   -19       8.1997376309E-004
#     11   -18       4.7727632959E-004
#     11   -17       7.8295803446E-005
#     11   -16       7.4802075664E-006
#     11   -15       2.4294533716E-004
#     11   -14       2.3547004727E-005
#     11   -13       4.1745003205E-004
#     11   -12       9.6260558100E-005
#     11   -11       4.9880010626E-005
#     11   -10       9.5306328863E-007
#     11    -9       1.7090675390E-004
#     11    -8       4.7669821588E-006
#     11    -7       1.0090866632E-004
#     11    -6       1.6462849320E-004
#     12   -23       4.9000241232E-006
#     12   -22       9.2324295208E-005
#     12   -21       1.7620372478E-004
#     12   -20       2.5158408448E-004
#     12   -19       4.8577204191E-004
#     12   -18       2.1915522079E-002
#     12   -17       4.5792061931E-005
#     12   -16       2.9060696368E-005
#     12   -15       3.2040228113E-006
#     12   -14       2.6391637620E-004
#     12   -13       7.1932984739E-005
#     12   -12       1.3828826186E-002
#     12   -11       8.4676898679E-005
#     12   -10       7.6636222904E-005
#     13   -18       2.5375573597E-004
#     13   -17       1.1663557028E-003
#     13   -16       8.3562329262E-005
